domain,mode,horizon,comparison,slice_type,slice_value,counties,countyName,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions,fraction_of_net_sse_reduction
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,39117,1,Morrow County,143,0.04365322055336542,0.018625304965808717,0.27250132404934946,-0.015764922960086653,0.01889602213156497,0.010603645932844916,0.05105953029271281,-0.0056717663451987576,-0.024757198421800453,-56.7133377743233,0.22144179375663664,143,0.5418537363440354
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,39119,1,Muskingum County,143,0.028529161104556663,0.01941326610679801,0.11638956376615407,0.019389489883021787,0.02570617896463824,0.017602908567665814,0.09449549208556737,0.017576335141092386,-0.0028229821399184223,-9.895075882436434,0.0218940716805867,121,0.05357337629294963
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18013,1,Brown County,143,0.029068761046036333,0.013334569077871639,0.12083398023147299,-0.008542919227232416,0.028843485690798084,0.012966334330537637,0.11896837335172415,-0.008915706506868104,-0.00022527535523824901,-0.7749740516339143,0.001865606879748835,91,0.004565019282006008
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,54013,1,Calhoun County,143,0.04320677581767739,0.021767162864810737,0.2669560431479415,-0.020236099457478635,0.04308755682068436,0.021623101967256114,0.26548487004692556,-0.02012593412255579,-0.00011921899699302713,-0.2759266220097145,0.0014711731010159657,110,0.0035998653554550654
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,39115,1,Morgan County,143,0.03169976357303805,0.006702296103241579,0.14369712651387098,-0.00524039855745086,0.03165796843854411,0.006586400532790727,0.14331845608878732,-0.005619263004166435,-4.179513449394101e-05,-0.13184683348708148,0.00037867042508366033,94,0.0009265820204656652
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,42053,1,Forest County,143,0.09508783745392434,0.03465426344235957,1.2929626469279427,-0.026517586342145835,0.09523359914620216,0.03442158667300922,1.296929692106551,-0.02674722685808619,0.00014576169227782654,0.15329162612247593,-0.003967045178608242,143,-0.00970710278221834
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,54015,1,Clay County,143,0.05007668878821752,0.026550088740170747,0.35859749067885455,-0.0239320964355485,0.05073104312598738,0.026853356181596132,0.36803033934106305,-0.024117463079891346,0.0006543543377698566,1.3067044838711794,-0.009432848662208504,114,-0.023081570128549098
OSI,v18_rule,osi_target_t06h,E1_minus_E0,county,39117,1,Morrow County,138,0.028023372313500664,0.012836759472442632,0.10837269662330844,-0.009953995141097117,0.027834619923388267,0.012726867757721225,0.10691771714656866,-0.009762848722806335,-0.0001887523901123976,-0.6735534467472437,0.0014549794767397817,138,0.9798456760784818
OSI,v18_rule,osi_target_t06h,E1_minus_E0,county,39119,1,Muskingum County,138,0.029000897379464492,0.019642652694094372,0.11606518273636382,0.01961801501293495,0.028854386721411635,0.019542405478702323,0.11489543736349109,0.019517767797542905,-0.00014651065805285773,-0.5051935329304702,0.0011697453728727325,116,0.7877567787350633
OSI,v18_rule,osi_target_t06h,E1_minus_E0,county,54013,1,Calhoun County,138,0.04400804701088603,0.022475217038699778,0.2672657318363049,-0.021077681527078267,0.04398206483402601,0.02251954637408682,0.26695023973489646,-0.02099687762654637,-2.5982176860020467e-05,-0.059039604401422974,0.0003154921014084655,106,0.21246593257430968
OSI,v18_rule,osi_target_t06h,E1_minus_E0,county,42053,1,Forest County,138,0.06958637646070116,0.024208584204842377,0.6682324028723986,-0.015777099963316547,0.06958637646070116,0.024208584204842377,0.6682324028723986,-0.015777099963316547,0.0,0.0,0.0,0,0.0
OSI,v18_rule,osi_target_t06h,E1_minus_E0,county,54015,1,Clay County,138,0.05095436736073405,0.027227700333022343,0.3582959623323042,-0.02507126856172618,0.050954870949031186,0.027235795181564545,0.35830304453367423,-0.02507545467443438,5.035882971390904e-07,0.0009883123336162924,-7.0822013700233555e-06,119,-0.00476945860781759
OSI,v18_rule,osi_target_t06h,E1_minus_E0,county,39115,1,Morgan County,138,0.032223765196234995,0.006645222684636415,0.14329520399224782,-0.005799802598504985,0.032225418781643964,0.006637533063177409,0.14330991096002174,-0.0057378679258009895,1.6535854089685942e-06,0.005131571059124873,-1.4706967773919777e-05,89,-0.009904303814505385
OSI,v18_rule,osi_target_t06h,E1_minus_E0,county,18013,1,Brown County,138,0.029482698294174922,0.013613548861376041,0.1199536708213376,-0.008949197070341296,0.029571523414548048,0.013622944949244,0.12067754959388856,-0.009047205975610198,8.882512037312537e-05,0.3012788025262836,-0.0007238787725509649,81,-0.4874910585532032
OSI,v18_rule,osi_target_t06h,E2_minus_E0,county,39117,1,Morrow County,138,0.028023372313500664,0.012836759472442632,0.10837269662330844,-0.009953995141097117,0.017069820561840556,0.009385217585454428,0.04021027081385398,-0.004274646708400798,-0.010953551751660108,-39.08720060213123,0.06816242580945446,138,0.35785597588946194
OSI,v18_rule,osi_target_t06h,E2_minus_E0,county,39119,1,Muskingum County,138,0.029000897379464492,0.019642652694094372,0.11606518273636382,0.01961801501293495,0.025857300507084593,0.017512591586528452,0.09226679855288744,0.017485055354644393,-0.0031435968723798995,-10.83965379156121,0.02379838418347638,116,0.12494264832031565
OSI,v18_rule,osi_target_t06h,E2_minus_E0,county,54013,1,Calhoun County,138,0.04400804701088603,0.022475217038699778,0.2672657318363049,-0.021077681527078267,0.043860031056610724,0.022350367673629266,0.2654709207515863,-0.020911314651320744,-0.00014801595427530595,-0.3363383842929779,0.0017948110847186283,100,0.009422843518725247
OSI,v18_rule,osi_target_t06h,E2_minus_E0,county,18013,1,Brown County,138,0.029482698294174922,0.013613548861376041,0.1199536708213376,-0.008949197070341296,0.029351519443587378,0.013303917037489343,0.11888861372332574,-0.009370951366489072,-0.000131178850587544,-0.4449350235133043,0.0010650570980118568,87,0.005591600396565783
OSI,v18_rule,osi_target_t06h,E2_minus_E0,county,39115,1,Morgan County,138,0.032223765196234995,0.006645222684636415,0.14329520399224782,-0.005799802598504985,0.032220149321129855,0.006711274171056097,0.14326304707407483,-0.005908036069981697,-3.61587510513961e-06,-0.011221144031803298,3.215691817298749e-05,89,0.0001688253491235909
OSI,v18_rule,osi_target_t06h,E2_minus_E0,county,42053,1,Forest County,138,0.06958637646070116,0.024208584204842377,0.6682324028723986,-0.015777099963316547,0.06964146777760079,0.023962826598750347,0.6692908967221679,-0.01601041026879387,5.5091316899624765e-05,0.07916968766255028,-0.0010584938497693042,138,-0.005557143031280558
OSI,v18_rule,osi_target_t06h,E2_minus_E0,county,54015,1,Clay County,138,0.05095436736073405,0.027227700333022343,0.3582959623323042,-0.02507126856172618,0.05161442723669263,0.02751103712622733,0.3676387756581136,-0.025306550949082164,0.000660059875958581,1.2953941146705894,-0.009342813325809385,117,-0.049050214110731426
OSI,v18_rule,osi_target_t06h,E2_minus_E1,county,39117,1,Morrow County,138,0.027834619923388267,0.012726867757721225,0.10691771714656866,-0.009762848722806335,0.017069820561840556,0.009385217585454428,0.04021027081385398,-0.004274646708400798,-0.01076479936154771,-38.67413814586524,0.06670744633271468,138,0.35296895080158286
OSI,v18_rule,osi_target_t06h,E2_minus_E1,county,39119,1,Muskingum County,138,0.028854386721411635,0.019542405478702323,0.11489543736349109,0.019517767797542905,0.025857300507084593,0.017512591586528452,0.09226679855288744,0.017485055354644393,-0.0029970862143270417,-10.386934379385126,0.022628638810603646,116,0.11973486227023594
OSI,v18_rule,osi_target_t06h,E2_minus_E1,county,18013,1,Brown County,138,0.029571523414548048,0.013622944949244,0.12067754959388856,-0.009047205975610198,0.029351519443587378,0.013303917037489343,0.11888861372332574,-0.009370951366489072,-0.00022000397096066937,-0.7439723949170474,0.0017889358705628217,86,0.009465792081658582
OSI,v18_rule,osi_target_t06h,E2_minus_E1,county,54013,1,Calhoun County,138,0.04398206483402601,0.02251954637408682,0.26695023973489646,-0.02099687762654637,0.043860031056610724,0.022350367673629266,0.2654709207515863,-0.020911314651320744,-0.00012203377741528548,-0.2774625927086438,0.0014793189833101628,105,0.007827516988666043
OSI,v18_rule,osi_target_t06h,E2_minus_E1,county,39115,1,Morgan County,138,0.032225418781643964,0.006637533063177409,0.14330991096002174,-0.0057378679258009895,0.032220149321129855,0.006711274171056097,0.14326304707407483,-0.005908036069981697,-5.269460514108204e-06,-0.016351875982789643,4.686388594690727e-05,89,0.0002479707673212581
OSI,v18_rule,osi_target_t06h,E2_minus_E1,county,42053,1,Forest County,138,0.06958637646070116,0.024208584204842377,0.6682324028723986,-0.015777099963316547,0.06964146777760079,0.023962826598750347,0.6692908967221679,-0.01601041026879387,5.5091316899624765e-05,0.07916968766255028,-0.0010584938497693042,138,-0.005600805968789889
OSI,v18_rule,osi_target_t06h,E2_minus_E1,county,54015,1,Clay County,138,0.050954870949031186,0.027235795181564545,0.35830304453367423,-0.02507545467443438,0.05161442723669263,0.02751103712622733,0.3676387756581136,-0.025306550949082164,0.0006595562876614419,1.2943930096912304,-0.009335731124439361,109,-0.049398131709667906
OSI,v18_rule,osi_target_t24h,E1_minus_E0,county,18013,1,Brown County,120,0.03153700980103376,0.01482460369417611,0.1193499584628599,-0.01075469130344238,0.03153700980103376,0.01482460369417611,0.1193499584628599,-0.01075469130344238,0.0,0.0,0.0,0,
OSI,v18_rule,osi_target_t24h,E1_minus_E0,county,39115,1,Morgan County,120,0.034499643150416315,0.00721839044620487,0.1428270453007281,-0.006947427368440506,0.034499643150416315,0.00721839044620487,0.1428270453007281,-0.006947427368440506,0.0,0.0,0.0,0,
OSI,v18_rule,osi_target_t24h,E1_minus_E0,county,39117,1,Morrow County,120,0.010524015799697988,0.006757672471641796,0.013290589026275147,-0.002960359814500594,0.010524015799697988,0.006757672471641796,0.013290589026275147,-0.002960359814500594,0.0,0.0,0.0,0,
OSI,v18_rule,osi_target_t24h,E1_minus_E0,county,39119,1,Muskingum County,120,0.027411772012177333,0.016428544370816933,0.09016862938171064,0.016398544370816937,0.027411772012177333,0.016428544370816933,0.09016862938171064,0.016398544370816937,0.0,0.0,0.0,0,
OSI,v18_rule,osi_target_t24h,E1_minus_E0,county,42053,1,Forest County,120,0.009525734075397033,0.006175675980179049,0.01088875316102162,0.0005308360007856643,0.009525734075397033,0.006175675980179049,0.01088875316102162,0.0005308360007856643,0.0,0.0,0.0,0,
OSI,v18_rule,osi_target_t24h,E1_minus_E0,county,54013,1,Calhoun County,120,0.04656351774043367,0.0256079315560903,0.2601793421236418,-0.02418148828489172,0.04656351774043367,0.0256079315560903,0.2601793421236418,-0.02418148828489172,0.0,0.0,0.0,0,
OSI,v18_rule,osi_target_t24h,E1_minus_E0,county,54015,1,Clay County,120,0.05018563470760494,0.027917919091629478,0.3022317517206194,-0.023798649902942302,0.05018563470760494,0.027917919091629478,0.3022317517206194,-0.023798649902942302,0.0,0.0,0.0,0,
OSI,v18_rule,osi_target_t24h,E2_minus_E0,county,18013,1,Brown County,120,0.03153700980103376,0.01482460369417611,0.1193499584628599,-0.01075469130344238,0.03153700980103376,0.01482460369417611,0.1193499584628599,-0.01075469130344238,0.0,0.0,0.0,0,
OSI,v18_rule,osi_target_t24h,E2_minus_E0,county,39115,1,Morgan County,120,0.034499643150416315,0.00721839044620487,0.1428270453007281,-0.006947427368440506,0.034499643150416315,0.00721839044620487,0.1428270453007281,-0.006947427368440506,0.0,0.0,0.0,0,
OSI,v18_rule,osi_target_t24h,E2_minus_E0,county,39117,1,Morrow County,120,0.010524015799697988,0.006757672471641796,0.013290589026275147,-0.002960359814500594,0.010524015799697988,0.006757672471641796,0.013290589026275147,-0.002960359814500594,0.0,0.0,0.0,0,
OSI,v18_rule,osi_target_t24h,E2_minus_E0,county,39119,1,Muskingum County,120,0.027411772012177333,0.016428544370816933,0.09016862938171064,0.016398544370816937,0.027411772012177333,0.016428544370816933,0.09016862938171064,0.016398544370816937,0.0,0.0,0.0,0,
OSI,v18_rule,osi_target_t24h,E2_minus_E0,county,42053,1,Forest County,120,0.009525734075397033,0.006175675980179049,0.01088875316102162,0.0005308360007856643,0.009525734075397033,0.006175675980179049,0.01088875316102162,0.0005308360007856643,0.0,0.0,0.0,0,
OSI,v18_rule,osi_target_t24h,E2_minus_E0,county,54013,1,Calhoun County,120,0.04656351774043367,0.0256079315560903,0.2601793421236418,-0.02418148828489172,0.04656351774043367,0.0256079315560903,0.2601793421236418,-0.02418148828489172,0.0,0.0,0.0,0,
OSI,v18_rule,osi_target_t24h,E2_minus_E0,county,54015,1,Clay County,120,0.05018563470760494,0.027917919091629478,0.3022317517206194,-0.023798649902942302,0.05018563470760494,0.027917919091629478,0.3022317517206194,-0.023798649902942302,0.0,0.0,0.0,0,
OSI,v18_rule,osi_target_t24h,E2_minus_E1,county,18013,1,Brown County,120,0.03153700980103376,0.01482460369417611,0.1193499584628599,-0.01075469130344238,0.03153700980103376,0.01482460369417611,0.1193499584628599,-0.01075469130344238,0.0,0.0,0.0,0,
OSI,v18_rule,osi_target_t24h,E2_minus_E1,county,39115,1,Morgan County,120,0.034499643150416315,0.00721839044620487,0.1428270453007281,-0.006947427368440506,0.034499643150416315,0.00721839044620487,0.1428270453007281,-0.006947427368440506,0.0,0.0,0.0,0,
OSI,v18_rule,osi_target_t24h,E2_minus_E1,county,39117,1,Morrow County,120,0.010524015799697988,0.006757672471641796,0.013290589026275147,-0.002960359814500594,0.010524015799697988,0.006757672471641796,0.013290589026275147,-0.002960359814500594,0.0,0.0,0.0,0,
OSI,v18_rule,osi_target_t24h,E2_minus_E1,county,39119,1,Muskingum County,120,0.027411772012177333,0.016428544370816933,0.09016862938171064,0.016398544370816937,0.027411772012177333,0.016428544370816933,0.09016862938171064,0.016398544370816937,0.0,0.0,0.0,0,
OSI,v18_rule,osi_target_t24h,E2_minus_E1,county,42053,1,Forest County,120,0.009525734075397033,0.006175675980179049,0.01088875316102162,0.0005308360007856643,0.009525734075397033,0.006175675980179049,0.01088875316102162,0.0005308360007856643,0.0,0.0,0.0,0,
OSI,v18_rule,osi_target_t24h,E2_minus_E1,county,54013,1,Calhoun County,120,0.04656351774043367,0.0256079315560903,0.2601793421236418,-0.02418148828489172,0.04656351774043367,0.0256079315560903,0.2601793421236418,-0.02418148828489172,0.0,0.0,0.0,0,
OSI,v18_rule,osi_target_t24h,E2_minus_E1,county,54015,1,Clay County,120,0.05018563470760494,0.027917919091629478,0.3022317517206194,-0.023798649902942302,0.05018563470760494,0.027917919091629478,0.3022317517206194,-0.023798649902942302,0.0,0.0,0.0,0,
OSI,v18_rule,osi_target_t48h,E1_minus_E0,county,18013,1,Brown County,96,0.017277270414225405,0.008466917789019224,0.028656391004761774,-0.002513611277888898,0.017277270414225405,0.008466917789019224,0.028656391004761774,-0.002513611277888898,0.0,0.0,0.0,0,
OSI,v18_rule,osi_target_t48h,E1_minus_E0,county,39115,1,Morgan County,96,0.03857661169085658,0.008499269791595614,0.1428628770765247,-0.0074716802501162425,0.03857661169085658,0.008499269791595614,0.1428628770765247,-0.0074716802501162425,0.0,0.0,0.0,0,
OSI,v18_rule,osi_target_t48h,E1_minus_E0,county,39117,1,Morrow County,96,0.006628136061367782,0.0051148377071732485,0.004217490014208386,-0.00483437980586649,0.006628136061367782,0.0051148377071732485,0.004217490014208386,-0.00483437980586649,0.0,0.0,0.0,0,
OSI,v18_rule,osi_target_t48h,E1_minus_E0,county,39119,1,Muskingum County,96,0.013181015617519984,0.007722300068009076,0.016678960580093348,0.00762021673467574,0.013181015617519984,0.007722300068009076,0.016678960580093348,0.00762021673467574,0.0,0.0,0.0,0,
OSI,v18_rule,osi_target_t48h,E1_minus_E0,county,42053,1,Forest County,96,0.007001260076209866,0.005266083301553576,0.004705693694854097,0.0012026366714988385,0.007001260076209866,0.005266083301553576,0.004705693694854097,0.0012026366714988385,0.0,0.0,0.0,0,
OSI,v18_rule,osi_target_t48h,E1_minus_E0,county,54013,1,Calhoun County,96,0.04949285046696422,0.03043259025806112,0.23515605574514695,-0.028462201201676196,0.04949285046696422,0.03043259025806112,0.23515605574514695,-0.028462201201676196,0.0,0.0,0.0,0,
OSI,v18_rule,osi_target_t48h,E1_minus_E0,county,54015,1,Clay County,96,0.05714943168179572,0.03392082663725176,0.3135415239890147,-0.02974719498064284,0.05714943168179572,0.03392082663725176,0.3135415239890147,-0.02974719498064284,0.0,0.0,0.0,0,
OSI,v18_rule,osi_target_t48h,E2_minus_E0,county,18013,1,Brown County,96,0.017277270414225405,0.008466917789019224,0.028656391004761774,-0.002513611277888898,0.017277270414225405,0.008466917789019224,0.028656391004761774,-0.002513611277888898,0.0,0.0,0.0,0,
OSI,v18_rule,osi_target_t48h,E2_minus_E0,county,39115,1,Morgan County,96,0.03857661169085658,0.008499269791595614,0.1428628770765247,-0.0074716802501162425,0.03857661169085658,0.008499269791595614,0.1428628770765247,-0.0074716802501162425,0.0,0.0,0.0,0,
OSI,v18_rule,osi_target_t48h,E2_minus_E0,county,39117,1,Morrow County,96,0.006628136061367782,0.0051148377071732485,0.004217490014208386,-0.00483437980586649,0.006628136061367782,0.0051148377071732485,0.004217490014208386,-0.00483437980586649,0.0,0.0,0.0,0,
OSI,v18_rule,osi_target_t48h,E2_minus_E0,county,39119,1,Muskingum County,96,0.013181015617519984,0.007722300068009076,0.016678960580093348,0.00762021673467574,0.013181015617519984,0.007722300068009076,0.016678960580093348,0.00762021673467574,0.0,0.0,0.0,0,
OSI,v18_rule,osi_target_t48h,E2_minus_E0,county,42053,1,Forest County,96,0.007001260076209866,0.005266083301553576,0.004705693694854097,0.0012026366714988385,0.007001260076209866,0.005266083301553576,0.004705693694854097,0.0012026366714988385,0.0,0.0,0.0,0,
OSI,v18_rule,osi_target_t48h,E2_minus_E0,county,54013,1,Calhoun County,96,0.04949285046696422,0.03043259025806112,0.23515605574514695,-0.028462201201676196,0.04949285046696422,0.03043259025806112,0.23515605574514695,-0.028462201201676196,0.0,0.0,0.0,0,
OSI,v18_rule,osi_target_t48h,E2_minus_E0,county,54015,1,Clay County,96,0.05714943168179572,0.03392082663725176,0.3135415239890147,-0.02974719498064284,0.05714943168179572,0.03392082663725176,0.3135415239890147,-0.02974719498064284,0.0,0.0,0.0,0,
OSI,v18_rule,osi_target_t48h,E2_minus_E1,county,18013,1,Brown County,96,0.017277270414225405,0.008466917789019224,0.028656391004761774,-0.002513611277888898,0.017277270414225405,0.008466917789019224,0.028656391004761774,-0.002513611277888898,0.0,0.0,0.0,0,
OSI,v18_rule,osi_target_t48h,E2_minus_E1,county,39115,1,Morgan County,96,0.03857661169085658,0.008499269791595614,0.1428628770765247,-0.0074716802501162425,0.03857661169085658,0.008499269791595614,0.1428628770765247,-0.0074716802501162425,0.0,0.0,0.0,0,
OSI,v18_rule,osi_target_t48h,E2_minus_E1,county,39117,1,Morrow County,96,0.006628136061367782,0.0051148377071732485,0.004217490014208386,-0.00483437980586649,0.006628136061367782,0.0051148377071732485,0.004217490014208386,-0.00483437980586649,0.0,0.0,0.0,0,
OSI,v18_rule,osi_target_t48h,E2_minus_E1,county,39119,1,Muskingum County,96,0.013181015617519984,0.007722300068009076,0.016678960580093348,0.00762021673467574,0.013181015617519984,0.007722300068009076,0.016678960580093348,0.00762021673467574,0.0,0.0,0.0,0,
OSI,v18_rule,osi_target_t48h,E2_minus_E1,county,42053,1,Forest County,96,0.007001260076209866,0.005266083301553576,0.004705693694854097,0.0012026366714988385,0.007001260076209866,0.005266083301553576,0.004705693694854097,0.0012026366714988385,0.0,0.0,0.0,0,
OSI,v18_rule,osi_target_t48h,E2_minus_E1,county,54013,1,Calhoun County,96,0.04949285046696422,0.03043259025806112,0.23515605574514695,-0.028462201201676196,0.04949285046696422,0.03043259025806112,0.23515605574514695,-0.028462201201676196,0.0,0.0,0.0,0,
OSI,v18_rule,osi_target_t48h,E2_minus_E1,county,54015,1,Clay County,96,0.05714943168179572,0.03392082663725176,0.3135415239890147,-0.02974719498064284,0.05714943168179572,0.03392082663725176,0.3135415239890147,-0.02974719498064284,0.0,0.0,0.0,0,
