horizon,model,fipsCode,countyName,fold,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions,fraction_of_total_sse_reduction
osi_target_t01h,v18_rule,42035,Clinton County,4,143,0.00548872254175196,0.003483061301905633,0.004308028745068062,0.001589634423225671,0.00548860466273552,0.003481709418173495,0.0043078437035637,0.001590986306957809,-1.1787901643949689e-07,-0.0021476585041924068,1.8504150436221556e-07,1,7.656167792587339e-06
osi_target_t01h,v18_rule,42055,Franklin County,4,143,0.0010693485938430682,0.0005202942776653189,0.00016352141736704302,0.00033137765484872917,0.0010692820223824006,0.0005199673864976188,0.0001635010582047981,0.0003317567683363999,-6.657146066758705e-08,-0.006225421817629417,2.0359162244910824e-08,2,8.423686502160476e-07
osi_target_t01h,v18_rule,39063,Hancock County,1,143,0.0023548205926813403,0.001388467477366107,0.000792960743391402,0.0013271499417925163,0.0023547963851817504,0.0013883476290179394,0.0007929444402401005,0.0013272697901406838,-2.4207499589937176e-08,-0.001027997617530918,1.630315130151435e-08,1,6.745495414261234e-07
osi_target_t01h,v18_rule,18065,Henry County,3,143,0.0024191026174857633,0.0009390434062135631,0.0008368442187714854,-0.0001856448880712326,0.0024191026174857633,0.0009390434062135631,0.0008368442187714854,-0.0001856448880712326,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18061,Harrison County,3,143,0.003862976622196802,0.0015321157822257541,0.002133930138860379,-0.0005934162132216731,0.003862976622196802,0.0015321157822257541,0.002133930138860379,-0.0005934162132216731,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18113,Noble County,4,143,0.0009249894179427588,0.0005133137174759915,0.00012235157553276997,0.00016167960140721385,0.0009249894179427588,0.0005133137174759915,0.00012235157553276997,0.00016167960140721385,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18099,Marshall County,0,143,0.00876660241576836,0.002605308408371352,0.010990024462010257,-0.0017082944045910921,0.00876660241576836,0.002605308408371352,0.010990024462010257,-0.0017082944045910921,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18073,Jasper County,3,143,0.0037809979380576124,0.002072235144166359,0.002044320193286216,0.001889546928305262,0.0037809979380576124,0.002072235144166359,0.002044320193286216,0.001889546928305262,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18067,Howard County,3,143,0.0017332932675116995,0.0006433275554784047,0.00042961569382179787,0.00017253172586399306,0.0017332932675116995,0.0006433275554784047,0.00042961569382179787,0.00017253172586399306,0.0,0.0,0.0,0,0.0
osi_target_t01h,v18_rule,18083,Knox County,2,143,0.0015939532845198974,0.0006999128473304373,0.0003633182514721429,0.0005755028525248802,0.0015939532845198974,0.0006999128473304373,0.0003633182514721429,0.0005755028525248802,0.0,0.0,0.0,0,0.0
