case,horizon,fipsCode,countyName,stateAbbr,fold,n,rmse,mae,sse,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction
NB_P06,osi_target_t48h,54015,Clay County,WV,2,96,0.05714943168179572,0.03392082663725176,0.3135415239890147,-0.02974719498064284,0.05714943168179572,0.0,0.0,0.0
NB_P24,osi_target_t01h,18013,Brown County,IN,1,143,0.028703057474194202,0.012990683079253818,0.11781276769646606,-0.008771802513836933,0.029030526797628693,-0.00032746932343449137,-1.1280171583425758,0.002703554822674717
NB_P24,osi_target_t01h,39115,Morgan County,OH,2,143,0.031686547474853145,0.006742764404077385,0.14357733259528546,-0.005166523458584733,0.03168935177603044,-2.8043011772935222e-06,-0.008849348503914278,2.541469057004697e-05
NB_P24,osi_target_t01h,39117,Morrow County,OH,4,143,0.015593940218989697,0.0097650513217551,0.0347734489321397,-0.0003134050404733544,0.015670871061249887,-7.693084226018977e-05,-0.49091618429827344,0.0003439476418799353
NB_P24,osi_target_t01h,42053,Forest County,PA,3,143,0.09428224787377755,0.03405630563409297,1.2711473437709375,-0.025936946972516566,0.09428587215225846,-3.624278480912624e-06,-0.0038439252861288686,9.772954328268746e-05
NB_P24,osi_target_t01h,42131,Wyoming County,PA,3,143,0.015883524257581324,0.003502739583995484,0.036076947026287935,-0.0033120243309361563,0.015883138738186208,3.8551939511577427e-07,0.0024272242500122942,-1.7512730525331976e-06
NB_P24,osi_target_t01h,54013,Calhoun County,WV,2,143,0.04354624820417804,0.021779804678102786,0.2711674297703627,-0.02037358988252443,0.04349600795892995,5.0240245248085735e-05,0.11550541671667691,-0.0006253424744111502
NB_P24,osi_target_t01h,54015,Clay County,WV,2,143,0.050379075649942304,0.026418079020637305,0.36294133065799317,-0.02416058841515433,0.04986667410924461,0.0005124015406976906,1.0275430432259425,-0.007345348957375375
NB_P24,osi_target_t06h,18013,Brown County,IN,1,138,0.029200675924885806,0.013277479927568246,0.11766976747688837,-0.009273501520344639,0.029534225086264063,-0.00033354916137825694,-1.129364865352045,0.0027035548226747447
NB_P24,osi_target_t06h,39115,Morgan County,OH,2,138,0.03224672449298572,0.006857380081983351,0.14349947119266046,-0.005483403717731741,0.03224957991898415,-2.855425998433969e-06,-0.008854149435766345,2.5414690570074727e-05
NB_P24,osi_target_t06h,39117,Morrow County,OH,4,138,0.013941592886685233,0.008758892849268264,0.026822785686093975,0.0010352043842338354,0.014030694438786469,-8.910155210123567e-05,-0.6350473420255187,0.0003439476418799353
NB_P24,osi_target_t06h,42053,Forest County,PA,3,138,0.0692097173899623,0.023756676145655402,0.661017927405386,-0.015343137822427674,0.06921483342676409,-5.116036801783297e-06,-0.007391532347178487,9.772954328257644e-05
NB_P24,osi_target_t06h,42131,Wyoming County,PA,3,138,0.01616870680978034,0.0036289258008069146,0.036076937026287934,-0.003431300574810654,0.016168314368424388,3.9244135595362106e-07,0.0024272249228296516,-1.7512730525401365e-06
NB_P24,osi_target_t06h,54013,Calhoun County,WV,2,138,0.044327752462951925,0.022537440039331138,0.2711630501015102,-0.021134555773492714,0.04427660975290297,5.114271004895421e-05,0.11550728552698342,-0.0006253424744111502
NB_P24,osi_target_t06h,54015,Clay County,WV,2,138,0.05126996609107798,0.02715205450382852,0.3627481003712794,-0.025259173346303388,0.05074822417210767,0.0005217419189703087,1.0280988694321147,-0.007345348957375375
NB_P24,osi_target_t24h,18013,Brown County,IN,1,120,0.030400863198123913,0.01403860742882846,0.1109054979829254,-0.010705458345168712,0.03153700980103376,-0.0011361466029098446,-3.6025818873690496,0.008444460479934496
NB_P24,osi_target_t24h,39115,Morgan County,OH,2,120,0.03451116753766287,0.007066114566536833,0.14292248217751624,-0.0065750859865224606,0.034499643150416315,1.1524387246553136e-05,0.033404366521438966,-9.543687678814639e-05
NB_P24,osi_target_t24h,39117,Morrow County,OH,4,120,0.011330229924000883,0.007581132172894789,0.01540489321568701,-0.004280596054620325,0.010524015799697988,0.0008062141243028956,7.660708038142938,-0.002114304189411862
NB_P24,osi_target_t24h,42053,Forest County,PA,3,120,0.009420788088410027,0.0059551520910854005,0.01065014978480739,0.0001813638859353032,0.009525734075397033,-0.0001049459869870064,-1.1017102320550753,0.00023860337621423033
NB_P24,osi_target_t24h,42131,Wyoming County,PA,3,120,0.0029111368520662977,0.0013009784062903646,0.0010169661325750167,-0.0011235938820614625,0.0028883454953760176,2.2791356690280047e-05,0.7890800019169086,-1.586136849594474e-05
NB_P24,osi_target_t24h,54013,Calhoun County,WV,2,120,0.046786156192012304,0.02572349032745772,0.26267332934680454,-0.023933260089335464,0.04656351774043367,0.00022263845157863282,0.4781392437309462,-0.0024939872231627414
NB_P24,osi_target_t24h,54015,Clay County,WV,2,120,0.05244663794168919,0.028600955178801037,0.3300779797663958,-0.026018137753872222,0.05018563470760494,0.0022610032340842495,4.505279742415258,-0.02784622804577641
NB_P24,osi_target_t48h,18013,Brown County,IN,1,96,0.017277270414225405,0.008466917789019224,0.028656391004761774,-0.002513611277888898,0.017277270414225405,0.0,0.0,0.0
NB_P24,osi_target_t48h,39115,Morgan County,OH,2,96,0.03857661169085658,0.008499269791595614,0.1428628770765247,-0.0074716802501162425,0.03857661169085658,0.0,0.0,0.0
NB_P24,osi_target_t48h,39117,Morrow County,OH,4,96,0.006628136061367782,0.0051148377071732485,0.004217490014208386,-0.00483437980586649,0.006628136061367782,0.0,0.0,0.0
NB_P24,osi_target_t48h,42053,Forest County,PA,3,96,0.007001260076209866,0.005266083301553576,0.004705693694854097,0.0012026366714988385,0.007001260076209866,0.0,0.0,0.0
NB_P24,osi_target_t48h,42131,Wyoming County,PA,3,96,0.0028963207220625902,0.001348142524803947,0.0008053126776047198,-0.0010872615856185278,0.0028963207220625902,0.0,0.0,0.0
NB_P24,osi_target_t48h,54013,Calhoun County,WV,2,96,0.04949285046696422,0.03043259025806112,0.23515605574514695,-0.028462201201676196,0.04949285046696422,0.0,0.0,0.0
NB_P24,osi_target_t48h,54015,Clay County,WV,2,96,0.05714943168179572,0.03392082663725176,0.3135415239890147,-0.02974719498064284,0.05714943168179572,0.0,0.0,0.0
NB_P48,osi_target_t01h,18013,Brown County,IN,1,143,0.028992485308344876,0.01318477783789818,0.12020068122270687,-0.008694661819362825,0.029030526797628693,-3.80414892838174e-05,-0.1310396106450451,0.0003156412964339106
NB_P48,osi_target_t01h,39115,Morgan County,OH,2,143,0.031693595270745396,0.006841591317263315,0.14364120930957153,-0.005195338382564026,0.03168935177603044,4.243494714957496e-06,0.01339091675005566,-3.8462023716018257e-05
NB_P48,osi_target_t01h,39117,Morrow County,OH,4,143,0.015692981659048883,0.009861213199752349,0.03521656328922799,-0.00017020578798705342,0.015670871061249887,2.21105977989966e-05,0.1410936106396088,-9.916671520835557e-05
NB_P48,osi_target_t01h,42053,Forest County,PA,3,143,0.09428162741533794,0.033983116353974364,1.2711306133360982,-0.026285727796147948,0.09428587215225846,-4.244736920525072e-06,-0.0045019861657169535,0.0001144599781219835
NB_P48,osi_target_t01h,42131,Wyoming County,PA,3,143,0.015885040055858276,0.003512175799584114,0.036083833153399726,-0.003305934624197631,0.015883138738186208,1.9013176720678038e-06,0.01197066715470374,-8.637400164324127e-06
NB_P48,osi_target_t01h,54013,Calhoun County,WV,2,143,0.04358696206474069,0.021844171363746,0.27167472647073965,-0.020441430617071234,0.04349600795892995,9.095410581073937e-05,0.2091090885780078,-0.0011326391747881193
NB_P48,osi_target_t01h,54015,Clay County,WV,2,143,0.04981128023684503,0.026311111551798032,0.3548064003531917,-0.02355816652109275,0.04986667410924461,-5.539387239958393e-05,-0.11108395213651479,0.0007895813474260716
NB_P48,osi_target_t06h,18013,Brown County,IN,1,138,0.029495477546140004,0.01347860710500407,0.12005768100312918,-0.00919356587317219,0.029534225086264063,-3.874754012405876e-05,-0.13119538437484923,0.00031564129643393835
NB_P48,osi_target_t06h,39115,Morgan County,OH,2,138,0.03225390077599497,0.00695978768042964,0.14356334790694658,-0.005513262660695792,0.03224957991898415,4.3208570108185795e-06,0.013398180756696298,-3.846202371604601e-05
NB_P48,osi_target_t06h,39117,Morrow County,OH,4,138,0.014056279231011364,0.008858538853279908,0.027265900043182273,0.0011835920154334076,0.014030694438786469,2.558479222489543e-05,0.18234872362532517,-9.916671520836251e-05
NB_P48,osi_target_t06h,42053,Forest County,PA,3,138,0.0692088415317247,0.023680835080025248,0.6610011969705466,-0.015704555632422512,0.06921483342676409,-5.9918950393866854e-06,-0.008656952191798961,0.0001144599781219835
NB_P48,osi_target_t06h,42131,Wyoming County,PA,3,138,0.016170249824058434,0.003638703908264698,0.036083823153399724,-0.0034249902265236325,0.016168314368424388,1.9354556340459017e-06,0.011970670472782885,-8.637400164331066e-06
NB_P48,osi_target_t06h,54013,Calhoun County,WV,2,138,0.04436919766530549,0.022604138851265766,0.2716703468018871,-0.021204854505668023,0.04427660975290297,9.258791240251973e-05,0.20911247026189628,-0.0011326391747880638
NB_P48,osi_target_t06h,54015,Clay County,WV,2,138,0.05069182037228134,0.02704121140206029,0.35461317006647797,-0.024634924572022186,0.05074822417210767,-5.6403799826326706e-05,-0.11114438139754323,0.0007895813474260716
NB_P48,osi_target_t24h,18013,Brown County,IN,1,120,0.03153700980103376,0.01482460369417611,0.1193499584628599,-0.01075469130344238,0.03153700980103376,0.0,0.0,0.0
NB_P48,osi_target_t24h,39115,Morgan County,OH,2,120,0.034499643150416315,0.00721839044620487,0.1428270453007281,-0.006947427368440506,0.034499643150416315,0.0,0.0,0.0
NB_P48,osi_target_t24h,39117,Morrow County,OH,4,120,0.010524015799697988,0.006757672471641796,0.013290589026275147,-0.002960359814500594,0.010524015799697988,0.0,0.0,0.0
NB_P48,osi_target_t24h,42053,Forest County,PA,3,120,0.009525734075397033,0.006175675980179049,0.01088875316102162,0.0005308360007856643,0.009525734075397033,0.0,0.0,0.0
NB_P48,osi_target_t24h,42131,Wyoming County,PA,3,120,0.0028883454953760176,0.0013174706322344623,0.001001104764079072,-0.0010119242601644286,0.0028883454953760176,0.0,0.0,0.0
NB_P48,osi_target_t24h,54013,Calhoun County,WV,2,120,0.04656351774043367,0.0256079315560903,0.2601793421236418,-0.02418148828489172,0.04656351774043367,0.0,0.0,0.0
NB_P48,osi_target_t24h,54015,Clay County,WV,2,120,0.05018563470760494,0.027917919091629478,0.3022317517206194,-0.023798649902942302,0.05018563470760494,0.0,0.0,0.0
NB_P48,osi_target_t48h,18013,Brown County,IN,1,96,0.016995254764624962,0.008624970558950123,0.027728513713392716,-0.0018749660078164043,0.017277270414225405,-0.0002820156496004429,-1.6322928497330413,0.0009278772913690579
NB_P48,osi_target_t48h,39115,Morgan County,OH,2,96,0.03859159332706271,0.008659802426468412,0.14297386325005357,-0.007078971942702218,0.03857661169085658,1.498163620613363e-05,0.03883606037304865,-0.0001109861735288653
NB_P48,osi_target_t48h,39117,Morrow County,OH,4,96,0.007129081272137516,0.0056524514286683146,0.004879084779335219,-0.0056524514286683146,0.006628136061367782,0.0005009452107697342,7.557859496721897,-0.0006615947651268331
NB_P48,osi_target_t48h,42053,Forest County,PA,3,96,0.007338198474813277,0.004838727623668506,0.005169519058152184,-0.001519367600777353,0.007001260076209866,0.00033693839860341086,4.812539384850445,-0.00046382536329808623
NB_P48,osi_target_t48h,42131,Wyoming County,PA,3,96,0.0029464337624434175,0.0013893479985386042,0.0008334213039807814,-0.0011049297570533626,0.0028963207220625902,5.011304038082722e-05,1.7302310479324179,-2.8108626376061583e-05
NB_P48,osi_target_t48h,54013,Calhoun County,WV,2,96,0.049950272764002136,0.030896549338739764,0.23952285592302852,-0.028485254992545023,0.04949285046696422,0.0004574222970379141,0.9242189381337695,-0.004366800177881575
NB_P48,osi_target_t48h,54015,Clay County,WV,2,96,0.05688908746128575,0.033841290779943904,0.3106913541290707,-0.029295072023827005,0.05714943168179572,-0.0002603442205099671,-0.45554997284933396,0.0028501698599440184
