model,horizon,fipsCode,rmse,mae,n
C0_direct_osi,osi_target_t06h,39023,0.0025808021390494947,0.0017564993955612865,138
C0_direct_osi,osi_target_t06h,39025,0.0021137469532261748,0.0015722234137894547,138
C0_direct_osi,osi_target_t06h,39027,0.0012238525660402896,0.000640582785321462,138
C0_direct_osi,osi_target_t06h,39029,0.00961141320930939,0.005156804374113735,138
C0_direct_osi,osi_target_t06h,39031,0.013342534631286415,0.0074818130687869,138
C0_direct_osi,osi_target_t06h,39033,0.006439371657632258,0.0031812867793534092,138
C0_direct_osi,osi_target_t06h,39035,0.006086932437265067,0.0043379127003533875,138
C0_direct_osi,osi_target_t06h,39037,0.0018528416780109064,0.0009609754848543574,138
C0_direct_osi,osi_target_t06h,39039,0.010369982691171948,0.00574173234921414,138
C0_direct_osi,osi_target_t06h,39045,0.004959135180517986,0.0029244131013683576,138
C0_direct_osi,osi_target_t06h,39049,0.005059061252437015,0.0032105442275155017,138
C0_direct_osi,osi_target_t06h,39051,0.0033600775906301524,0.0017715453631460777,138
C0_direct_osi,osi_target_t06h,39053,0.002719181229328678,0.0010899197957412322,138
C0_direct_osi,osi_target_t06h,39055,0.012779880812678161,0.005246632339765923,138
C0_direct_osi,osi_target_t06h,39059,0.014608993708038387,0.008327786825509444,138
C0_direct_osi,osi_target_t06h,39061,0.0012357619298999515,0.0006218828350413578,138
C0_direct_osi,osi_target_t06h,39063,0.0017997287414990935,0.0011469696468171934,138
C0_direct_osi,osi_target_t06h,39065,0.0028973879862161803,0.001648878726998574,138
C0_direct_osi,osi_target_t06h,39069,0.0028547566711369225,0.0016091134395761683,138
C0_direct_osi,osi_target_t06h,39073,0.004792524925258202,0.0033401374686000897,138
C0_direct_osi,osi_target_t06h,39075,0.01045002359224187,0.00567801654608201,138
C0_direct_osi,osi_target_t06h,39077,0.003352490323088741,0.002477918985611446,138
C0_direct_osi,osi_target_t06h,39081,0.012351057917157187,0.006537275796661654,138
C0_direct_osi,osi_target_t06h,39085,0.0024261240041130176,0.0012756649641812849,138
C0_direct_osi,osi_target_t06h,39087,0.0037941308755631434,0.001392132451460668,138
C0_direct_osi,osi_target_t06h,39089,0.02713160939956028,0.012726019112285393,138
C0_direct_osi,osi_target_t06h,39091,0.01410454116563408,0.011053104938895459,138
C0_direct_osi,osi_target_t06h,39093,0.0027172680624311988,0.0014221895768602151,138
C0_direct_osi,osi_target_t06h,39095,0.0026325091970799026,0.0018875417560941465,138
C0_direct_osi,osi_target_t06h,39097,0.006290743747317143,0.00221674623881487,138
C0_direct_osi,osi_target_t06h,39099,0.0015546403632541316,0.001067484189521092,138
C0_direct_osi,osi_target_t06h,39101,0.006070719756362016,0.00468459898482868,138
C0_direct_osi,osi_target_t06h,39103,0.007256499725111209,0.004295607330328103,138
C0_direct_osi,osi_target_t06h,39105,0.003902522418652854,0.002440333323568614,138
C0_direct_osi,osi_target_t06h,39107,0.017921722200546754,0.008572898144308793,138
C0_direct_osi,osi_target_t06h,39109,0.0021285289968467594,0.0017655160932744521,138
C0_direct_osi,osi_target_t06h,39111,0.01887451281456778,0.010284577662927402,138
C0_direct_osi,osi_target_t06h,39113,0.0016112195390754823,0.0008987023004546242,138
C0_direct_osi,osi_target_t06h,39115,0.03227206345161053,0.007114167474491141,138
C0_direct_osi,osi_target_t06h,39117,0.031116014186318226,0.014276056040555662,138
C0_direct_osi,osi_target_t06h,39119,0.02290713900102774,0.015821146320489907,138
C0_direct_osi,osi_target_t06h,39121,0.007539533665798382,0.00450023005136287,138
C0_direct_osi,osi_target_t06h,39123,0.0017523664773632034,0.0007821156055484843,138
C0_direct_osi,osi_target_t06h,39125,0.019357933168083444,0.011041131468740204,138
C0_direct_osi,osi_target_t06h,39127,0.011814490674513683,0.007383374768518736,138
C0_direct_osi,osi_target_t06h,39129,0.0015470703528462492,0.0007565809296965313,138
C0_direct_osi,osi_target_t06h,39131,0.005450484109946659,0.0020569142650352953,138
C0_direct_osi,osi_target_t06h,39133,0.005203804544424176,0.0029868201728088534,138
C0_direct_osi,osi_target_t06h,39135,0.005553753453114758,0.0027969837472871426,138
C0_direct_osi,osi_target_t06h,39137,0.009128112230799073,0.004176227566645758,138
C0_direct_osi,osi_target_t06h,39139,0.013182985741469217,0.009373954317911288,138
C0_direct_osi,osi_target_t06h,39141,0.0029215570015247035,0.0020054606397205597,138
C0_direct_osi,osi_target_t06h,39143,0.0013100183526466723,0.0008539664542569504,138
C0_direct_osi,osi_target_t06h,39145,0.0014682579774714106,0.0007662043827702943,138
C0_direct_osi,osi_target_t06h,39147,0.0015968063703899386,0.0009258042268210842,138
C0_direct_osi,osi_target_t06h,39149,0.013859568805367409,0.008237156790897215,138
C0_direct_osi,osi_target_t06h,39151,0.003168151984012798,0.001827406536963619,138
C0_direct_osi,osi_target_t06h,39153,0.003924830451432118,0.0020318503795567883,138
C0_direct_osi,osi_target_t06h,39155,0.004381102765226066,0.0020109295113680996,138
C0_direct_osi,osi_target_t06h,39157,0.024601881505426266,0.017291590921484218,138
C0_direct_osi,osi_target_t06h,39159,0.009162237585413933,0.005587790986517186,138
C0_direct_osi,osi_target_t06h,39161,0.007442734866096741,0.0036909755638491796,138
C0_direct_osi,osi_target_t06h,39163,0.0033998421845281876,0.0020993529859115343,138
C0_direct_osi,osi_target_t06h,39165,0.0010222703252830906,0.0004755278301183028,138
C0_direct_osi,osi_target_t06h,39167,0.003177298726475106,0.0015775883351866007,138
C0_direct_osi,osi_target_t06h,39169,0.01124687399156065,0.005477242883059202,138
C0_direct_osi,osi_target_t06h,39171,0.0177198965572578,0.011136075320210891,138
C0_direct_osi,osi_target_t06h,39173,0.0044511317224264855,0.0038743715520565074,138
C0_direct_osi,osi_target_t06h,39175,0.0031818570271630263,0.0020969939785375393,138
C0_direct_osi,osi_target_t06h,42005,0.015154071067811263,0.008756707416744539,138
C0_direct_osi,osi_target_t06h,42007,0.0061491922346134,0.0035276935128732744,138
C0_direct_osi,osi_target_t06h,42009,0.010948478829929553,0.006444027236906497,138
C0_direct_osi,osi_target_t06h,42013,0.0016503790151152567,0.0009645032631046941,138
C0_direct_osi,osi_target_t06h,42015,0.0038373295162252266,0.0022905425236753154,138
C0_direct_osi,osi_target_t06h,42019,0.004178626089677719,0.0027324221808039443,138
C0_direct_osi,osi_target_t06h,42021,0.010579267083889165,0.0042679710702024955,138
C0_direct_osi,osi_target_t06h,42023,0.00760168313525621,0.0026898345267711158,138
C0_direct_osi,osi_target_t06h,42025,0.001642382308638708,0.0014526248535224268,138
C0_direct_osi,osi_target_t06h,42027,0.0016520570731871258,0.0010126341508419358,138
C0_direct_osi,osi_target_t06h,42029,0.01086443506359134,0.005277846149047386,138
C0_direct_osi,osi_target_t06h,42031,0.008855325907997206,0.005814664400747311,138
C0_direct_osi,osi_target_t06h,42033,0.005631404880189505,0.003997523605241203,138
C0_direct_osi,osi_target_t06h,42035,0.0039022763426417154,0.0018387622190529274,138
C0_direct_osi,osi_target_t06h,42039,0.014821311596069569,0.007413901087772589,138
C0_direct_osi,osi_target_t06h,42041,0.002651804073709238,0.001191991995406758,138
C0_direct_osi,osi_target_t06h,42043,0.0014171924228269506,0.0008958148818591855,138
C0_direct_osi,osi_target_t06h,42045,0.0015078468554896585,0.0006731796377002884,138
C0_direct_osi,osi_target_t06h,42047,0.013833575041992167,0.005050019954448065,138
C0_direct_osi,osi_target_t06h,42049,0.008806525681844672,0.004809642001702059,138
C0_direct_osi,osi_target_t06h,42051,0.0034047505769999684,0.002499662522625573,138
C0_direct_osi,osi_target_t06h,42053,0.07163275144709634,0.026538483930880503,138
C0_direct_osi,osi_target_t06h,42055,0.0018247985918724775,0.001633946872492385,138
C0_direct_osi,osi_target_t06h,42057,0.0019443203911532429,0.0014426166436472777,138
C0_direct_osi,osi_target_t06h,42059,0.011078602153007133,0.005579714337600408,138
C0_direct_osi,osi_target_t06h,42061,0.0024979614165513914,0.0008476422266053616,138
C0_direct_osi,osi_target_t06h,42063,0.00875341203737504,0.00507367179629898,138
C0_direct_osi,osi_target_t06h,42065,0.007349114057263944,0.0036931520386139067,138
C0_direct_osi,osi_target_t06h,42067,0.002140385847000131,0.0010191690862448395,138
C0_direct_osi,osi_target_t06h,42069,0.0033189148115070418,0.0014675969706885803,138
C0_direct_osi,osi_target_t06h,42075,0.005866234957826027,0.0030646205538830554,138
C0_direct_osi,osi_target_t06h,42077,0.003553829134308782,0.0019820065215958686,138
C0_direct_osi,osi_target_t06h,42079,0.0017312111170580836,0.0015825915987323547,138
C0_direct_osi,osi_target_t06h,42081,0.003234559251910445,0.0017651397949685081,138
C0_direct_osi,osi_target_t06h,42083,0.00451541396593742,0.00336700190383563,138
C0_direct_osi,osi_target_t06h,42085,0.005211127784754821,0.0037233096202917084,138
C0_direct_osi,osi_target_t06h,42089,0.005377016065444673,0.0029095143530944636,138
C0_direct_osi,osi_target_t06h,42091,0.004118315337978318,0.0023737153492824513,138
C0_direct_osi,osi_target_t06h,42095,0.004059506086620041,0.0021952470906642513,138
C0_direct_osi,osi_target_t06h,42097,0.002246724907151259,0.001196536924900367,138
C0_direct_osi,osi_target_t06h,42101,0.003968173735557061,0.0016018133780596607,138
C0_direct_osi,osi_target_t06h,42103,0.0033094986307447252,0.0018417122845617415,138
C0_direct_osi,osi_target_t06h,42109,0.006615053047977158,0.0015857089180464883,138
C0_direct_osi,osi_target_t06h,42113,0.0049768454872425455,0.0034459076297149254,138
