horizon,pearson_error_correlation_C0_C1,sign_disagreement_pct
osi_target_t01h,0.9925946368105767,10.205693887702257
osi_target_t06h,0.9889982195781244,16.257352495300466
osi_target_t24h,0.9921992525591425,7.688284518828452
osi_target_t48h,0.9936924575493983,7.452928870292887
