comparison,horizon,model,fold,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions
G_minus_A,osi_target_t01h,C1_component_osi,2,6864,0.013207141020764496,0.004075026188000249,1.1972777315403609,-0.00043083264948565707,0.013205674328693207,0.004075807172735277,1.1970118238398784,-0.00043296307804545966,-1.4666920712894799e-06,-0.011105295756164146,0.000265907700482515,118
G_minus_A,osi_target_t01h,C1_component_osi,3,6864,0.016006889356241803,0.003865425522315354,1.7586975591074063,0.00037772139538420825,0.015948486968559057,0.003840738552767254,1.74588747992835,0.0003897913477060414,-5.840238768274608e-05,-0.36485782079809237,0.01281007917905641,109
G_minus_A,osi_target_t01h,C1_component_osi,4,6864,0.0109787302386338,0.003272374988632745,0.8273352011680789,-0.00026208620805606036,0.010266029721650943,0.003231070477779395,0.7234063379113123,-0.00023579529169945145,-0.000712700516982856,-6.491647954650404,0.10392886325676665,135
G_minus_C,osi_target_t01h,C1_component_osi,0,6864,0.0067057251534963615,0.00272199414210156,0.30865177086218076,0.00016897369266960323,0.006871546096898144,0.0027450805706979047,0.32410535250896855,0.00013655261744202529,0.0001658209434017826,2.4728264222896756,-0.015453581646787784,3355
G_minus_C,osi_target_t01h,C1_component_osi,1,6721,0.010324955226003607,0.0036907746998540965,0.716490191515959,-0.0003683817461741875,0.0104310415866569,0.0037222047831732305,0.7312893507034242,-0.00035265044692552115,0.00010608636065329372,1.0274752609688242,-0.014799159187465105,3231
G_minus_C,osi_target_t01h,C1_component_osi,2,6864,0.01324089028239227,0.004067751130267174,1.2034045484284825,-0.0005135943927142333,0.013205674328693207,0.004075807172735277,1.1970118238398784,-0.00043296307804545966,-3.521595369906233e-05,-0.26596363951366664,0.006392724588604182,3379
G_minus_C,osi_target_t01h,C1_component_osi,3,6864,0.01599846500149847,0.003853302114929848,1.756846856822233,0.0003966842456864855,0.015948486968559057,0.003840738552767254,1.74588747992835,0.0003897913477060414,-4.997803293941422e-05,-0.3123926760144391,0.010959376893883155,3147
G_minus_C,osi_target_t01h,C1_component_osi,4,6864,0.0103077636779734,0.0032132829357567365,0.7292999453690652,-0.0003438902376701589,0.010266029721650943,0.003231070477779395,0.7234063379113123,-0.00023579529169945145,-4.173395632245738e-05,-0.40487886244072735,0.005893607457752914,3401
G_minus_B,osi_target_t01h,C2_equal_blend,0,6864,0.006843423921396736,0.002746755849309721,0.32145794344397505,0.00014182838538568347,0.006834865966163066,0.0027406919786190586,0.32065445601044296,0.0001466607266728756,-8.557955233670124e-06,-0.12505370603905774,0.0008034874335320907,139
G_minus_B,osi_target_t01h,C2_equal_blend,1,6721,0.010514452449068875,0.0037456168075153864,0.7430314869513724,-0.00037651394872089924,0.01048905180137036,0.003736263160063109,0.7394458158967948,-0.00037327743879994135,-2.540064769851469e-05,-0.24157841619953935,0.0035856710545776327,123
G_minus_B,osi_target_t01h,C2_equal_blend,2,6864,0.013225545518929942,0.004045565434173827,1.200616932531848,-0.0004860302958902469,0.013224545899227572,0.00404666415926158,1.2004354481486919,-0.000488246055006339,-9.996197023708076e-07,-0.0075582493057835265,0.0001814843831562385,111
G_minus_B,osi_target_t01h,C2_equal_blend,3,6864,0.016073421541473322,0.003896462240173544,1.773347896662504,0.0004030536152168596,0.016042996206199096,0.0038845240439738652,1.7666407199958216,0.0004085512445796424,-3.042533527422564e-05,-0.18928972400631405,0.006707176666682413,111
G_minus_B,osi_target_t01h,C2_equal_blend,4,6864,0.010991376616282987,0.003289749476697254,0.829242310497555,-0.00032535029795972695,0.010689413486202871,0.00327273440060241,0.7843050805007646,-0.00031702137790761765,-0.00030196313008011566,-2.747273072535583,0.044937229996790395,130
G_minus_A,osi_target_t01h,C2_equal_blend,0,6864,0.00684389822693314,0.0027474768339757713,0.3215025043444059,0.00014080696943727535,0.006834865966163066,0.0027406919786190586,0.32065445601044296,0.0001466607266728756,-9.0322607700739e-06,-0.13197538114357865,0.0008480483339629585,144
G_minus_A,osi_target_t01h,C2_equal_blend,1,6721,0.010514267475081093,0.003745242024912313,0.743005343832861,-0.00037691271254323966,0.01048905180137036,0.003736263160063109,0.7394458158967948,-0.00037327743879994135,-2.521567371073334e-05,-0.23982339968519062,0.003559527936066176,124
G_minus_A,osi_target_t01h,C2_equal_blend,2,6864,0.013225581135766834,0.004045351968773173,1.2006233991437505,-0.0004871682206445568,0.013224545899227572,0.00404666415926158,1.2004354481486919,-0.000488246055006339,-1.0352365392620605e-06,-0.007827531574111646,0.00018795099505863888,122
