comparison,horizon,model,population,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions,counties,replicates,seed,ci_low,ci_high,bootstrap_fraction_delta_lt0,bootstrap_fraction_delta_eq0
G_minus_C,osi_target_t01h,v18_rule,all_counties,34177,0.011631455064359725,0.003472149878248777,4.62383185728728,-0.00011660144169487988,0.011628814288783167,0.0034747668922355973,4.6217325298943095,-0.00010212249937635163,-2.6407755765577717e-06,-0.02270374223986016,0.0020993273929708067,16437,239,2000,20260910,-4.2044205608597144e-05,3.9122587992577414e-05,0.558,0.0
G_minus_C,osi_target_t01h,v18_rule,exclude_Morrow_diagnostic_only,34034,0.011293730744089438,0.0034061208449240165,4.3409806841197724,-4.843697611748434e-05,0.011304794811298029,0.003410803695334322,4.349490259783398,-3.56774704702224e-05,1.1064067208590989e-05,0.09796645111608271,-0.008509575663625313,16298,238,2000,20260910,-1.9360210442079816e-05,4.750759896708119e-05,0.2625,0.0
G_minus_B,osi_target_t06h,C0_direct_osi,all_counties,32982,0.01073393416160627,0.003461091435797809,3.8000983931614947,1.0093322570397718e-05,0.01073393416160627,0.003461091435797809,3.8000983931614947,1.0093322570397718e-05,0.0,0.0,0.0,0,239,2000,20260910,0.0,0.0,0.0,1.0
G_minus_A,osi_target_t06h,C0_direct_osi,all_counties,32982,0.01073393416160627,0.003461091435797809,3.8000983931614947,1.0093322570397718e-05,0.01073393416160627,0.003461091435797809,3.8000983931614947,1.0093322570397718e-05,0.0,0.0,0.0,0,239,2000,20260910,0.0,0.0,0.0,1.0
G_minus_C,osi_target_t06h,C0_direct_osi,all_counties,32982,0.01073393416160627,0.003461091435797809,3.8000983931614947,1.0093322570397718e-05,0.01073393416160627,0.003461091435797809,3.8000983931614947,1.0093322570397718e-05,0.0,0.0,0.0,0,239,2000,20260910,0.0,0.0,0.0,1.0
G_minus_B,osi_target_t06h,C1_component_osi,all_counties,32982,0.010621545697340714,0.0034298288998334237,3.7209379788289896,-2.6052803273897497e-07,0.010621545697340714,0.0034298288998334237,3.7209379788289896,-2.6052803273897497e-07,0.0,0.0,0.0,0,239,2000,20260910,0.0,0.0,0.0,1.0
G_minus_A,osi_target_t06h,C1_component_osi,all_counties,32982,0.010621545697340714,0.0034298288998334237,3.7209379788289896,-2.6052803273897497e-07,0.010621545697340714,0.0034298288998334237,3.7209379788289896,-2.6052803273897497e-07,0.0,0.0,0.0,0,239,2000,20260910,0.0,0.0,0.0,1.0
G_minus_C,osi_target_t06h,C1_component_osi,all_counties,32982,0.010621545697340714,0.0034298288998334237,3.7209379788289896,-2.6052803273897497e-07,0.010621545697340714,0.0034298288998334237,3.7209379788289896,-2.6052803273897497e-07,0.0,0.0,0.0,0,239,2000,20260910,0.0,0.0,0.0,1.0
G_minus_B,osi_target_t06h,C2_equal_blend,all_counties,32982,0.010653558786996201,0.003419836446260306,3.7434014196565677,-9.769861321811721e-06,0.010653558786996201,0.003419836446260306,3.7434014196565677,-9.769861321811721e-06,0.0,0.0,0.0,0,239,2000,20260910,0.0,0.0,0.0,1.0
G_minus_A,osi_target_t06h,C2_equal_blend,all_counties,32982,0.010653558786996201,0.003419836446260306,3.7434014196565677,-9.769861321811721e-06,0.010653558786996201,0.003419836446260306,3.7434014196565677,-9.769861321811721e-06,0.0,0.0,0.0,0,239,2000,20260910,0.0,0.0,0.0,1.0
G_minus_C,osi_target_t06h,C2_equal_blend,all_counties,32982,0.010653558786996201,0.003419836446260306,3.7434014196565677,-9.769861321811721e-06,0.010653558786996201,0.003419836446260306,3.7434014196565677,-9.769861321811721e-06,0.0,0.0,0.0,0,239,2000,20260910,0.0,0.0,0.0,1.0
G_minus_B,osi_target_t06h,C3_aligned_component,all_counties,32982,0.010427511705922264,0.003289226526120758,3.5862318184390243,-8.470966592904378e-05,0.010427511705922264,0.003289226526120758,3.5862318184390243,-8.470966592904378e-05,0.0,0.0,0.0,0,239,2000,20260910,0.0,0.0,0.0,1.0
G_minus_A,osi_target_t06h,C3_aligned_component,all_counties,32982,0.010427511705922264,0.003289226526120758,3.5862318184390243,-8.470966592904378e-05,0.010427511705922264,0.003289226526120758,3.5862318184390243,-8.470966592904378e-05,0.0,0.0,0.0,0,239,2000,20260910,0.0,0.0,0.0,1.0
G_minus_C,osi_target_t06h,C3_aligned_component,all_counties,32982,0.010425919401839094,0.0032870216824802934,3.5851366510135545,-9.59735767134416e-05,0.010427511705922264,0.003289226526120758,3.5862318184390243,-8.470966592904378e-05,1.5923040831700153e-06,0.015272553161005398,-0.0010951674254697785,16239,239,2000,20260910,-3.351942508666296e-05,3.920958732558185e-05,0.486,0.0
G_minus_B,osi_target_t06h,v18_rule,all_counties,32982,0.010427511705922264,0.003289226526120758,3.5862318184390243,-8.470966592904378e-05,0.010427511705922264,0.003289226526120758,3.5862318184390243,-8.470966592904378e-05,0.0,0.0,0.0,0,239,2000,20260910,0.0,0.0,0.0,1.0
G_minus_B,osi_target_t06h,v18_rule,exclude_Morrow_diagnostic_only,32844,0.01029029846083658,0.0032491108414723466,3.4778591218157153,-4.324207989892578e-05,0.01029029846083658,0.0032491108414723466,3.4778591218157153,-4.324207989892578e-05,0.0,0.0,0.0,0,238,2000,20260910,0.0,0.0,0.0,1.0
G_minus_A,osi_target_t06h,v18_rule,all_counties,32982,0.010427511705922264,0.003289226526120758,3.5862318184390243,-8.470966592904378e-05,0.010427511705922264,0.003289226526120758,3.5862318184390243,-8.470966592904378e-05,0.0,0.0,0.0,0,239,2000,20260910,0.0,0.0,0.0,1.0
G_minus_A,osi_target_t06h,v18_rule,exclude_Morrow_diagnostic_only,32844,0.01029029846083658,0.0032491108414723466,3.4778591218157153,-4.324207989892578e-05,0.01029029846083658,0.0032491108414723466,3.4778591218157153,-4.324207989892578e-05,0.0,0.0,0.0,0,238,2000,20260910,0.0,0.0,0.0,1.0
G_minus_C,osi_target_t06h,v18_rule,all_counties,32982,0.010425919401839094,0.0032870216824802934,3.5851366510135545,-9.59735767134416e-05,0.010427511705922264,0.003289226526120758,3.5862318184390243,-8.470966592904378e-05,1.5923040831700153e-06,0.015272553161005398,-0.0010951674254697785,16239,239,2000,20260910,-3.351942508666296e-05,3.920958732558185e-05,0.486,0.0
G_minus_C,osi_target_t06h,v18_rule,exclude_Morrow_diagnostic_only,32844,0.01027836932777625,0.003245070663196285,3.4698003085977076,-5.3011763571962194e-05,0.01029029846083658,0.0032491108414723466,3.4778591218157153,-4.324207989892578e-05,1.1929133060330915e-05,0.11606056058031111,-0.008058813218007721,16101,238,2000,20260910,-1.7158452960684644e-05,4.548648625321174e-05,0.239,0.0
G_minus_B,osi_target_t24h,C0_direct_osi,all_counties,28680,0.00861830195271674,0.0028389953167640646,2.13021068676241,-8.851748810857948e-05,0.00861830195271674,0.0028389953167640646,2.13021068676241,-8.851748810857948e-05,0.0,0.0,0.0,0,239,2000,20260910,0.0,0.0,0.0,1.0
G_minus_A,osi_target_t24h,C0_direct_osi,all_counties,28680,0.00861830195271674,0.0028389953167640646,2.13021068676241,-8.851748810857948e-05,0.00861830195271674,0.0028389953167640646,2.13021068676241,-8.851748810857948e-05,0.0,0.0,0.0,0,239,2000,20260910,0.0,0.0,0.0,1.0
G_minus_C,osi_target_t24h,C0_direct_osi,all_counties,28680,0.00861830195271674,0.0028389953167640646,2.13021068676241,-8.851748810857948e-05,0.00861830195271674,0.0028389953167640646,2.13021068676241,-8.851748810857948e-05,0.0,0.0,0.0,0,239,2000,20260910,0.0,0.0,0.0,1.0
G_minus_B,osi_target_t24h,C1_component_osi,all_counties,28680,0.008492701524253245,0.0028144565793908724,2.0685730828839315,-8.299437331765771e-05,0.008492701524253245,0.0028144565793908724,2.0685730828839315,-8.299437331765771e-05,0.0,0.0,0.0,0,239,2000,20260910,0.0,0.0,0.0,1.0
G_minus_A,osi_target_t24h,C1_component_osi,all_counties,28680,0.008492701524253245,0.0028144565793908724,2.0685730828839315,-8.299437331765771e-05,0.008492701524253245,0.0028144565793908724,2.0685730828839315,-8.299437331765771e-05,0.0,0.0,0.0,0,239,2000,20260910,0.0,0.0,0.0,1.0
G_minus_C,osi_target_t24h,C1_component_osi,all_counties,28680,0.008492701524253245,0.0028144565793908724,2.0685730828839315,-8.299437331765771e-05,0.008492701524253245,0.0028144565793908724,2.0685730828839315,-8.299437331765771e-05,0.0,0.0,0.0,0,239,2000,20260910,0.0,0.0,0.0,1.0
G_minus_B,osi_target_t24h,C2_equal_blend,all_counties,28680,0.0085370574557761,0.002808167540871237,2.090237118092415,-9.551377495420408e-05,0.0085370574557761,0.002808167540871237,2.090237118092415,-9.551377495420408e-05,0.0,0.0,0.0,0,239,2000,20260910,0.0,0.0,0.0,1.0
G_minus_A,osi_target_t24h,C2_equal_blend,all_counties,28680,0.0085370574557761,0.002808167540871237,2.090237118092415,-9.551377495420408e-05,0.0085370574557761,0.002808167540871237,2.090237118092415,-9.551377495420408e-05,0.0,0.0,0.0,0,239,2000,20260910,0.0,0.0,0.0,1.0
G_minus_C,osi_target_t24h,C2_equal_blend,all_counties,28680,0.0085370574557761,0.002808167540871237,2.090237118092415,-9.551377495420408e-05,0.0085370574557761,0.002808167540871237,2.090237118092415,-9.551377495420408e-05,0.0,0.0,0.0,0,239,2000,20260910,0.0,0.0,0.0,1.0
G_minus_B,osi_target_t24h,C3_aligned_component,all_counties,28680,0.008426588509688701,0.0027516296495448235,2.0364920573851943,-7.541610843319797e-05,0.008426588509688701,0.0027516296495448235,2.0364920573851943,-7.541610843319797e-05,0.0,0.0,0.0,0,239,2000,20260910,0.0,0.0,0.0,1.0
G_minus_A,osi_target_t24h,C3_aligned_component,all_counties,28680,0.008426588509688701,0.0027516296495448235,2.0364920573851943,-7.541610843319797e-05,0.008426588509688701,0.0027516296495448235,2.0364920573851943,-7.541610843319797e-05,0.0,0.0,0.0,0,239,2000,20260910,0.0,0.0,0.0,1.0
G_minus_C,osi_target_t24h,C3_aligned_component,all_counties,28680,0.008426586683064998,0.0027485834639024123,2.036491174488336,-8.187455597305275e-05,0.008426588509688701,0.0027516296495448235,2.0364920573851943,-7.541610843319797e-05,1.8266237029884724e-09,2.167691108834191e-05,-8.828968582896835e-07,13492,239,2000,20260910,-1.21025849337179e-05,1.4583672428675706e-05,0.4875,0.0
G_minus_B,osi_target_t24h,v18_rule,all_counties,28680,0.008492701524253245,0.0028144565793908724,2.0685730828839315,-8.299437331765771e-05,0.008492701524253245,0.0028144565793908724,2.0685730828839315,-8.299437331765771e-05,0.0,0.0,0.0,0,239,2000,20260910,0.0,0.0,0.0,1.0
G_minus_A,osi_target_t24h,v18_rule,all_counties,28680,0.008492701524253245,0.0028144565793908724,2.0685730828839315,-8.299437331765771e-05,0.008492701524253245,0.0028144565793908724,2.0685730828839315,-8.299437331765771e-05,0.0,0.0,0.0,0,239,2000,20260910,0.0,0.0,0.0,1.0
G_minus_C,osi_target_t24h,v18_rule,all_counties,28680,0.008492701524253245,0.0028144565793908724,2.0685730828839315,-8.299437331765771e-05,0.008492701524253245,0.0028144565793908724,2.0685730828839315,-8.299437331765771e-05,0.0,0.0,0.0,0,239,2000,20260910,0.0,0.0,0.0,1.0
G_minus_B,osi_target_t48h,C0_direct_osi,all_counties,22944,0.007743302763035277,0.002251557437795284,1.3756932773306025,-0.00016308958938848276,0.007743302763035277,0.002251557437795284,1.3756932773306025,-0.00016308958938848276,0.0,0.0,0.0,0,239,2000,20260910,0.0,0.0,0.0,1.0
G_minus_A,osi_target_t48h,C0_direct_osi,all_counties,22944,0.007743302763035277,0.002251557437795284,1.3756932773306025,-0.00016308958938848276,0.007743302763035277,0.002251557437795284,1.3756932773306025,-0.00016308958938848276,0.0,0.0,0.0,0,239,2000,20260910,0.0,0.0,0.0,1.0
G_minus_C,osi_target_t48h,C0_direct_osi,all_counties,22944,0.007743302763035277,0.002251557437795284,1.3756932773306025,-0.00016308958938848276,0.007743302763035277,0.002251557437795284,1.3756932773306025,-0.00016308958938848276,0.0,0.0,0.0,0,239,2000,20260910,0.0,0.0,0.0,1.0
G_minus_B,osi_target_t48h,C1_component_osi,all_counties,22944,0.007691202257793633,0.0022350036403240283,1.357242962755131,-0.0001565905410230873,0.007691202257793633,0.0022350036403240283,1.357242962755131,-0.0001565905410230873,0.0,0.0,0.0,0,239,2000,20260910,0.0,0.0,0.0,1.0
G_minus_A,osi_target_t48h,C1_component_osi,all_counties,22944,0.007691202257793633,0.0022350036403240283,1.357242962755131,-0.0001565905410230873,0.007691202257793633,0.0022350036403240283,1.357242962755131,-0.0001565905410230873,0.0,0.0,0.0,0,239,2000,20260910,0.0,0.0,0.0,1.0
G_minus_C,osi_target_t48h,C1_component_osi,all_counties,22944,0.007691202257793633,0.0022350036403240283,1.357242962755131,-0.0001565905410230873,0.007691202257793633,0.0022350036403240283,1.357242962755131,-0.0001565905410230873,0.0,0.0,0.0,0,239,2000,20260910,0.0,0.0,0.0,1.0
G_minus_B,osi_target_t48h,C2_equal_blend,all_counties,22944,0.007702283879539482,0.002225234652350598,1.3611568601934998,-0.00016897742632658718,0.007702283879539482,0.002225234652350598,1.3611568601934998,-0.00016897742632658718,0.0,0.0,0.0,0,239,2000,20260910,0.0,0.0,0.0,1.0
G_minus_A,osi_target_t48h,C2_equal_blend,all_counties,22944,0.007702283879539482,0.002225234652350598,1.3611568601934998,-0.00016897742632658718,0.007702283879539482,0.002225234652350598,1.3611568601934998,-0.00016897742632658718,0.0,0.0,0.0,0,239,2000,20260910,0.0,0.0,0.0,1.0
G_minus_C,osi_target_t48h,C2_equal_blend,all_counties,22944,0.007702283879539482,0.002225234652350598,1.3611568601934998,-0.00016897742632658718,0.007702283879539482,0.002225234652350598,1.3611568601934998,-0.00016897742632658718,0.0,0.0,0.0,0,239,2000,20260910,0.0,0.0,0.0,1.0
G_minus_B,osi_target_t48h,C3_aligned_component,all_counties,22944,0.00773914813050702,0.0022166007425422933,1.3742174299043848,-0.00013045869446793218,0.00773914813050702,0.0022166007425422933,1.3742174299043848,-0.00013045869446793218,0.0,0.0,0.0,0,239,2000,20260910,0.0,0.0,0.0,1.0
G_minus_A,osi_target_t48h,C3_aligned_component,all_counties,22944,0.00773914813050702,0.0022166007425422933,1.3742174299043848,-0.00013045869446793218,0.00773914813050702,0.0022166007425422933,1.3742174299043848,-0.00013045869446793218,0.0,0.0,0.0,0,239,2000,20260910,0.0,0.0,0.0,1.0
G_minus_C,osi_target_t48h,C3_aligned_component,all_counties,22944,0.007743533242471555,0.0022135190005870414,1.3757751735807002,-0.00013701210642038856,0.00773914813050702,0.0022166007425422933,1.3742174299043848,-0.00013045869446793218,-4.385111964535712e-06,-0.05662934253944929,0.0015577436763154484,9477,239,2000,20260910,-1.6717601609328794e-05,1.20086939283403e-05,0.709,0.0
G_minus_B,osi_target_t48h,v18_rule,all_counties,22944,0.007691202257793633,0.0022350036403240283,1.357242962755131,-0.0001565905410230873,0.007691202257793633,0.0022350036403240283,1.357242962755131,-0.0001565905410230873,0.0,0.0,0.0,0,239,2000,20260910,0.0,0.0,0.0,1.0
G_minus_A,osi_target_t48h,v18_rule,all_counties,22944,0.007691202257793633,0.0022350036403240283,1.357242962755131,-0.0001565905410230873,0.007691202257793633,0.0022350036403240283,1.357242962755131,-0.0001565905410230873,0.0,0.0,0.0,0,239,2000,20260910,0.0,0.0,0.0,1.0
G_minus_C,osi_target_t48h,v18_rule,all_counties,22944,0.007691202257793633,0.0022350036403240283,1.357242962755131,-0.0001565905410230873,0.007691202257793633,0.0022350036403240283,1.357242962755131,-0.0001565905410230873,0.0,0.0,0.0,0,239,2000,20260910,0.0,0.0,0.0,1.0
