cv_seed,horizon,fipsCode,n,T_sse,T_rmse,T_bias,truth_mean,truth_max,S_sse,S_rmse,S_bias,common_score,under_common_score,over_common_score,both_under_n,both_under_T_sse,both_under_S_sse,both_over_n,both_over_T_sse,both_over_S_sse,opposite_n,opposite_T_sse,opposite_S_sse,zero_error_n,zero_error_T_sse,zero_error_S_sse,countyName,stateAbbr,rank
20260917,48,39115,96,0.14287524960709863,0.038578282103716645,-0.00795182670425656,0.010060416666666667,0.3277,0.1431156491383026,0.03861072405248727,-0.008675837271398475,0.14284241200086362,0.14283653712494498,5.874875918600808e-06,43.0,0.14283653712494498,0.14309774618438525,8.0,3.169655541011718e-05,5.874875918600808e-06,11.0,7.015926743524717e-06,1.2028077998721418e-05,34.0,0.0,0.0,Morgan County,OH,3
20260917,48,39117,96,0.004443427271099316,0.006803359518695001,-0.00519318269040961,0.01285,0.0406,0.004660173092344209,0.006967314383025847,-0.005352946667154398,0.004356113938400208,0.004355818341922288,2.955964779207797e-07,95.0,0.0044431316746213955,0.004659877495866288,1.0,2.955964779207797e-07,2.955964779207797e-07,0.0,0.0,0.0,0.0,0.0,0.0,Morrow County,OH,34
20260917,48,39119,96,0.0022612702875750993,0.004853338936125035,0.002858081312827684,0.0017687499999999997,0.0168,0.001849204482149897,0.004388911788708157,0.002484706511648068,0.0017466540431328964,1.7899999999999996e-06,0.0017448640431328964,26.0,1.7899999999999996e-06,1.7899999999999996e-06,49.0,0.0022461525740356276,0.0018464758268114726,4.0,1.1591898886621447e-05,9.386553384245852e-07,17.0,1.7358146528505788e-06,0.0,Muskingum County,OH,61
20260917,48,42053,96,0.005176177400253766,0.007342922755005443,-0.0020977395150479916,0.007564583333333333,0.0376,0.0042459792661494675,0.006650484996528971,-0.002600032192300205,0.004030885194948533,0.00385101523763135,0.00017986995731718262,40.0,0.004678492922216378,0.004026802890443045,27.0,0.00045546547348905905,0.00021658693912181062,6.0,1.4070290546456354e-05,2.589436584612138e-06,23.0,2.81487140018713e-05,0.0,Forest County,PA,35
20260917,48,42131,96,0.000902443512258514,0.00306601585982409,-0.000901783003469124,0.0016385416666666666,0.0162,0.0009606937171909039,0.0031634200196525566,-0.001008624156795203,0.000884546121194311,0.0008273635766723816,5.718254452192937e-05,23.0,0.0008299025671534881,0.000894223611763,15.0,7.174198320073895e-05,6.350904590689099e-05,3.0,7.989619042868958e-07,2.961059521012808e-06,55.0,0.0,0.0,Wyoming County,PA,88
20260917,48,54007,96,0.10221186448877759,0.03262984709982718,-0.01953088603258972,0.023319791666666662,0.1154,0.10137809873222291,0.0324964899919051,-0.019420224641494285,0.10109620974808317,0.10109235910098538,3.850647097822209e-06,92.0,0.10219207627100549,0.10137423808512509,3.0,1.857938868181881e-05,3.850647097822209e-06,1.0,1.2088290902764013e-06,1e-08,0.0,0.0,0.0,Braxton County,WV,4
20260917,48,54013,96,0.273135671673623,0.05334007167786935,-0.030988926810991968,0.04360624999999999,0.191,0.27276597281014137,0.053303960610561626,-0.03128306268643173,0.2722014395247538,0.2720553269358801,0.00014611258887368067,62.0,0.27279732387704636,0.2725975145515253,10.0,0.000307669180082761,0.00016059693619400496,17.0,3.067861649389762e-05,5.1016869675942915e-06,7.0,0.0,2.7596354544049883e-06,Calhoun County,WV,2
20260917,48,54015,96,0.3214276331649737,0.05786367178234667,-0.031087864512615134,0.04472916666666666,0.1817,0.32120425884267345,0.057843562271681095,-0.031749332275520604,0.3203707518917665,0.31955346014351876,0.0008172917482476543,52.0,0.3201637086580636,0.3203826705108044,25.0,0.001244727208503479,0.0008214683318689625,4.0,1.3863148775403695e-05,1.2e-07,15.0,5.334149631161999e-06,0.0,Clay County,WV,1
20260917,48,54041,96,0.03116367890458437,0.018017259926417423,-0.005633530557679356,0.006927083333333334,0.1199,0.030321773506084913,0.01777222010203146,-0.005334417167023718,0.030293475456331397,0.030293046730679528,4.287256518683983e-07,73.0,0.03116285923404067,0.030321344780433045,1.0,8.196705437026539e-07,4.287256518683983e-07,0.0,0.0,0.0,22.0,0.0,0.0,Lewis County,WV,6
20260918,1,18013,143,0.1134142007992348,0.028162143016740544,-0.00978428597528513,0.013466433566433565,0.1379,,,,,,,,,,,,,,,,,,,Brown County,IN,5
