comparison,horizon,model,fold,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions
G_minus_B,osi_target_t01h,C0_direct_osi,0,6864,0.00832515760518944,0.003107115945555828,0.4757318221741358,0.00017198149758058354,0.00832515760518944,0.003107115945555828,0.4757318221741358,0.00017198149758058354,0.0,0.0,0.0,0
G_minus_B,osi_target_t01h,C0_direct_osi,1,6721,0.010492858069850626,0.00353633729232201,0.7399825736559517,0.0007995436090800185,0.010492858069850626,0.00353633729232201,0.7399825736559517,0.0007995436090800185,0.0,0.0,0.0,0
G_minus_B,osi_target_t01h,C0_direct_osi,2,6864,0.01706235062027028,0.003685623238595099,1.9982738228415537,-0.0009345352875872492,0.01706235062027028,0.003685623238595099,1.9982738228415537,-0.0009345352875872492,0.0,0.0,0.0,0
G_minus_B,osi_target_t01h,C0_direct_osi,3,6864,0.010678463283869361,0.003744391241847355,0.7826990241123495,-0.0008594448880139901,0.010678463283869361,0.003744391241847355,0.7826990241123495,-0.0008594448880139901,0.0,0.0,0.0,0
G_minus_B,osi_target_t01h,C0_direct_osi,4,6864,0.008139656272127836,0.0033666950043924324,0.4547674850236691,0.0004940767763714636,0.008139656272127836,0.0033666950043924324,0.4547674850236691,0.0004940767763714636,0.0,0.0,0.0,0
G_minus_A,osi_target_t01h,C0_direct_osi,0,6864,0.00832515760518944,0.003107115945555828,0.4757318221741358,0.00017198149758058354,0.00832515760518944,0.003107115945555828,0.4757318221741358,0.00017198149758058354,0.0,0.0,0.0,0
G_minus_A,osi_target_t01h,C0_direct_osi,1,6721,0.010492858069850626,0.00353633729232201,0.7399825736559517,0.0007995436090800185,0.010492858069850626,0.00353633729232201,0.7399825736559517,0.0007995436090800185,0.0,0.0,0.0,0
G_minus_A,osi_target_t01h,C0_direct_osi,2,6864,0.01706235062027028,0.003685623238595099,1.9982738228415537,-0.0009345352875872492,0.01706235062027028,0.003685623238595099,1.9982738228415537,-0.0009345352875872492,0.0,0.0,0.0,0
G_minus_A,osi_target_t01h,C0_direct_osi,3,6864,0.010678463283869361,0.003744391241847355,0.7826990241123495,-0.0008594448880139901,0.010678463283869361,0.003744391241847355,0.7826990241123495,-0.0008594448880139901,0.0,0.0,0.0,0
G_minus_A,osi_target_t01h,C0_direct_osi,4,6864,0.008139656272127836,0.0033666950043924324,0.4547674850236691,0.0004940767763714636,0.008139656272127836,0.0033666950043924324,0.4547674850236691,0.0004940767763714636,0.0,0.0,0.0,0
