case,horizon,space,group,n,rmse,mae,sse,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction,true_mean,baseline_mean,prediction_mean
L2_all,osi_target_t24h,aligned,N>1e-2,366,0.031335343554275634,0.021426500385834487,0.35937677457320094,-0.021402977363594526,0.031335343554275634,0.0,0.0,0.0,0.02500485812295082,0.003601880759356293,0.003601880759356293
L2_all,osi_target_t48h,model_raw,N=0,14275,0.0007267421956533018,0.00033642748397079056,0.0075394014754110675,0.00030047815863173613,0.0007267421956533018,0.0,0.0,0.0,0.0,0.00030047815863173613,0.00030047815863173613
L2_all,osi_target_t48h,model_raw,0<N<=1e-4,4856,0.0007832546958106824,0.0003560945399186508,0.0029790973322820573,0.00031929745286163845,0.0007832546958106824,0.0,0.0,0.0,3.2138133237232285e-05,0.00035143558609887076,0.00035143558609887076
L2_all,osi_target_t48h,model_raw,1e-4<N<=1e-3,2489,0.0012740362566102093,0.0006765958011490848,0.004040066105678657,0.00037371553249944883,0.0012740362566102093,0.0,0.0,0.0,0.0003393526030534351,0.000713068135552884,0.000713068135552884
L2_all,osi_target_t48h,model_raw,1e-3<N<=1e-2,1122,0.0032090463954567426,0.0025143011603479203,0.011554332177913568,-0.0017849929483068007,0.0032090463954567426,0.0,0.0,0.0,0.0032402888279857395,0.001455295879678939,0.001455295879678939
L2_all,osi_target_t48h,model_raw,N>1e-2,202,0.03530409539164107,0.023153164275550288,0.25176858858726264,-0.023153164275550288,0.03530409539164107,0.0,0.0,0.0,0.026002377000000004,0.0028492127244497136,0.0028492127244497136
L2_all,osi_target_t48h,component_clipped,N=0,14275,0.0007235966462191683,0.0003184528213012633,0.007474277319140193,0.0003184528213012633,0.0007235966462191683,0.0,0.0,0.0,0.0,0.0003184528213012633,0.0003184528213012633
L2_all,osi_target_t48h,component_clipped,0<N<=1e-4,4856,0.0007806012106519109,0.00034393606382053033,0.002958946542345888,0.000331455928959759,0.0007806012106519109,0.0,0.0,0.0,3.2138133237232285e-05,0.0003635940621969913,0.0003635940621969913
L2_all,osi_target_t48h,component_clipped,1e-4<N<=1e-3,2489,0.001269276244086816,0.0006641556750911457,0.004009933775486002,0.0003861556585573879,0.001269276244086816,0.0,0.0,0.0,0.0003393526030534351,0.000725508261610823,0.000725508261610823
L2_all,osi_target_t48h,component_clipped,1e-3<N<=1e-2,1122,0.0032003074705503586,0.0025057377066178004,0.011491487990599805,-0.0017764294945766803,0.0032003074705503586,0.0,0.0,0.0,0.0032402888279857395,0.0014638593334090593,0.0014638593334090593
L2_all,osi_target_t48h,component_clipped,N>1e-2,202,0.0353013394954442,0.02314960214859918,0.251729283174867,-0.02314960214859918,0.0353013394954442,0.0,0.0,0.0,0.026002377000000004,0.002852774851400824,0.002852774851400824
L2_all,osi_target_t48h,aligned,N=0,14275,0.00068795121082965,0.00033367990966741147,0.006756027297580286,0.00033367990966741147,0.00068795121082965,0.0,0.0,0.0,0.0,0.00033367990966741147,0.00033367990966741147
L2_all,osi_target_t48h,aligned,0<N<=1e-4,4856,0.0007697713498414541,0.00037975969955521006,0.002877412753114382,0.000374183529872637,0.0007697713498414541,0.0,0.0,0.0,3.2138133237232285e-05,0.00040632166310986933,0.00040632166310986933
L2_all,osi_target_t48h,aligned,1e-4<N<=1e-3,2489,0.0012618315996039463,0.000666093314456324,0.0039630330555542855,0.0004348269628070063,0.0012618315996039463,0.0,0.0,0.0,0.0003393526030534351,0.0007741795658604414,0.0007741795658604414
L2_all,osi_target_t48h,aligned,1e-3<N<=1e-2,1122,0.0030965763398021267,0.0023785642136723573,0.010758616801665462,-0.0016821457352668955,0.0030965763398021267,0.0,0.0,0.0,0.0032402888279857395,0.0015581430927188444,0.0015581430927188444
L2_all,osi_target_t48h,aligned,N>1e-2,202,0.03515197325777864,0.022890012020162026,0.24960356723094818,-0.022864559438559695,0.03515197325777864,0.0,0.0,0.0,0.026002377000000004,0.0031378175614403055,0.0031378175614403055
