split_seed,domain,mode,horizon,comparison,slice_type,slice_value,counties,countyName,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions,fraction_of_net_sse_reduction,focus_name
42,OSI,v18_rule,osi_target_t01h,E1_minus_E0,county,54015,1,Clay County,143,0.05007024721654765,0.0264978276678463,0.35850524085464636,-0.023972505950862068,0.05007668878821752,0.026550088740170747,0.35859749067885455,-0.0239320964355485,6.4415716698670855e-06,0.012865068634493326,-9.224982420819039e-05,124,-0.09425206527738172,Clay WV
42,OSI,v18_rule,osi_target_t06h,E2_minus_E1,county,18013,1,Brown County,138,0.029571523414548048,0.013622944949244,0.12067754959388856,-0.009047205975610198,0.029351519443587378,0.013303917037489343,0.11888861372332574,-0.009370951366489072,-0.00022000397096066937,-0.7439723949170474,0.0017889358705628217,86,0.009465792081658582,Brown IN
42,OSI,v18_rule,osi_target_t06h,E2_minus_E1,county,39115,1,Morgan County,138,0.032225418781643964,0.006637533063177409,0.14330991096002174,-0.0057378679258009895,0.032220149321129855,0.006711274171056097,0.14326304707407483,-0.005908036069981697,-5.269460514108204e-06,-0.016351875982789643,4.686388594690727e-05,89,0.0002479707673212581,Morgan OH
42,OSI,v18_rule,osi_target_t06h,E2_minus_E1,county,39117,1,Morrow County,138,0.027834619923388267,0.012726867757721225,0.10691771714656866,-0.009762848722806335,0.017069820561840556,0.009385217585454428,0.04021027081385398,-0.004274646708400798,-0.01076479936154771,-38.67413814586524,0.06670744633271468,138,0.35296895080158286,Morrow OH
42,OSI,v18_rule,osi_target_t06h,E2_minus_E1,county,39119,1,Muskingum County,138,0.028854386721411635,0.019542405478702323,0.11489543736349109,0.019517767797542905,0.025857300507084593,0.017512591586528452,0.09226679855288744,0.017485055354644393,-0.0029970862143270417,-10.386934379385126,0.022628638810603646,116,0.11973486227023594,Muskingum OH
42,OSI,v18_rule,osi_target_t06h,E2_minus_E1,county,42053,1,Forest County,138,0.06958637646070116,0.024208584204842377,0.6682324028723986,-0.015777099963316547,0.06964146777760079,0.023962826598750347,0.6692908967221679,-0.01601041026879387,5.5091316899624765e-05,0.07916968766255028,-0.0010584938497693042,138,-0.005600805968789889,Forest PA
42,OSI,v18_rule,osi_target_t06h,E2_minus_E1,county,54013,1,Calhoun County,138,0.04398206483402601,0.02251954637408682,0.26695023973489646,-0.02099687762654637,0.043860031056610724,0.022350367673629266,0.2654709207515863,-0.020911314651320744,-0.00012203377741528548,-0.2774625927086438,0.0014793189833101628,105,0.007827516988666043,Calhoun WV
42,OSI,v18_rule,osi_target_t06h,E2_minus_E1,county,54015,1,Clay County,138,0.050954870949031186,0.027235795181564545,0.35830304453367423,-0.02507545467443438,0.05161442723669263,0.02751103712622733,0.3676387756581136,-0.025306550949082164,0.0006595562876614419,1.2943930096912304,-0.009335731124439361,109,-0.049398131709667906,Clay WV
42,OSI,v18_rule,osi_target_t06h,E2_minus_E0,county,18013,1,Brown County,138,0.029482698294174922,0.013613548861376041,0.1199536708213376,-0.008949197070341296,0.029351519443587378,0.013303917037489343,0.11888861372332574,-0.009370951366489072,-0.000131178850587544,-0.4449350235133043,0.0010650570980118568,87,0.005591600396565783,Brown IN
42,OSI,v18_rule,osi_target_t06h,E2_minus_E0,county,39115,1,Morgan County,138,0.032223765196234995,0.006645222684636415,0.14329520399224782,-0.005799802598504985,0.032220149321129855,0.006711274171056097,0.14326304707407483,-0.005908036069981697,-3.61587510513961e-06,-0.011221144031803298,3.215691817298749e-05,89,0.0001688253491235909,Morgan OH
