comparison,horizon,model,fold,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions
C_minus_B,osi_target_t01h,C0_direct_osi,0,6864,0.010908669479917915,0.0036067505405420965,0.8168096152588438,-0.0016100260355175467,0.010908669479917915,0.0036067505405420965,0.8168096152588438,-0.0016100260355175467,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,1,6864,0.012968352770499488,0.003966157013020463,1.1543749834539556,0.0016841117657361174,0.012968352770499488,0.003966157013020463,1.1543749834539556,0.0016841117657361174,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,2,6864,0.00836729798860516,0.0031736421525487657,0.480560141525116,0.0007400272301763527,0.00836729798860516,0.0031736421525487657,0.480560141525116,0.0007400272301763527,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,3,6721,0.01563367733007568,0.0034489654590134713,1.6426921571722586,-0.0002367188822756768,0.01563367733007568,0.0034489654590134713,1.6426921571722586,-0.0002367188822756768,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C0_direct_osi,4,6864,0.01463456794879279,0.004275503629540471,1.470066854584327,-0.0012597124178046456,0.01463456794879279,0.004275503629540471,1.470066854584327,-0.0012597124178046456,0.0,0.0,0.0,0
C_minus_A,osi_target_t01h,C0_direct_osi,0,6864,0.010908669479917915,0.0036067505405420965,0.8168096152588438,-0.0016100260355175467,0.010908669479917915,0.0036067505405420965,0.8168096152588438,-0.0016100260355175467,0.0,0.0,0.0,0
C_minus_A,osi_target_t01h,C0_direct_osi,1,6864,0.012968352770499488,0.003966157013020463,1.1543749834539556,0.0016841117657361174,0.012968352770499488,0.003966157013020463,1.1543749834539556,0.0016841117657361174,0.0,0.0,0.0,0
C_minus_A,osi_target_t01h,C0_direct_osi,2,6864,0.00836729798860516,0.0031736421525487657,0.480560141525116,0.0007400272301763527,0.00836729798860516,0.0031736421525487657,0.480560141525116,0.0007400272301763527,0.0,0.0,0.0,0
C_minus_A,osi_target_t01h,C0_direct_osi,3,6721,0.01563367733007568,0.0034489654590134713,1.6426921571722586,-0.0002367188822756768,0.01563367733007568,0.0034489654590134713,1.6426921571722586,-0.0002367188822756768,0.0,0.0,0.0,0
C_minus_A,osi_target_t01h,C0_direct_osi,4,6864,0.01463456794879279,0.004275503629540471,1.470066854584327,-0.0012597124178046456,0.01463456794879279,0.004275503629540471,1.470066854584327,-0.0012597124178046456,0.0,0.0,0.0,0
B_minus_A,osi_target_t01h,C0_direct_osi,0,6864,0.010908669479917915,0.0036067505405420965,0.8168096152588438,-0.0016100260355175467,0.010908669479917915,0.0036067505405420965,0.8168096152588438,-0.0016100260355175467,0.0,0.0,0.0,0
B_minus_A,osi_target_t01h,C0_direct_osi,1,6864,0.012968352770499488,0.003966157013020463,1.1543749834539556,0.0016841117657361174,0.012968352770499488,0.003966157013020463,1.1543749834539556,0.0016841117657361174,0.0,0.0,0.0,0
B_minus_A,osi_target_t01h,C0_direct_osi,2,6864,0.00836729798860516,0.0031736421525487657,0.480560141525116,0.0007400272301763527,0.00836729798860516,0.0031736421525487657,0.480560141525116,0.0007400272301763527,0.0,0.0,0.0,0
B_minus_A,osi_target_t01h,C0_direct_osi,3,6721,0.01563367733007568,0.0034489654590134713,1.6426921571722586,-0.0002367188822756768,0.01563367733007568,0.0034489654590134713,1.6426921571722586,-0.0002367188822756768,0.0,0.0,0.0,0
B_minus_A,osi_target_t01h,C0_direct_osi,4,6864,0.01463456794879279,0.004275503629540471,1.470066854584327,-0.0012597124178046456,0.01463456794879279,0.004275503629540471,1.470066854584327,-0.0012597124178046456,0.0,0.0,0.0,0
C_minus_B,osi_target_t01h,C1_component_osi,0,6864,0.010889120881593908,0.003555458192686297,0.8138847533316922,-0.0015930154316979802,0.010747989069842609,0.0034943676958948122,0.7929242627280113,-0.001654060989476105,-0.00014113181175129906,-1.2960808616777952,0.02096049060368088,3056
C_minus_B,osi_target_t01h,C1_component_osi,1,6864,0.012331604562617081,0.003785887182186191,1.0437979855532378,0.0015454781564062557,0.01239374295630424,0.003813363993122028,1.0543437897010828,0.001579416554277913,6.213839368715904e-05,0.5038954450058419,-0.010545804147845006,3308
C_minus_B,osi_target_t01h,C1_component_osi,2,6864,0.008327972437791905,0.003185479287122632,0.476053577482603,0.0007790025728693326,0.00838602719971523,0.0032119370125877544,0.48271390386211205,0.0008132387522097119,5.805476192332487e-05,0.697105596313885,-0.0066603263795090295,3696
C_minus_B,osi_target_t01h,C1_component_osi,3,6721,0.015650260263230024,0.0034002811518639296,1.64617887382825,-0.0003077384786201366,0.015803891250791565,0.0034638464151889375,1.6786569796198731,-0.00028474196486179146,0.0001536309875615413,0.9816513270548777,-0.032478105791623246,3550
C_minus_B,osi_target_t01h,C1_component_osi,4,6864,0.014210130782559161,0.0041291590206346636,1.386032534909437,-0.0011851180261762532,0.01385679498528016,0.004129684092187245,1.3179619065006822,-0.0010954255890940677,-0.00035333579727900126,-2.4865063009319344,0.06807062840875466,3392
C_minus_A,osi_target_t01h,C1_component_osi,0,6864,0.010888843199015686,0.003555715533171556,0.8138432442443171,-0.0015947996242682409,0.010747989069842609,0.0034943676958948122,0.7929242627280113,-0.001654060989476105,-0.00014085412917307777,-1.2935637569453706,0.02091898151630578,3059
C_minus_A,osi_target_t01h,C1_component_osi,1,6864,0.012331581396880972,0.0037859031380746634,1.0437940638695915,0.0015449355055599419,0.01239374295630424,0.003813363993122028,1.0543437897010828,0.001579416554277913,6.216155942326794e-05,0.504084248586234,-0.010549725831491275,3313
C_minus_A,osi_target_t01h,C1_component_osi,2,6864,0.008328077249583704,0.0031860074523444347,0.47606556031343106,0.0007776767135399661,0.00838602719971523,0.0032119370125877544,0.48271390386211205,0.0008132387522097119,5.794995013152539e-05,0.6958382876962599,-0.0066483435486809905,3704
C_minus_A,osi_target_t01h,C1_component_osi,3,6721,0.01565026307842955,0.0034003676642629845,1.646179466064075,-0.00030789002603360985,0.015803891250791565,0.0034638464151889375,1.6786569796198731,-0.00028474196486179146,0.00015362817236201642,0.9816331622805707,-0.0324775135557982,3550
C_minus_A,osi_target_t01h,C1_component_osi,4,6864,0.014333656907398299,0.004136927139450059,1.4102343364069436,-0.0011937438358059665,0.01385679498528016,0.004129684092187245,1.3179619065006822,-0.0010954255890940677,-0.0004768619221181391,-3.326868538844452,0.09227242990626139,3396
B_minus_A,osi_target_t01h,C1_component_osi,0,6864,0.010888843199015686,0.003555715533171556,0.8138432442443171,-0.0015947996242682409,0.010889120881593908,0.003555458192686297,0.8138847533316922,-0.0015930154316979802,2.776825782212916e-07,0.0025501568269969965,-4.150908737510228e-05,10
B_minus_A,osi_target_t01h,C1_component_osi,1,6864,0.012331581396880972,0.0037859031380746634,1.0437940638695915,0.0015449355055599419,0.012331604562617081,0.003785887182186191,1.0437979855532378,0.0015454781564062557,2.3165736108901602e-08,0.00018785697766254827,-3.921683646268548e-06,9
B_minus_A,osi_target_t01h,C1_component_osi,2,6864,0.008328077249583704,0.0031860074523444347,0.47606556031343106,0.0007776767135399661,0.008327972437791905,0.003185479287122632,0.476053577482603,0.0007790025728693326,-1.0481179179948341e-07,-0.0012585352976213215,1.198283082803897e-05,18
B_minus_A,osi_target_t01h,C1_component_osi,3,6721,0.01565026307842955,0.0034003676642629845,1.646179466064075,-0.00030789002603360985,0.015650260263230024,0.0034002811518639296,1.64617887382825,-0.0003077384786201366,-2.8151995248859585e-09,-1.798819297960108e-05,5.922358250476378e-07,1
B_minus_A,osi_target_t01h,C1_component_osi,4,6864,0.014333656907398299,0.004136927139450059,1.4102343364069436,-0.0011937438358059665,0.014210130782559161,0.0041291590206346636,1.386032534909437,-0.0011851180261762532,-0.00012352612483913783,-0.8617907184270579,0.024201801497506725,17
