split_seed,horizon,space,fipsCode,countyName,stateAbbr,fold,n,rmse,mae,sse,bias,weighted_N_sse
20260917,1,model_raw,18127,Porter County,IN,3,143,0.000510463694761408,0.00028290307519527577,3.72619652647339e-05,0.00023424551456639538,4.564590744929902e-06
20260917,1,model_raw,18129,Posey County,IN,1,143,0.0018537778708976314,0.0007045650020578938,0.0004914184124320551,0.0005153844814022221,6.0198755522926734e-05
20260917,1,model_raw,18131,Pulaski County,IN,0,143,0.008514553494699722,0.0016549863858765711,0.010367159833616767,-0.0011015011399551522,0.0012699770796180537
20260917,1,model_raw,18133,Putnam County,IN,1,143,0.0012493079779326965,0.0005115478282510915,0.0002231901705928584,0.0001108656161290065,2.734079589762515e-05
20260917,1,model_raw,18135,Randolph County,IN,2,143,0.0007489037811288027,0.00041323176775676616,8.020253289462951e-05,0.00014414761478490762,9.824810279592113e-06
20260917,1,model_raw,18137,Ripley County,IN,4,143,0.0016540173241406267,0.0006394374993822621,0.0003912155831236968,0.00018347498675066234,4.7923908932652846e-05
20260917,1,model_raw,18139,Rush County,IN,2,143,0.002930108087552416,0.0007845790251867174,0.001227731276877831,-0.00022552997494072874,0.00015039708141753426
20260917,1,model_raw,18141,St. Joseph County,IN,4,143,0.0005664415397826781,0.00028481411132699183,4.5882410572766105e-05,0.00010670902085666076,5.620595295163847e-06
20260917,1,model_raw,18143,Scott County,IN,1,143,0.0013410192593478806,0.0005157093489964674,0.00025716156951369727,-0.00016174693449532812,3.1502292265427914e-05
20260917,1,model_raw,18145,Shelby County,IN,2,143,0.0008682284758060322,0.00026162537506690183,0.00010779635812666662,-8.425735713066744e-05,1.320505387051666e-05
20260917,1,model_raw,18147,Spencer County,IN,0,143,0.001650527385873295,0.0005603433216043317,0.00038956641316703595,0.0005347727772371969,4.77218856129619e-05
20260917,1,model_raw,18149,Starke County,IN,4,143,0.001136586285040471,0.0006136053972575971,0.00018473145881792012,5.109305427794669e-05,2.2629603705195213e-05
20260917,1,model_raw,18151,Steuben County,IN,4,143,0.003083518918659864,0.0017198200771859824,0.0013596567158078612,-0.0012516212193209553,0.00016655794768646298
20260917,1,model_raw,18153,Sullivan County,IN,1,143,0.0014517448837198545,0.0006425708466207277,0.00030138153865916874,0.00037839496029674604,3.691923848574817e-05
20260917,1,model_raw,18155,Switzerland County,IN,1,143,0.0023844055265269137,0.0009706498665600466,0.0008130107292352887,0.0006515063308616047,9.959381433132285e-05
20260917,1,model_raw,18157,Tippecanoe County,IN,3,143,0.0004312951624842664,0.00019300305261594138,2.6600218957073148e-05,0.0001222322394443356,3.25852682224146e-06
20260917,1,model_raw,18159,Tipton County,IN,3,143,0.003893667041609962,0.0009795794843317582,0.002167971953421513,-0.00023828658299978057,0.0002655765642941353
20260917,1,model_raw,18161,Union County,IN,0,143,0.0018047128475771714,0.0006751107346840727,0.0004657493500960447,0.0004686018566799216,5.705429538676547e-05
20260917,1,model_raw,18163,Vanderburgh County,IN,0,143,0.0005848494063158706,0.00027270406006932584,4.8912982413727756e-05,0.00011564273049707752,5.991840345681649e-06
20260917,1,model_raw,18165,Vermillion County,IN,2,143,0.009335049007524134,0.001774990851421843,0.012461469016121458,-0.00132611171155975,0.0015265299544748785
20260917,1,model_raw,18167,Vigo County,IN,0,143,0.0012050025623087728,0.00039200001114547516,0.00020764045804941126,0.00017712224352020277,2.5435956111052875e-05
20260917,1,model_raw,18169,Wabash County,IN,4,143,0.0008984157793956495,0.0003409786387966502,0.00011542258051139421,0.0001261730158846446,1.4139266112645789e-05
20260917,1,model_raw,18171,Warren County,IN,2,143,0.002898301397908679,0.0011170495578353883,0.0012012215920160743,0.0002722929780356278,0.0001471496450219691
20260917,1,model_raw,18173,Warrick County,IN,1,143,0.001087464177382866,0.0003730367996251734,0.0001691087022040121,-0.00012678802101044866,2.0715816019991478e-05
20260917,1,model_raw,18175,Washington County,IN,2,143,0.0018043224001723043,0.0006403967912056761,0.0004655478432981869,5.4665323068112084e-05,5.7029610804027886e-05
20260917,1,model_raw,18177,Wayne County,IN,2,143,0.0010513785472754363,0.000525897834375388,0.00015807174950295406,0.0003703256626441623,1.936378931411187e-05
20260917,1,model_raw,18179,Wells County,IN,0,143,0.0027198981877278373,0.0006600390501665977,0.0010578919996795397,-0.0002580918699572759,0.0001295917699607436
20260917,1,model_raw,18181,White County,IN,3,143,0.0011027527980647263,0.0005004745437301155,0.00017389711391046036,0.00033220381369316573,2.130239645403139e-05
20260917,1,model_raw,18183,Whitley County,IN,2,143,0.0019388179163718723,0.000627718346066852,0.0005375391325367734,3.613217310174257e-05,6.584854373575473e-05
20260917,1,model_raw,39017,Butler County,OH,3,143,0.0004366706474045976,0.00019138731481632514,2.7267419365579306e-05,4.752932306001501e-05,3.3402588722834646e-06
20260917,1,model_raw,39023,Clark County,OH,1,143,0.0005405736806145037,0.0003550261078389745,4.1787446296754935e-05,-2.126713564302502e-05,5.118962171352479e-06
20260917,1,model_raw,39025,Clermont County,OH,4,143,0.001381384950790834,0.00046030809715658636,0.00027287608666480946,-0.0002487582839661611,3.3427320616439156e-05
20260917,1,model_raw,39027,Clinton County,OH,4,143,0.0005141449322380688,0.0002844775337750148,3.780133662249063e-05,0.0001860996397400764,4.630663736255102e-06
20260917,1,model_raw,39029,Columbiana County,OH,1,143,0.0016617517175424017,0.0006776619110442683,0.0003948828842179825,-1.821620504247251e-05,4.837315331670285e-05
20260917,1,model_raw,39031,Coshocton County,OH,2,143,0.0009668181741566844,0.0005337736045714939,0.0001336674456087922,-8.436322094094919e-05,1.6374262087077043e-05
20260917,1,model_raw,39033,Crawford County,OH,2,143,0.0020796365979097405,0.0013047855424787008,0.0006184590382492808,0.0009540142891058409,7.576123218553689e-05
20260917,1,model_raw,39035,Cuyahoga County,OH,0,143,0.001461926397811792,0.0005665905391443194,0.00030562371734451163,-0.00016741754263236038,3.743890537470267e-05
20260917,1,model_raw,39037,Darke County,OH,1,143,0.0006246639142688952,0.00038992597876151786,5.5799315827932484e-05,0.00025418038564148924,6.835416188921728e-06
20260917,1,model_raw,39039,Defiance County,OH,0,143,0.0012870680488531112,0.0005682188636668587,0.00023688581522013333,2.690768873599605e-05,2.901851236446633e-05
20260917,1,model_raw,39045,Fairfield County,OH,0,143,0.0008526006490785846,0.00040548981531798623,0.00010395068495371901,0.00017667934439412266,1.2733958906830577e-05
20260917,1,model_raw,39049,Franklin County,OH,2,143,0.0009711164646323564,0.0006584516996862321,0.00013485860786684664,0.00031288666064626703,1.652017946368871e-05
20260917,1,model_raw,39051,Fulton County,OH,4,143,0.0005059122045806225,0.000289958601000841,3.660044370033846e-05,0.0001802543264044445,4.483554353291461e-06
20260917,1,model_raw,39053,Gallia County,OH,0,143,0.0019862854043799557,0.0006107788947683358,0.0005641821481943565,-0.0003227971704873341,6.911231315380867e-05
20260917,1,model_raw,39055,Geauga County,OH,4,143,0.005503503449129938,0.0017964350130107232,0.0043312626806856725,-0.0006691813754448508,0.0005305796783839948
20260917,1,model_raw,39059,Guernsey County,OH,1,143,0.001217431481604546,0.0007505526628635608,0.00021194593597346305,0.0005494703943078836,2.596337715674922e-05
20260917,1,model_raw,39061,Hamilton County,OH,1,143,0.0005846736221825722,0.0002572849237375945,4.888358396008076e-05,0.00016267004119329643,5.988239035109892e-06
20260917,1,model_raw,39063,Hancock County,OH,1,143,0.0004492985189151626,0.00024832518168516684,2.8867289751208297e-05,0.00021544659152438706,3.5362429945230158e-06
20260917,1,model_raw,39065,Hardin County,OH,0,143,0.0008196018115235712,0.00037867194058854533,9.605983951173892e-05,3.737243798161725e-05,1.1767330340188015e-05
20260917,1,model_raw,39069,Henry County,OH,0,143,0.0017134056222194135,0.0006295281963693491,0.0004198135121541927,-4.046385886687961e-05,5.14271552388886e-05
20260917,1,model_raw,39073,Hocking County,OH,3,143,0.0010208669729615592,0.0005881758018765353,0.0001490302208371686,0.00023708623161862054,1.825620205255315e-05
20260917,1,model_raw,39075,Holmes County,OH,0,143,0.0013092324505404253,0.0006724317779995769,0.00024511481416537655,0.0005239232993833579,3.0026564735258625e-05
20260917,1,model_raw,39077,Huron County,OH,3,143,0.0009871592667390484,0.000537871240702291,0.00013935112876095498,0.00013905075481655487,1.7070513273216983e-05
20260917,1,model_raw,39081,Jefferson County,OH,3,143,0.001056532458737407,0.0004956236134253875,0.00015962529960029657,1.7217209771196607e-05,1.9554099201036328e-05
20260917,1,model_raw,39085,Lake County,OH,4,143,0.0008065113714632507,0.00046146436092941106,9.301586469883329e-05,0.00018766005505343946,1.1394443425607076e-05
20260917,1,model_raw,39087,Lawrence County,OH,2,143,0.002286275432712105,0.000712500957524922,0.0007474689156538785,-9.636262964547998e-05,9.15649421676001e-05
20260917,1,model_raw,39089,Licking County,OH,0,143,0.0032057990225060583,0.0011438354380409411,0.0014696320742962148,-0.0005231929918641344,0.00018002992910128628
20260917,1,model_raw,39091,Logan County,OH,1,143,0.0038958177434900445,0.002430297110684653,0.0021703676123403367,0.0013635898698451771,0.00026587003251169123
20260917,1,model_raw,39093,Lorain County,OH,1,143,0.0005997178916502754,0.00034974882516079813,5.143160158785955e-05,3.501281786820777e-05,6.300371194512794e-06
20260917,1,model_raw,39095,Lucas County,OH,2,143,0.0004349230625182878,0.0002692294164974705,2.7049604054370964e-05,9.682785594356937e-05,3.313576496660443e-06
20260917,1,model_raw,39097,Madison County,OH,2,143,0.00440205656685794,0.0015879192859555601,0.0027710685885478487,-0.0010033671220657345,0.00033945590209711143
20260917,1,model_raw,39099,Mahoning County,OH,3,143,0.001358932444820613,0.00048449286581199913,0.00026407772671081635,-0.00012977378831924088,3.2349521522075e-05
20260917,1,model_raw,39101,Marion County,OH,0,143,0.002082352370482084,0.0007645742528747866,0.0006200753694638867,-0.00036598339843907607,7.59592327593261e-05
20260917,1,model_raw,39103,Medina County,OH,2,143,0.002478986445367962,0.0014247207894539063,0.0008787884528734862,0.0005925842419967805,0.00010765158547700205
20260917,1,model_raw,39105,Meigs County,OH,2,143,0.0016966518675868676,0.0007616644140603108,0.0004116437410493988,-0.00013095766061587704,5.0426358278551346e-05
20260917,1,model_raw,39107,Mercer County,OH,1,143,0.005289629139539134,0.0015058574818837575,0.004001165230042198,-0.00023104925731902925,0.0004901427406801692
20260917,1,model_raw,39109,Miami County,OH,3,143,0.0005315054670104228,0.00031534077909729276,4.0397222789061376e-05,0.00019115157020377168,4.9486597916600175e-06
20260917,1,model_raw,39111,Monroe County,OH,4,143,0.001616918828126146,0.0008216312100107814,0.0003738629890350825,0.00015421675941718605,4.57982161567976e-05
20260917,1,model_raw,39113,Montgomery County,OH,2,143,0.0007533257493465911,0.00032097362377073516,8.115245490189024e-05,-0.00012663095845272474,9.941175725481553e-06
20260917,1,model_raw,39115,Morgan County,OH,0,143,0.029417025288688996,0.004822449592792058,0.12374667688745761,-0.004019149215719616,0.015158967918713556
20260917,1,model_raw,39117,Morrow County,OH,4,143,0.006110771264145403,0.0018568174221272576,0.005339838138306845,-0.000843364946089115,0.0006541301719425884
20260917,1,model_raw,39119,Muskingum County,OH,3,143,0.0012309678769964597,0.0007008909803280634,0.00021668531373019549,9.042633396117274e-05,2.6543950931948944e-05
20260917,1,model_raw,39121,Noble County,OH,0,143,0.0007106672570156737,0.00037198863573956545,7.222185687776796e-05,0.00018224650196850325,8.847177467526574e-06
20260917,1,model_raw,39123,Ottawa County,OH,1,143,0.001485723896666108,0.0005681292651311046,0.00031565469608883545,7.668861751165036e-05,3.866770027088234e-05
20260917,1,model_raw,39125,Paulding County,OH,2,143,0.007089801088898037,0.0022890326260891877,0.007187934965659991,-0.0005967836322620326,0.0008805220332933488
20260917,1,model_raw,39127,Perry County,OH,4,143,0.0005286234131355687,0.00035756624934214196,3.996030794685905e-05,0.00013493246674656012,4.895137723490233e-06
20260917,1,model_raw,39129,Pickaway County,OH,2,143,0.0004318241394542555,0.0002323016873732055,2.666550850040339e-05,-3.2259841793973324e-05,3.266524791299415e-06
20260917,1,model_raw,39131,Pike County,OH,2,143,0.0023384900147623835,0.0007309480246606993,0.0007820005835275023,-0.00038539369363865784,9.579507148211901e-05
20260917,1,model_raw,39133,Portage County,OH,4,143,0.0010617047399060853,0.0005636188030558343,0.00016119202452768392,-4.758448901369586e-05,1.9746023004641276e-05
20260917,1,model_raw,39135,Preble County,OH,1,143,0.0013765021785800443,0.00048151921145152575,0.00027095042941189195,-0.00031521431226048285,3.319142760295676e-05
20260917,1,model_raw,39137,Putnam County,OH,2,143,0.001251051092521003,0.0008563415018030641,0.00022381342356201335,0.000618229289211432,2.741714438634663e-05
20260917,1,model_raw,39139,Richland County,OH,0,143,0.004136198824192778,0.0014352003240755001,0.0024464641219952826,-0.0003041406984562271,0.00029969185494442205
20260917,1,model_raw,39141,Ross County,OH,0,143,0.0007607148180532403,0.0003924767852157346,8.275224592002575e-05,0.0002871681228951998,1.0137150125203154e-05
20260917,1,model_raw,39143,Sandusky County,OH,1,143,0.0006353563406068178,0.00037379278378602714,5.772590817554801e-05,0.00015124683387167858,7.07142375150463e-06
20260917,1,model_raw,39145,Scioto County,OH,4,143,0.0006734161627730411,0.0003269904315657734,6.484897394460725e-05,1.7273717618485555e-05,7.943999308214388e-06
20260917,1,model_raw,39147,Seneca County,OH,0,143,0.0006130561306401589,0.00032805134736701194,5.3744808162114154e-05,0.0001958828457770101,6.583738999858983e-06
20260917,1,model_raw,39149,Shelby County,OH,1,143,0.0047923301694516515,0.0015161526545667127,0.0032841992687842195,-0.00028908569325499905,0.00040231441042606685
20260917,1,model_raw,39151,Stark County,OH,4,143,0.0008142971466893796,0.0005095714091779464,9.482041756422453e-05,0.00015320532997624854,1.1615501151617504e-05
20260917,1,model_raw,39153,Summit County,OH,4,143,0.0012034151001996097,0.00046778991502322047,0.00020709373018454644,5.015957016635389e-05,2.5368981947606938e-05
20260917,1,model_raw,39155,Trumbull County,OH,3,143,0.004122400913078297,0.0009536671423970665,0.002430169068205274,-0.00045622606197972567,0.00029769571085514607
20260917,1,model_raw,39157,Tuscarawas County,OH,3,143,0.002470662170813045,0.0010504195911071536,0.0008728965334069876,-0.0004524543523448686,0.00010692982534235596
20260917,1,model_raw,39159,Union County,OH,3,143,0.0010190487842288791,0.0005897811004074276,0.00014849984072328503,0.00023969442007271068,1.8191230488602412e-05
20260917,1,model_raw,39161,Van Wert County,OH,4,143,0.0019198455678629044,0.0007249459607783702,0.0005270704016353259,0.00010659892188983037,6.456612420032742e-05
20260917,1,model_raw,39163,Vinton County,OH,4,143,0.0014003907962592565,0.0008324198436451003,0.0002804364966614117,0.0002483958805920022,3.435347084102293e-05
20260917,1,model_raw,39165,Warren County,OH,0,143,0.0006364089714614091,0.0002784786312717738,5.791734219078931e-05,0.0001412125765097709,7.09487441837169e-06
20260917,1,model_raw,39167,Washington County,OH,1,143,0.0019248333407945633,0.0006667097798533821,0.0005298126247463134,-0.00016903264453688318,6.490204653142339e-05
20260917,1,model_raw,39169,Wayne County,OH,3,143,0.0006044838686447468,0.00036513623760175376,5.2252306885595875e-05,0.00013787775682967516,6.400907593485494e-06
20260917,1,model_raw,39171,Williams County,OH,3,143,0.0015785491516110515,0.0008184879559226218,0.0003563298916394318,0.000770634752460018,4.365041172583039e-05
20260917,1,model_raw,39173,Wood County,OH,2,143,0.004141356491960013,0.0034222124304749664,0.0024525692038704075,0.0033631064360412875,0.0003004397274741249
20260917,1,model_raw,39175,Wyandot County,OH,3,143,0.0017108018340740475,0.0007299783501180057,0.0004185385369123708,0.00018773652097221522,5.127097077176541e-05
20260917,1,model_raw,42005,Armstrong County,PA,3,143,0.002154567859887635,0.0009705319050627596,0.0006638292607890917,-9.450610286113922e-05,8.131908444666373e-05
20260917,1,model_raw,42007,Beaver County,PA,0,143,0.0013263302073378517,0.0006419133437911685,0.0002515587101022521,-4.237907678982515e-05,3.081594198752588e-05
20260917,1,model_raw,42009,Bedford County,PA,2,143,0.000866561834224712,0.00047368977528270355,0.0001073829059924903,2.027651032124373e-05,1.315440598408006e-05
20260917,1,model_raw,42013,Blair County,PA,0,143,0.001481109217796384,0.0005283253882260766,0.0003136968856509225,0.00047159046807918785,3.8427868492238e-05
20260917,1,model_raw,42015,Bradford County,PA,2,143,0.0016638457901879582,0.0008300103365468813,0.0003958787423342452,0.00016466316478515376,4.8495145935945026e-05
20260917,1,model_raw,42019,Butler County,PA,2,143,0.0015509951939928304,0.0007107047381026779,0.0003439988111258067,-1.2884234573435424e-05,4.2139854362911314e-05
20260917,1,model_raw,42021,Cambria County,PA,0,143,0.0030714174857347635,0.0011454656533344651,0.0013490055681498474,0.0001400760748926746,0.00016525318209835628
20260917,1,model_raw,42023,Cameron County,PA,1,143,0.0055002196539135784,0.002411450142752916,0.0043260955225055,-0.0006375348302571622,0.0005299467015069237
20260917,1,model_raw,42025,Carbon County,PA,3,143,0.0011030285323382317,0.0005200377978002998,0.00017398408787076938,0.00020973530521641148,2.1313050764169246e-05
20260917,1,model_raw,42027,Centre County,PA,4,143,0.001016298228825003,0.0005259314529577126,0.00014769927885753583,0.0003031478354371459,1.8093161660048135e-05
20260917,1,model_raw,42029,Chester County,PA,4,143,0.0038613928728893888,0.0009760265119686441,0.0021321807533885373,-0.00013417070453027938,0.00026119214229009576
20260917,1,model_raw,42031,Clarion County,PA,3,143,0.0059470473424935175,0.0021066126909338435,0.005057534209421868,-0.0004228347951467947,0.0006195479406541787
20260917,1,model_raw,42033,Clearfield County,PA,1,143,0.002545511553128231,0.0011958030252992196,0.0009265869565966296,0.000506467409240238,0.0001135069021830871
20260917,1,model_raw,42035,Clinton County,PA,4,143,0.0009870541535513856,0.0005545904164807671,0.00013932145399215507,0.0003325126418448514,1.7066878114038994e-05
20260917,1,model_raw,42039,Crawford County,PA,4,143,0.00505306031375222,0.0017724444213797028,0.003651278850421729,-0.001268301579569105,0.00044728165917666177
20260917,1,model_raw,42041,Cumberland County,PA,3,143,0.0006064720197811303,0.00026049846732191,5.2596588441168746e-05,0.0001391416460811577,6.443082084043171e-06
20260917,1,model_raw,42043,Dauphin County,PA,3,143,0.0006929945177672961,0.00031987146309959687,6.867452043674044e-05,0.00018888242682285768,8.412628753500703e-06
20260917,1,model_raw,42045,Delaware County,PA,2,143,0.0008221510973287378,0.0002872833801007871,9.665833703795518e-05,8.146822725017594e-05,1.1840646287149508e-05
20260917,1,model_raw,42047,Elk County,PA,3,143,0.00530569067976093,0.0014254543757031848,0.004025500563270188,-0.0003743009957604936,0.000493123819000598
20260917,1,model_raw,42049,Erie County,PA,2,143,0.002289061764463225,0.0010807787704023534,0.0007492919378984318,-0.0003296020316481081,9.178826239255789e-05
20260917,1,model_raw,42051,Fayette County,PA,0,143,0.0011669339338383363,0.0006187268121059756,0.00019472807724990832,0.0004204853292717646,2.3854189463113766e-05
20260917,1,model_raw,42053,Forest County,PA,3,143,0.03381274717560784,0.009025559272766315,0.1634921676333054,-0.00657792382041511,0.020027790535079908
20260917,1,model_raw,42055,Franklin County,PA,4,143,0.0004621075439476988,0.0002107463921017377,3.053670365079253e-05,9.892516382295113e-05,3.740746197222084e-06
20260917,1,model_raw,42057,Fulton County,PA,1,143,0.0007264802928499984,0.00043378723051806166,7.5471627073617e-05,-4.9499872892551434e-05,9.24527431651808e-06
20260917,1,model_raw,42059,Greene County,PA,1,143,0.002312333238503273,0.0008175893610009824,0.0007646045558418457,-0.0004081948571892121,9.366405809062609e-05
20260917,1,model_raw,42061,Huntingdon County,PA,0,143,0.0013853250373216136,0.0005269127611180706,0.00027443494064130865,0.0003978290802335096,3.36182802285603e-05
20260917,1,model_raw,42063,Indiana County,PA,0,143,0.0037359747658867516,0.0018709701707138357,0.0019959235655419866,0.0011802894863388721,0.0002445006367788933
20260917,1,model_raw,42065,Jefferson County,PA,0,143,0.004004756299030811,0.0016629001611051942,0.002293444441091655,0.0007688420168191006,0.00028094694403372767
20260917,1,model_raw,42067,Juniata County,PA,1,143,0.0013157898764255232,0.0005877220791702126,0.00024757632884325677,0.000239159062212568,3.032810028329895e-05
20260917,1,model_raw,42069,Lackawanna County,PA,1,143,0.0017609134282811415,0.000663192101644852,0.00044341670257182057,0.0005618020988731968,5.4318546065048015e-05
20260917,1,model_raw,42075,Lebanon County,PA,1,143,0.0015126470054028498,0.0006596057838256002,0.000327198437702452,-0.00030908936535384285,4.0081808618550365e-05
20260917,1,model_raw,42077,Lehigh County,PA,0,143,0.0016595005513658132,0.0005275894735736453,0.0003938137174376315,1.4657738515642885e-05,4.8242180386109854e-05
20260917,1,model_raw,42079,Luzerne County,PA,2,143,0.0006963447445415057,0.00030114563658812163,6.934012846483218e-05,2.271859218999493e-05,8.49416573694194e-06
20260917,1,model_raw,42081,Lycoming County,PA,1,143,0.0018335430662656425,0.0009316937841505364,0.0004807488651466663,0.0008634272620143693,5.8891735980466616e-05
20260917,1,model_raw,42083,McKean County,PA,2,143,0.002425369952654725,0.0010959452219902951,0.0008411859752353748,0.0001939583458873134,0.0001030452819663334
