split_seed,horizon,scenario,reference,source_horizon,alpha,uses_future_truth,deployable,n,rmse,mae,sse,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction
20260917,6,A_N_zero,B_current,0,1.0,False,False,32982,0.010349904102103673,0.0031189068930461694,3.5330488231818915,-0.0003692134212742825,0.0103282666639301,2.163743817357351e-05,0.2094972842746179,-0.014756893561711504
20260917,24,A_N_zero,B_current,0,1.0,False,False,28680,0.008725881210862565,0.0028678943816439206,2.1837239633464987,-0.00030157558286668867,0.008710411518259539,1.5469692603025872e-05,0.17760002005182685,-0.007735973662650331
20260917,48,A_N_zero,B_current,0,1.0,False,False,22944,0.007926763841146442,0.0021768646099367796,1.4416537740864297,-0.00043833258427360106,0.007895792270846023,3.0971570300419166e-05,0.39225411761119044,-0.01124369363906208
20260917,1,A_N71,B_current,0,1.0,False,False,34177,0.01126386789365875,0.003485345655876326,4.336197302903944,4.344409016719938e-05,0.011279784035266497,-1.5916141607747597e-05,-0.14110324770389981,0.012262979527815965
20260917,6,A_N71,B_current,0,1.0,False,False,32982,0.010397798730690577,0.003368510295575003,3.565823152718377,5.78430472097782e-05,0.0103282666639301,6.953206676047798e-05,0.6732210643176861,-0.04753122309819702
20260917,24,A_N71,B_current,0,1.0,False,False,28680,0.008921149061921211,0.0031237357191570064,2.2825523087783077,0.00011992253304126404,0.008710411518259539,0.000210737543661672,2.4193752869184904,-0.1065643190944594
20260917,48,A_N71,B_current,0,1.0,False,False,22944,0.008134119601884171,0.0024621344427930973,1.518064560553321,-1.842074482157617e-05,0.007895792270846023,0.00023832733103814827,3.018409335794381,-0.08765448010595334
20260917,1,O_N_all,B_strict,0,1.0,True,False,34177,0.011902352779703144,0.003377548288926934,4.841718939844817,-0.00018124272477778932,0.012503692436569555,-0.0006013396568664113,-4.809296613116243,0.5015926862433444
20260917,6,O_N_all,B_strict,0,1.0,True,False,32982,0.010389207199242122,0.003153724785033471,3.559932824277765,-0.00018553709607552877,0.010870630226386284,-0.00048142302714416184,-4.428657926157797,0.3375699550160598
20260917,24,O_N_all,B_strict,0,1.0,True,False,28680,0.008081026496354561,0.002753886823505399,1.8728897312536184,-0.00010193857385868708,0.008710411518259539,-0.0006293850219049775,-7.2256634555738835,0.30309825843022997
20260917,48,O_N_all,B_strict,0,1.0,True,False,22944,0.007305396228616966,0.0020838387402325378,1.2244940697258961,-0.0002888864500653642,0.007895792270846023,-0.000590396042229057,-7.477350238924119,0.20591601072147148
