split_seed,horizon,space,group_type,group,n,rmse,mae,sse,bias,truth_q00,truth_q50,truth_q90,truth_q95,truth_q99,truth_q100,truth_mean,truth_variance,truth_zero_fraction,prediction_q00,prediction_q50,prediction_q90,prediction_q95,prediction_q99,prediction_q100,prediction_mean,prediction_variance,prediction_zero_fraction,negative_fraction,above_one_fraction,underestimated_sse,overestimated_sse,tp,fp,fn,tn,precision,recall,sse_fraction_of_full
20260917,1,model_raw,all,all,34177,0.004349912028705359,0.0009347844139070237,0.6466881253885427,5.367892062741444e-06,0.0,0.0,0.000574911,0.002088187,0.011858698559999919,0.243055556,0.0005961351439272024,2.0356924792160774e-05,0.6062849284606607,-0.0025127499294842533,0.00012256535856828313,0.001730700041018689,0.0030311031109748134,0.006871057978477576,0.03186743506666089,0.0006015030359899439,2.114856659252409e-06,0.0,0.26863095063931886,0.0,0.5946404724193253,0.052047652969217484,1402.0,4427.0,1205.0,27143.0,0.2405215302796363,0.5377828922132719,1.0
20260917,1,model_raw,common_target,120_215,22944,0.0035321312346850405,0.0007402547795352548,0.2862482210985603,2.4616048785948364e-05,0.0,0.0,0.000321247,0.001331103,0.008993226079999996,0.20429983,0.0004309970198308926,1.2856811809483623e-05,0.6221670153417015,-0.002035226999960718,8.86381813828955e-05,0.0013417325306511847,0.0023995346171877927,0.005413250323384675,0.01618995156760071,0.00045561306861684095,1.22662020882312e-06,0.0,0.2983350767085077,0.0,0.2643580548944903,0.021890166204069972,602.0,2480.0,722.0,19140.0,0.1953277092796885,0.45468277945619334,0.44263720000514445
20260917,1,model_raw,target_window,73_76,956,0.013528933219870845,0.002468009912099665,0.17497862456874505,-0.00042105550451994816,0.0,0.0,0.0008750405,0.004604131,0.037974659650000686,0.243055556,0.001765481563807531,0.0002023379895844553,0.6370292887029289,-0.0022795052981621996,0.0002819523806946426,0.003916073545835777,0.007002718944403649,0.01428779656243735,0.03186743506666089,0.0013444260592875834,9.850181003493246e-06,0.0,0.24476987447698745,0.0,0.1682718897143112,0.0067067348544338065,60.0,218.0,33.0,645.0,0.2158273381294964,0.6451612903225806,0.2705765232098773
20260917,1,model_raw,target_window,77_95,4541,0.0035338162259258756,0.0008200343905094879,0.05670735917563979,1.0871133204987601e-05,0.0,0.0,0.000571204,0.001477741,0.007828341,0.101808033,0.00047322181259634434,1.1968761536880923e-05,0.6009689495705791,-0.0022069981634226543,0.00014074633490608528,0.0013549241683104068,0.0022330866486410536,0.005219751214998968,0.01579222358740654,0.000484092945801332,1.1671493763848149e-06,0.0,0.2028187623871394,0.0,0.05151859205842355,0.0051887671172162345,93.0,544.0,220.0,3684.0,0.14599686028257458,0.2971246006389776,0.08768888270767136
20260917,1,model_raw,target_window,96_143,11472,0.004671172939557726,0.001575547085286719,0.2503173952737731,6.697373877340547e-06,0.0,0.0,0.0021381336999999993,0.0052649688499999785,0.020622357989999753,0.106233062,0.0011250934055962345,2.452094413705301e-05,0.5043584379358438,-0.0025127499294842533,0.00047687144423757936,0.0030698330041856294,0.004795400852004736,0.009137386749750094,0.025625504971852,0.0011317907794735748,3.692968562361673e-06,0.0,0.15664225941422594,0.0,0.21881486951205575,0.031502525761717345,1141.0,2600.0,578.0,7153.0,0.3049986634589682,0.6637579988365329,0.3870759110094647
20260917,1,model_raw,target_window,144_215,17208,0.003093580980105955,0.0004527113614842075,0.16468474637038494,2.671951536173206e-05,0.0,0.0,0.000127093,0.000429744,0.003361723,0.20429983,0.000210968075255695,9.269559113454903e-06,0.673930729893073,-0.002035226999960718,3.690349908388477e-05,0.0006974542372246661,0.001301382100724347,0.003979904604307385,0.01214506938883997,0.00023768759061742705,5.289987220044087e-07,0.0,0.3619827986982799,0.0,0.15603512113453477,0.008649625235850092,108.0,1065.0,374.0,15661.0,0.09207161125319693,0.22406639004149378,0.25465868307298695
20260917,1,model_raw,fold,0,6864,0.005427509795091597,0.0009291625598023918,0.20219876872039566,-0.0001429911073389294,0.0,0.0,0.0005707548999999993,0.0021834295999999974,0.014734348579999995,0.20429983,0.0006885338377039628,3.0398980635170143e-05,0.583041958041958,-0.0022069981634226543,0.00010642073977960306,0.001395632788785301,0.0024982141167495153,0.007542922464415519,0.03186743506666089,0.0005455427303650333,2.489530385795277e-06,0.0,0.19696969696969696,0.0,0.19156289409636706,0.010635874624028676,281.0,664.0,253.0,5666.0,0.29735449735449737,0.5262172284644194,0.3126681328792155
20260917,1,model_raw,fold,1,6864,0.0027959468024127926,0.0009191166785685869,0.05365807433447479,0.00019582452598317,0.0,0.0,0.0004360773999999997,0.001820565,0.009015169,0.096087999,0.00043344370527389277,8.05966441329557e-06,0.6411713286713286,-0.0025127499294842533,7.728895593516472e-05,0.0019940581644451345,0.003682492478298472,0.008053793472431429,0.025406582085609943,0.0006292682312570629,2.8328434567794472e-06,0.0,0.3981643356643357,0.0,0.038763022491336105,0.01489505184313871,239.0,1018.0,231.0,5376.0,0.19013524264120923,0.5085106382978724,0.08297365024637801
20260917,1,model_raw,fold,2,6864,0.0034020618850995324,0.001000478370649027,0.07944410808080248,0.00020132172349341597,0.0,0.0,0.0004924471,0.0018746197499999921,0.012550974809999994,0.101808033,0.0005182568189102564,1.1342676433682782e-05,0.6298076923076923,-0.0022795052981621996,0.00014795129374623887,0.0022718842528822343,0.003996541002955619,0.006569851655444395,0.025625504971852,0.0007195785424036724,2.3610537698471274e-06,0.0,0.3162878787878788,0.0,0.06550523550976788,0.013938872571034613,256.0,1186.0,241.0,5181.0,0.17753120665742025,0.5150905432595574,0.1228476370013303
20260917,1,model_raw,fold,3,6721,0.005376073549210837,0.0008584201897604059,0.19425146310665062,-5.6217198220626674e-05,0.0,0.0,0.000538679,0.001827747,0.00992561,0.243055556,0.0005930190251450677,3.222397008431178e-05,0.6036304121410504,-0.0010665759302057015,0.00012123444219291932,0.0015354630891909777,0.002608042079864514,0.005904195985624662,0.019232340717005494,0.0005368018269244411,1.6017206841371e-06,0.0,0.306948370778158,0.0,0.18743266463742306,0.00681879846922754,276.0,771.0,212.0,5462.0,0.2636103151862464,0.5655737704918032,0.3003788928240187
20260917,1,model_raw,fold,4,6864,0.004131007865260098,0.0009651533494183188,0.1171357111462192,-0.0001723815063175595,0.0,0.0,0.000826679899999999,0.002909456,0.01569125280999997,0.106233062,0.0007473574134615386,1.9942613765562923e-05,0.5737179487179487,-0.00025712261125759736,0.0001712746236645774,0.001555045285779162,0.002487664315651611,0.005699495452313631,0.019048710870951793,0.000574975907143979,1.2557976582479304e-06,0.0,0.1255827505827506,0.0,0.11137665568443125,0.00575905546178794,350.0,788.0,268.0,5458.0,0.30755711775043937,0.5663430420711975,0.18113168704905755
20260917,1,component_clipped,all,all,34177,0.004346803010606603,0.0009016578347816288,0.6457640393077375,3.8494471188136246e-05,0.0,0.0,0.000574911,0.002088187,0.011858698559999919,0.243055556,0.0005961351439272024,2.0356924792160774e-05,0.6062849284606607,0.0,0.00012256535856828313,0.001730700041018689,0.0030311031109748134,0.006871057978477576,0.03186743506666089,0.0006346296151153387,2.0581773382883955e-06,0.26863095063931886,0.0,0.0,0.59371638633852,0.052047652969217484,1402.0,4427.0,1205.0,27143.0,0.2405215302796363,0.5377828922132719,1.0
20260917,1,component_clipped,common_target,120_215,22944,0.0035290713818455534,0.0007074887777132489,0.28575248750789245,5.7382050607954385e-05,0.0,0.0,0.000321247,0.001331103,0.008993226079999996,0.20429983,0.0004309970198308926,1.2856811809483623e-05,0.6221670153417015,0.0,8.86381813828955e-05,0.0013417325306511847,0.0023995346171877927,0.005413250323384675,0.01618995156760071,0.000488379070438847,1.1823707443963245e-06,0.2983350767085077,0.0,0.0,0.26386232130382253,0.021890166204069972,602.0,2480.0,722.0,19140.0,0.1953277092796885,0.45468277945619334,0.4425029424280433
20260917,1,component_clipped,target_window,73_76,956,0.013525829870334556,0.002399255931765794,0.17489835843926022,-0.00035230152418607705,0.0,0.0,0.0008750405,0.004604131,0.037974659650000686,0.243055556,0.001765481563807531,0.0002023379895844553,0.6370292887029289,0.0,0.0002819523806946426,0.003916073545835777,0.007002718944403649,0.01428779656243735,0.03186743506666089,0.0014131800396214543,9.611096915642044e-06,0.24476987447698745,0.0,0.0,0.16819162358482637,0.0067067348544338065,60.0,218.0,33.0,645.0,0.2158273381294964,0.6451612903225806,0.2708394208924241
20260917,1,component_clipped,target_window,77_95,4541,0.0035276840669570394,0.0007908101047661124,0.056510723693108264,4.009541894836283e-05,0.0,0.0,0.000571204,0.001477741,0.007828341,0.101808033,0.00047322181259634434,1.1968761536880923e-05,0.6009689495705791,0.0,0.00014074633490608528,0.0013549241683104068,0.0022330866486410536,0.005219751214998968,0.01579222358740654,0.0005133172315447072,1.1204007465619742e-06,0.2028187623871394,0.0,0.0,0.05132195657589203,0.0051887671172162345,93.0,544.0,220.0,3684.0,0.14599686028257458,0.2971246006389776,0.08750986467702361
20260917,1,component_clipped,target_window,96_143,11472,0.004668387888917054,0.0015474206018262083,0.25001899536247674,3.48238573378514e-05,0.0,0.0,0.0021381336999999993,0.0052649688499999785,0.020622357989999753,0.106233062,0.0011250934055962345,2.452094413705301e-05,0.5043584379358438,0.0,0.00047687144423757936,0.0030698330041856294,0.004795400852004736,0.009137386749750094,0.025625504971852,0.0011599172629340856,3.613359747334908e-06,0.15664225941422594,0.0,0.0,0.21851646960075932,0.031502525761717345,1141.0,2600.0,578.0,7153.0,0.3049986634589682,0.6637579988365329,0.3871677271321866
20260917,1,component_clipped,target_window,144_215,17208,0.0030903033080668892,0.00041720091345132804,0.16433596181289228,6.22299633946115e-05,0.0,0.0,0.000127093,0.000429744,0.003361723,0.20429983,0.000210968075255695,9.269559113454903e-06,0.673930729893073,0.0,3.690349908388477e-05,0.0006974542372246661,0.001301382100724347,0.003979904604307385,0.01214506938883997,0.00027319803865030653,4.971089931247618e-07,0.3619827986982799,0.0,0.0,0.15568633657704223,0.008649625235850092,108.0,1065.0,374.0,15661.0,0.09207161125319693,0.22406639004149378,0.25448298729836566
20260917,1,component_clipped,fold,0,6864,0.005425939550741676,0.0009080933530353219,0.2020817885369902,-0.00012192190057185945,0.0,0.0,0.0005707548999999993,0.0021834295999999974,0.014734348579999995,0.20429983,0.0006885338377039628,3.0398980635170143e-05,0.583041958041958,0.0,0.00010642073977960306,0.001395632788785301,0.0024982141167495153,0.007542922464415519,0.03186743506666089,0.0005666119371321031,2.4560033709948034e-06,0.19696969696969696,0.0,0.0,0.1914459139129616,0.010635874624028676,281.0,664.0,253.0,5666.0,0.29735449735449737,0.5262172284644194,0.31293440984050913
20260917,1,component_clipped,fold,1,6864,0.002783536799150641,0.0008405806491271033,0.053182801298317844,0.00027436055542465356,0.0,0.0,0.0004360773999999997,0.001820565,0.009015169,0.096087999,0.00043344370527389277,8.05966441329557e-06,0.6411713286713286,0.0,7.728895593516472e-05,0.0019940581644451345,0.003682492478298472,0.008053793472431429,0.025406582085609943,0.0007078042606985463,2.6758268996351647e-06,0.3981643356643357,0.0,0.0,0.03828774945517915,0.01489505184313871,239.0,1018.0,231.0,5376.0,0.19013524264120923,0.5085106382978724,0.08235639964611546
20260917,1,component_clipped,fold,2,6864,0.003396918455593933,0.0009639582965355843,0.07920407347850486,0.0002378417976068588,0.0,0.0,0.0004924471,0.0018746197499999921,0.012550974809999994,0.101808033,0.0005182568189102564,1.1342676433682782e-05,0.6298076923076923,0.0,0.00014795129374623887,0.0022718842528822343,0.003996541002955619,0.006569851655444395,0.025625504971852,0.0007560986165171152,2.2967936691394864e-06,0.3162878787878788,0.0,0.0,0.06526520090747025,0.013938872571034613,256.0,1186.0,241.0,5181.0,0.17753120665742025,0.5150905432595574,0.12265172517722116
20260917,1,component_clipped,fold,3,6721,0.005374847048536884,0.0008321922870559606,0.19416283992430838,-2.998929551618141e-05,0.0,0.0,0.000538679,0.001827747,0.00992561,0.243055556,0.0005930190251450677,3.222397008431178e-05,0.6036304121410504,0.0,0.00012123444219291932,0.0015354630891909777,0.002608042079864514,0.005904195985624662,0.019232340717005494,0.0005630297296288863,1.5670461231565138e-06,0.306948370778158,0.0,0.0,0.18734404145508085,0.00681879846922754,276.0,771.0,212.0,5462.0,0.2636103151862464,0.5655737704918032,0.3006714962518693
20260917,1,component_clipped,fold,4,6864,0.004130951877401334,0.0009620173892432228,0.11713253606961609,-0.00016924554614246355,0.0,0.0,0.000826679899999999,0.002909456,0.01569125280999997,0.106233062,0.0007473574134615386,1.9942613765562923e-05,0.5737179487179487,0.0,0.0001712746236645774,0.001555045285779162,0.002487664315651611,0.005699495452313631,0.019048710870951793,0.0005781118673190749,1.2520350801988226e-06,0.1255827505827506,0.0,0.0,0.11137348060782812,0.00575905546178794,350.0,788.0,268.0,5458.0,0.30755711775043937,0.5663430420711975,0.1813859690842847
