split_seed,horizon,space,group_type,group,n,rmse,mae,sse,bias,truth_q00,truth_q50,truth_q90,truth_q95,truth_q99,truth_q100,truth_mean,truth_variance,truth_zero_fraction,prediction_q00,prediction_q50,prediction_q90,prediction_q95,prediction_q99,prediction_q100,prediction_mean,prediction_variance,prediction_zero_fraction,negative_fraction,above_one_fraction,underestimated_sse,overestimated_sse,tp,fp,fn,tn,precision,recall,sse_fraction_of_full
20260917,1,model_raw,all,all,34177,0.004349912028705359,0.0009347844139070237,0.6466881253885427,5.367892062741444e-06,0.0,0.0,0.000574911,0.002088187,0.011858698559999919,0.243055556,0.0005961351439272024,2.0356924792160774e-05,0.6062849284606607,-0.0025127499294842533,0.00012256535856828313,0.001730700041018689,0.0030311031109748134,0.006871057978477576,0.03186743506666089,0.0006015030359899439,2.114856659252409e-06,0.0,0.26863095063931886,0.0,0.5946404724193253,0.052047652969217484,1402.0,4427.0,1205.0,27143.0,0.2405215302796363,0.5377828922132719,1.0
20260917,1,model_raw,common_target,120_215,22944,0.0035321312346850405,0.0007402547795352548,0.2862482210985603,2.4616048785948364e-05,0.0,0.0,0.000321247,0.001331103,0.008993226079999996,0.20429983,0.0004309970198308926,1.2856811809483623e-05,0.6221670153417015,-0.002035226999960718,8.86381813828955e-05,0.0013417325306511847,0.0023995346171877927,0.005413250323384675,0.01618995156760071,0.00045561306861684095,1.22662020882312e-06,0.0,0.2983350767085077,0.0,0.2643580548944903,0.021890166204069972,602.0,2480.0,722.0,19140.0,0.1953277092796885,0.45468277945619334,0.44263720000514445
20260917,1,model_raw,target_window,73_76,956,0.013528933219870845,0.002468009912099665,0.17497862456874505,-0.00042105550451994816,0.0,0.0,0.0008750405,0.004604131,0.037974659650000686,0.243055556,0.001765481563807531,0.0002023379895844553,0.6370292887029289,-0.0022795052981621996,0.0002819523806946426,0.003916073545835777,0.007002718944403649,0.01428779656243735,0.03186743506666089,0.0013444260592875834,9.850181003493246e-06,0.0,0.24476987447698745,0.0,0.1682718897143112,0.0067067348544338065,60.0,218.0,33.0,645.0,0.2158273381294964,0.6451612903225806,0.2705765232098773
20260917,1,model_raw,target_window,77_95,4541,0.0035338162259258756,0.0008200343905094879,0.05670735917563979,1.0871133204987601e-05,0.0,0.0,0.000571204,0.001477741,0.007828341,0.101808033,0.00047322181259634434,1.1968761536880923e-05,0.6009689495705791,-0.0022069981634226543,0.00014074633490608528,0.0013549241683104068,0.0022330866486410536,0.005219751214998968,0.01579222358740654,0.000484092945801332,1.1671493763848149e-06,0.0,0.2028187623871394,0.0,0.05151859205842355,0.0051887671172162345,93.0,544.0,220.0,3684.0,0.14599686028257458,0.2971246006389776,0.08768888270767136
20260917,1,model_raw,target_window,96_143,11472,0.004671172939557726,0.001575547085286719,0.2503173952737731,6.697373877340547e-06,0.0,0.0,0.0021381336999999993,0.0052649688499999785,0.020622357989999753,0.106233062,0.0011250934055962345,2.452094413705301e-05,0.5043584379358438,-0.0025127499294842533,0.00047687144423757936,0.0030698330041856294,0.004795400852004736,0.009137386749750094,0.025625504971852,0.0011317907794735748,3.692968562361673e-06,0.0,0.15664225941422594,0.0,0.21881486951205575,0.031502525761717345,1141.0,2600.0,578.0,7153.0,0.3049986634589682,0.6637579988365329,0.3870759110094647
20260917,1,model_raw,target_window,144_215,17208,0.003093580980105955,0.0004527113614842075,0.16468474637038494,2.671951536173206e-05,0.0,0.0,0.000127093,0.000429744,0.003361723,0.20429983,0.000210968075255695,9.269559113454903e-06,0.673930729893073,-0.002035226999960718,3.690349908388477e-05,0.0006974542372246661,0.001301382100724347,0.003979904604307385,0.01214506938883997,0.00023768759061742705,5.289987220044087e-07,0.0,0.3619827986982799,0.0,0.15603512113453477,0.008649625235850092,108.0,1065.0,374.0,15661.0,0.09207161125319693,0.22406639004149378,0.25465868307298695
20260917,1,model_raw,candidate_count,1,1195,0.01223700257455955,0.002228123612537348,0.1789443572516836,-0.00034330295304865283,0.0,0.0,0.0008819450000000094,0.00426377429999999,0.0314907141399997,0.243055556,0.0015661241163179918,0.00016528741509141338,0.6234309623430963,-0.0022795052981621996,0.0002812222899828592,0.003464059996594486,0.006354454212561251,0.013793756757621763,0.03186743506666089,0.0012228211632693388,8.272140145486827e-06,0.0,0.24435146443514644,0.0,0.1718413275257679,0.007103029725915672,72.0,263.0,45.0,815.0,0.21492537313432836,0.6153846153846154,0.2767088960295511
20260917,1,model_raw,candidate_count,2,4302,0.003501398621152357,0.0007951152780773439,0.05274162649270121,1.3269126558790853e-05,0.0,0.0,0.00055871,0.001455474,0.007652376,0.101808033,0.00045680667294281733,1.172355920499535e-05,0.602742910274291,-0.0022069981634226543,0.00013556468699577154,0.0013163372565727699,0.0021629498133557126,0.005198775131679549,0.01579222358740654,0.0004700757995016082,1.1358011199472138e-06,0.0,0.200604370060437,0.0,0.047949154246966844,0.004792472245734369,81.0,499.0,208.0,3514.0,0.1396551724137931,0.28027681660899656,0.08155650988799744
20260917,1,model_raw,candidate_count,3,5736,0.004737788394154178,0.001548209136885041,0.1287539205455977,-4.91090130391614e-06,0.0,0.0,0.002130512,0.005372811,0.020808116,0.096087999,0.0011591029576359835,2.600195791468683e-05,0.5418410041841004,-0.0025127499294842533,0.000359210114559525,0.003291579412490977,0.005095860252549019,0.010446856126092134,0.025625504971852,0.0011541920563320671,4.635346988569587e-06,0.0,0.2058926080892608,0.0,0.11049193575210023,0.018261984793497468,647.0,1185.0,230.0,3674.0,0.3531659388646288,0.7377423033067275,0.19909739407730714
20260917,1,model_raw,candidate_count,4,22944,0.0035321312346850405,0.0007402547795352548,0.2862482210985603,2.4616048785948364e-05,0.0,0.0,0.000321247,0.001331103,0.008993226079999996,0.20429983,0.0004309970198308926,1.2856811809483623e-05,0.6221670153417015,-0.002035226999960718,8.86381813828955e-05,0.0013417325306511847,0.0023995346171877927,0.005413250323384675,0.01618995156760071,0.00045561306861684095,1.22662020882312e-06,0.0,0.2983350767085077,0.0,0.2643580548944903,0.021890166204069972,602.0,2480.0,722.0,19140.0,0.1953277092796885,0.45468277945619334,0.44263720000514445
20260917,1,model_raw,truth_N,N=0,20721,0.0010536767048628167,0.00045123611292488216,0.02300517111283644,0.00036912656882494223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0025127499294842533,6.704314915623393e-05,0.001121803971682984,0.0019690814840895078,0.004806840933009311,0.023386447960656875,0.00036912656882494223,9.739801745580884e-07,0.0,0.332561169827711,0.0,0.000408931005413543,0.022596240107422897,0.0,2318.0,0.0,18403.0,0.0,,0.03557382640823115
20260917,1,model_raw,truth_N,0<N<=1e-4,6747,0.001143286029545373,0.0005070785489287061,0.008819023572300896,0.0004388818397432285,4.79e-07,2.63e-05,7.63e-05,8.61e-05,9.59e-05,0.0001,3.32849119608715e-05,6.775262433498896e-10,0.0,-0.0022050614663045617,0.00011474129795891559,0.0013439432616467843,0.0023430645002219586,0.005354385847704735,0.011096242317904386,0.0004721667517041,1.1217671594267693e-06,0.0,0.22750852230621016,0.0,8.631590041301555e-05,0.008732707671887881,0.0,922.0,0.0,5825.0,0.0,,0.013637212786306006
20260917,1,model_raw,truth_N,1e-4<N<=1e-3,4102,0.0017385273641452748,0.0008984498785218457,0.012398202277907623,0.0006104889228934022,0.00010005,0.000271387,0.000750642,0.000861475,0.00096412366,0.000999965,0.0003547329246708923,5.808711429595556e-08,0.0,-0.0022069981634226543,0.00039126277463709576,0.002580265453728823,0.004058223802603903,0.007887681116912036,0.017567561579261894,0.0009652218475642944,2.6978606100134116e-06,0.0,0.14236957581667478,0.0,0.0003283436486589738,0.012069858629248649,0.0,1187.0,0.0,2915.0,0.0,,0.01917184155880169
20260917,1,model_raw,truth_N,1e-3<N<=1e-2,2181,0.003440456177909331,0.0025145350198166935,0.025815927131121685,-0.0013496963016118473,0.00100025,0.002501764,0.006751813,0.008114989,0.009689443,0.00996318,0.0032567292911508485,4.736750444628219e-06,0.0,-0.0022795052981621996,0.0010127584724393766,0.004965298873643751,0.007167713134647547,0.011909205071794786,0.03186743506666089,0.0019070329895390008,7.3055096936940885e-06,0.0,0.06969280146721687,0.0,0.017215396966795662,0.008600530164326025,1098.0,0.0,1083.0,0.0,1.0,0.5034387895460798,0.03992021210473128
20260917,1,model_raw,truth_N,N>1e-2,426,0.036791820167089526,0.023490991006209078,0.5766498012943764,-0.023443396446559094,0.010016373,0.0178746805,0.0514161375,0.07051154100000001,0.19941366500000002,0.243055556,0.02721008561502347,0.000840960263835791,0.0,-0.00033405009272610865,0.0022226320837094356,0.009649729480027975,0.01303734718394903,0.01886383050650333,0.025406582085609943,0.0037666891684643815,1.8238315811563943e-05,0.0,0.04460093896713615,0.0,0.5766014848980441,4.831639633202777e-05,304.0,0.0,122.0,0.0,1.0,0.7136150234741784,0.8916969071419304
20260917,1,model_raw,P71,p=0,7579,0.004465680354218469,0.0010634262876420743,0.1511426994764542,-2.1146954808308136e-05,0.0,0.0,0.000431067,0.00233397,0.017240658020000084,0.101808033,0.000701266208074944,2.259565234517092e-05,0.699960416941549,-0.0025127499294842533,5.5188645303378753e-05,0.002040426935626116,0.004206500154893558,0.009896913551210825,0.025625504971852,0.0006801192532666358,3.8078836504924787e-06,0.0,0.35176144610106874,0.0,0.1332164961376958,0.017926203338758346,367.0,877.0,192.0,6143.0,0.295016077170418,0.6565295169946332,0.23371806832798228
20260917,1,model_raw,P71,0<p<.01,12441,0.0029207015695033424,0.0007140646597928213,0.10612792136441326,-1.4117683626351968e-05,0.0,0.0,0.000443131,0.001807618,0.009865176800000054,0.106233062,0.00047239663917691504,9.441641994166966e-06,0.6027650510409132,-0.0017053985705087207,8.158058064976953e-05,0.0013448519656199828,0.0023440938813297455,0.0056208923363420815,0.01579222358740654,0.00045827895555056305,1.21656032602216e-06,0.0,0.2857487340245961,0.0,0.09576617423148945,0.010361747132923795,432.0,1226.0,414.0,10369.0,0.2605548854041013,0.5106382978723404,0.1641098965604936
20260917,1,model_raw,P71,.01<=p<.1,8723,0.004574937474019399,0.0009734141244267213,0.18257285136982426,0.0001229142327192371,0.0,0.0,0.0005624334000000008,0.001936235,0.010807831400000044,0.20429983,0.0005515138015590967,2.1448100367746563e-05,0.5767511177347243,-0.0022050614663045617,0.0001718926001238891,0.0019924677621057612,0.003588862409233288,0.006092973952095413,0.03186743506666089,0.0006744280342783338,2.0818379552491097e-06,0.0,0.24131606098819214,0.0,0.16771450149651343,0.014858349873310753,345.0,1388.0,305.0,6685.0,0.19907674552798615,0.5307692307692308,0.2823197832187362
20260917,1,model_raw,P71,.1<=p<.5,5148,0.006252578337255419,0.0011950207079615676,0.201259700225379,-9.851036849554299e-05,0.0,0.0,0.0010040731000000014,0.003059386,0.012903628,0.243055556,0.0007967901956099456,4.146338491101088e-05,0.5275835275835276,-0.0022795052981621996,0.0002806564115678549,0.0018097487638548228,0.0027749332246359234,0.006004665026674467,0.023386447960656875,0.0006982798271144026,1.8317490126031644e-06,0.0,0.1658896658896659,0.0,0.1927020372203325,0.008557663005046562,231.0,900.0,285.0,3732.0,0.20424403183023873,0.4476744186046512,0.3112160132899584
20260917,1,model_raw,P71,.5<=p<=1,286,0.004419027893793684,0.0012646246000634171,0.005584952952472221,-0.00015972082335287844,0.0,0.0,0.001615003,0.003324513,0.01631725344999946,0.044948775,0.0009419469125874126,2.07843415314264e-05,0.5944055944055944,-0.00012567249030705636,0.0003528779031656922,0.0021595124029408575,0.003035746290734427,0.004898610695411648,0.0058473594348445535,0.0007822260892345342,1.0089900624935654e-06,0.0,0.0034965034965034965,0.0,0.005241263333294193,0.00034368961917802753,27.0,36.0,9.0,214.0,0.42857142857142855,0.75,0.008636238602829877
20260917,1,model_raw,N71,n=0,18876,0.003524519194005819,0.0008351627610545499,0.23448211822132758,-1.938625434451477e-05,0.0,0.0,0.0004598295,0.002007412,0.011440882500000001,0.106233062,0.0005536188035600764,1.4032940916340155e-05,0.63917143462598,-0.0025127499294842533,8.260285934158718e-05,0.0015081693884020525,0.0026958108260104253,0.007140970731037722,0.025625504971852,0.0005342325492155615,2.1040064032809195e-06,0.0,0.29301758847213394,0.0,0.20871533460973532,0.02576678361159227,739.0,2012.0,595.0,15530.0,0.26862958924027625,0.5539730134932533,0.3625891817333838
20260917,1,model_raw,N71,0<n<=.001,10439,0.0023666470721629327,0.0007030966766602373,0.05846903070364769,7.64261026143052e-05,0.0,0.0,0.000498902,0.001605136,0.00898039950000003,0.070544801,0.0004050513653606667,5.506670953873102e-06,0.5633681387106044,-0.0022795052981621996,0.00011877078422622303,0.0014103423186014397,0.0022149419271966678,0.005205097906347545,0.01618995156760071,0.00048147746797497194,1.2004772021656113e-06,0.0,0.2748347542868091,0.0,0.04893221240550502,0.009536818298142666,320.0,1254.0,391.0,8474.0,0.20330368487928843,0.450070323488045,0.09041302663245651
