split_seed,case,horizon,fipsCode,countyName,stateAbbr,fold,n,rmse,mae,sse,bias,baseline_rmse,rmse_delta,rmse_change_pct,sse_reduction
42,B0,osi_target_t01h,18127,Porter County,IN,2,143,0.0024920693184206084,0.0017652587884237497,0.0008880885567573098,0.0016212276965430622,0.0024920693184206084,0.0,0.0,0.0
42,B0,osi_target_t01h,18129,Posey County,IN,4,143,0.0010790623865819058,0.0005509065751845364,0.00016650571568142486,0.00026333068557823864,0.0010790623865819058,0.0,0.0,0.0
42,B0,osi_target_t01h,18131,Pulaski County,IN,4,143,0.01764941712842793,0.004423210185101059,0.044544775271174064,-0.0031058648875977504,0.01764941712842793,0.0,0.0,0.0
42,B0,osi_target_t01h,18133,Putnam County,IN,4,143,0.0010570445712399866,0.0004161320834867671,0.00015978008125907357,-0.0002101427946965053,0.0010570445712399866,0.0,0.0,0.0
42,B0,osi_target_t01h,18135,Randolph County,IN,0,143,0.00358902281314489,0.0022022794165350514,0.0018419951197182474,0.0015842644759748571,0.00358902281314489,0.0,0.0,0.0
42,B0,osi_target_t01h,18137,Ripley County,IN,0,143,0.0035527959305802085,0.0012390815276576413,0.0018049973261816622,-8.566933592628819e-05,0.0035527959305802085,0.0,0.0,0.0
42,B0,osi_target_t01h,18139,Rush County,IN,2,143,0.002912269340455706,0.0008959831686815637,0.0012128277177242386,-0.00032230470359831273,0.002912269340455706,0.0,0.0,0.0
42,B0,osi_target_t01h,18141,St. Joseph County,IN,4,143,0.0018546124861424102,0.001305308690837515,0.0004918610087470125,0.0009837245283438186,0.0018546124861424102,0.0,0.0,0.0
42,B0,osi_target_t01h,18143,Scott County,IN,2,143,0.004142996623009835,0.001805614984795025,0.002454512205612738,-0.0012450798278273957,0.004142996623009835,0.0,0.0,0.0
42,B0,osi_target_t01h,18145,Shelby County,IN,4,143,0.0012536822685753992,0.00041897650123654396,0.00022475584996727138,-0.00029039411334942465,0.0012536822685753992,0.0,0.0,0.0
