horizon,rank,feature,importance,importance_fraction
osi_target_t24h,36,d2m_t,0.007492396980524063,0.0074923960492014885
osi_target_t24h,37,total_tp_next_6h,0.007366970181465149,0.007366969250142574
osi_target_t24h,38,dewpoint_c_t,0.007330940105021,0.007330939173698425
osi_target_t24h,39,min_t2m_next_48h,0.007155203726142645,0.00715520279482007
osi_target_t24h,40,forest_x_customers,0.007136373780667782,0.007136372849345207
osi_target_t24h,41,days_since_onset,0.006889378651976585,0.006889377720654011
osi_target_t24h,42,pct_unmapped,0.0067969211377203465,0.006796920206397772
osi_target_t24h,43,gust_max_obs,0.006771979853510857,0.006771978922188282
osi_target_t24h,44,tree_canopy_pct,0.00645650178194046,0.006456500850617886
osi_target_t24h,45,soil_gust_x_phase,0.006455472204834223,0.006455471273511648
osi_target_t24h,46,last_outage_pct,0.006375874392688274,0.0063758734613657
osi_target_t24h,47,R_t_mean_72h,0.006095755845308304,0.006095754913985729
osi_target_t24h,48,wind_speed_max_next_24h,0.005828517023473978,0.005828516557812691
osi_target_t24h,49,gust_peak4h_mean_next_48h,0.005744266323745251,0.005744265858083963
osi_target_t24h,50,N_t_mean_72h,0.005653732921928167,0.00565373245626688
osi_target_t24h,51,total_tp_next_48h,0.0056180208921432495,0.005618020426481962
osi_target_t24h,52,gust_peak4h_mean_next_1h,0.005576008465141058,0.005576007999479771
osi_target_t24h,53,osi_std_72h,0.0055440072901546955,0.005544006824493408
osi_target_t24h,54,outage_pct_mean_72h,0.005403655115514994,0.005403654649853706
osi_target_t24h,55,lcc_t,0.005403291899710894,0.005403291434049606
osi_target_t24h,56,pressure_change_6h,0.005355276633054018,0.005355276167392731
osi_target_t24h,57,osi_max_72h,0.005302889738231897,0.00530288927257061
osi_target_t24h,58,gust_gt30_next_6h,0.005051293410360813,0.005051292944699526
osi_target_t24h,59,gust_max_next_48h,0.004966918844729662,0.004966918379068375
osi_target_t24h,60,gust_mean_next_48h,0.00495653972029686,0.004956539254635572
osi_target_t24h,61,wind_speed_at_t48h,0.004875013139098883,0.004875012673437595
osi_target_t24h,62,t2m_at_t48h,0.004859693814069033,0.004859693348407745
osi_target_t24h,63,gust_gt30_since_onset,0.004855209495872259,0.004855209030210972
osi_target_t24h,64,storm_phase,0.004795373883098364,0.004795373417437077
osi_target_t24h,65,tp_rate_next_6h,0.0047515504993498325,0.004751550033688545
osi_target_t24h,66,pct_developed,0.004681586753576994,0.004681586287915707
osi_target_t24h,67,gust_peak4h_mean_next_24h,0.0046043661423027515,0.004604365676641464
osi_target_t24h,68,t2m_at_t24h,0.0045953793451189995,0.004595378879457712
osi_target_t24h,69,total_tp_next_1h,0.004578820429742336,0.004578819964081049
osi_target_t24h,70,wind_speed_max_next_6h,0.004530108999460936,0.004530108533799648
osi_target_t24h,71,min_t2m_next_6h,0.004523374140262604,0.0045233736746013165
osi_target_t24h,72,osi_mean_72h,0.0044173323549330235,0.004417331889271736
osi_target_t24h,73,gust_gt40_next_48h,0.00439037661999464,0.004390376154333353
osi_target_t24h,74,wind_cos_t,0.0043252455070614815,0.004325245041400194
osi_target_t24h,75,gust_gt40_obs,0.004311044234782457,0.00431104376912117
osi_target_t24h,76,gust_mean_next_1h,0.004276270512491465,0.004276270046830177
osi_target_t24h,77,gust_gt30_frac_next_48h,0.004221429117023945,0.0042214286513626575
osi_target_t24h,78,gust_gt30_frac_next_24h,0.00421964330598712,0.004219642840325832
osi_target_t24h,79,pct_agriculture,0.0042150975205004215,0.004215097054839134
osi_target_t24h,80,t2m_at_t6h,0.004051165655255318,0.00405116518959403
osi_target_t24h,81,gust_gt30_obs,0.004032313358038664,0.0040323128923773766
osi_target_t24h,82,tp_rate_next_48h,0.003930250182747841,0.003930249717086554
osi_target_t24h,83,pct_water,0.0039063310250639915,0.003906330559402704
osi_target_t24h,84,n_utilities,0.0038341176696121693,0.003834117203950882
osi_target_t24h,85,hours_since_peak,0.0038120895624160767,0.0038120890967547894
osi_target_t24h,86,gust_gt40_next_24h,0.0037924516946077347,0.0037924512289464474
osi_target_t24h,87,tcc_t,0.00367346522398293,0.003673464758321643
osi_target_t24h,88,gust_gt30_next_24h,0.003658716334030032,0.003658715868368745
osi_target_t24h,89,gust_peak4h_mean_next_6h,0.0035995750222355127,0.0035995745565742254
osi_target_t24h,90,min_t2m_next_24h,0.003574109636247158,0.0035741091705858707
osi_target_t24h,91,R_t_max_72h,0.00357349612750113,0.003573495661839843
osi_target_t24h,92,gust_exceed30_x_hso,0.0035532410256564617,0.0035532405599951744
osi_target_t24h,93,soil_moist_t,0.0034803475718945265,0.003480347106233239
osi_target_t24h,94,gust_gt30_next_48h,0.003413675120100379,0.0034136746544390917
osi_target_t24h,95,hcc_t,0.003375553758814931,0.0033755532931536436
osi_target_t24h,96,sp_t,0.0033342326059937477,0.0033342321403324604
osi_target_t24h,97,tp_at_t48h,0.0033211330883204937,0.0033211326226592064
osi_target_t24h,98,rural_urban_code,0.0033152708783745766,0.0033152704127132893
osi_target_t24h,99,soil_moist_x_gust,0.0032278767321258783,0.003227876266464591
osi_target_t24h,100,wind_speed_at_t1h,0.0031744143925607204,0.003174413926899433
osi_target_t24h,101,tp_at_t1h,0.0030376368667930365,0.003037636401131749
osi_target_t24h,102,t2m_t,0.002984520047903061,0.0029845195822417736
osi_target_t24h,103,sdwe_t,0.002961840247735381,0.002961839782074094
osi_target_t24h,104,gust_mean_next_6h,0.002947828033939004,0.0029478275682777166
osi_target_t24h,105,is_worsening,0.0029281103052198887,0.002928110072389245
osi_target_t24h,106,gust_trend_last6h_obs,0.0027917090337723494,0.0027917088009417057
osi_target_t24h,107,blh_t,0.00276736356317997,0.002767363330349326
osi_target_t24h,108,last_R_t,0.0027485680766403675,0.002748567843809724
osi_target_t24h,109,tp_at_t6h,0.0026813989970833063,0.0026813987642526627
osi_target_t24h,110,r2_t,0.002611384494230151,0.0026113842613995075
osi_target_t24h,111,gust_t,0.002594955964013934,0.0025949557311832905
osi_target_t24h,112,is_metro,0.0025770128704607487,0.002577012637630105
osi_target_t24h,113,wind_speed_at_t6h,0.002352719893679023,0.002352719660848379
osi_target_t24h,114,diffuse_rad_t,0.0022640980314463377,0.002264097798615694
osi_target_t24h,115,temp_change_6h,0.0022559233475476503,0.0022559231147170067
osi_target_t24h,116,pre_event_max_outage_pct,0.002196799498051405,0.0021967992652207613
osi_target_t24h,117,gust_gt40_next_6h,0.0021926788613200188,0.002192678628489375
osi_target_t24h,118,wind_speed_max_next_1h,0.002112211659550667,0.002112211426720023
osi_target_t24h,119,vpd_t,0.002084112726151943,0.0020841124933212996
osi_target_t24h,120,rain_t,0.001950267469510436,0.0019502672366797924
osi_target_t24h,121,gust_max_next_6h,0.0019275103695690632,0.0019275101367384195
osi_target_t24h,122,hour_cos,0.0018856285605579615,0.0018856283277273178
osi_target_t24h,123,sdswrf_t,0.0018842988647520542,0.0018842986319214106
osi_target_t24h,124,wind_speed_t,0.0018271171720698476,0.001827116939239204
osi_target_t24h,125,hour_sin,0.0017260219901800156,0.001726021757349372
osi_target_t24h,126,et0_t,0.0017117715906351805,0.0017117713578045368
osi_target_t24h,127,wind_speed_at_t24h,0.0017069474561139941,0.0017069472232833505
osi_target_t24h,128,direct_rad_t,0.0016675867373123765,0.0016675865044817328
osi_target_t24h,129,gust_max_next_1h,0.0016351357335224748,0.0016351355006918311
osi_target_t24h,130,min_t2m_next_1h,0.001625766046345234,0.0016257658135145903
osi_target_t24h,131,hour_of_day,0.0015308959409594536,0.00153089570812881
osi_target_t24h,132,tp_at_t24h,0.0014613851672038436,0.0014613850507885218
osi_target_t24h,133,tp_rate_next_1h,0.0014452924951910973,0.0014452923787757754
osi_target_t24h,134,gust_at_t6h,0.0013698843540623784,0.0013698842376470566
osi_target_t24h,135,gust_at_t24h,0.0012769318418577313,0.0012769317254424095
osi_target_t24h,136,csnow_t,0.00121580739505589,0.0012158072786405683
osi_target_t24h,137,temp_c_t,0.0011528575560078025,0.0011528574395924807
osi_target_t24h,138,t2m_at_t1h,0.0011470348108559847,0.0011470346944406629
osi_target_t24h,139,gust_change_3h,0.0010736514814198017,0.0010736513650044799
osi_target_t24h,140,mcc_t,0.0009819281985983253,0.0009819280821830034
osi_target_t24h,141,window_len_next_48h,0.0009579422767274082,0.0009579421603120863
osi_target_t24h,142,gust_exceed_30,0.0009456286788918078,0.000945628562476486
osi_target_t24h,143,gust_at_t1h,0.0007419066387228668,0.000741906522307545
osi_target_t24h,144,tp_t,0.0006193658336997032,0.0006193657754920423
osi_target_t24h,145,gust_change_1h,0.0005619112052954733,0.0005619111470878124
osi_target_t24h,146,wind_change_1h,0.0005190311348997056,0.0005190310766920447
osi_target_t24h,147,gust_gt30_frac_next_6h,0.0005079724360257387,0.0005079723778180778
osi_target_t24h,148,is_snowing,0.0,0.0
osi_target_t24h,149,gust_gt30_next_1h,0.0,0.0
osi_target_t24h,150,gust_gt40_next_1h,0.0,0.0
osi_target_t24h,151,icing_risk_t,0.0,0.0
osi_target_t24h,152,window_len_next_1h,0.0,0.0
osi_target_t24h,153,window_len_next_6h,0.0,0.0
osi_target_t24h,154,is_full_next_6h,0.0,0.0
osi_target_t24h,155,gust_gt30_frac_next_1h,0.0,0.0
osi_target_t24h,156,has_weather_at_t6h,0.0,0.0
osi_target_t24h,157,is_full_next_24h,0.0,0.0
osi_target_t24h,158,window_len_next_24h,0.0,0.0
osi_target_t24h,159,has_weather_at_t1h,0.0,0.0
osi_target_t24h,160,is_full_next_1h,0.0,0.0
osi_target_t24h,161,is_full_next_48h,0.0,0.0
osi_target_t24h,162,has_weather_at_t24h,0.0,0.0
osi_target_t24h,163,has_weather_at_t48h,0.0,0.0
osi_target_t48h,1,storm_onset_mean_osi,0.04047028720378876,0.04047028720378876
osi_target_t48h,2,outage_pct_mean_72h,0.0369982086122036,0.0369982086122036
osi_target_t48h,3,last_D_t,0.033923204988241196,0.033923204988241196
osi_target_t48h,4,last_osi,0.030558861792087555,0.030558861792087555
osi_target_t48h,5,cumul_gust_since_onset,0.027102293446660042,0.027102293446660042
osi_target_t48h,6,gust_max_next_24h,0.024861177429556847,0.024861177429556847
osi_target_t48h,7,last_P_t,0.024836629629135132,0.024836629629135132
osi_target_t48h,8,gust_peak4h_mean_next_24h,0.022471053525805473,0.022471053525805473
osi_target_t48h,9,pct_forest_classified,0.022045882418751717,0.022045882418751717
osi_target_t48h,10,gust_mean_next_24h,0.02125547081232071,0.02125547081232071
osi_target_t48h,11,min_t2m_next_6h,0.020087389275431633,0.020087389275431633
osi_target_t48h,12,N_t_mean_72h,0.017559999600052834,0.017559999600052834
osi_target_t48h,13,log_customers,0.017021704465150833,0.017021704465150833
osi_target_t48h,14,pct_forest,0.01658337190747261,0.01658337190747261
osi_target_t48h,15,forest_x_customers,0.01579892449080944,0.01579892449080944
osi_target_t48h,16,gust_x_phase,0.015675662085413933,0.015675662085413933
osi_target_t48h,17,mslma_t,0.015465176664292812,0.015465176664292812
osi_target_t48h,18,soil_gust_x_phase,0.015016501769423485,0.015016501769423485
osi_target_t48h,19,osi_mean_72h,0.014570931904017925,0.014570931904017925
osi_target_t48h,20,gust_gt30_next_24h,0.014088920317590237,0.014088920317590237
osi_target_t48h,21,gust_mean_next_48h,0.013847067020833492,0.013847067020833492
osi_target_t48h,22,total_tp_next_48h,0.01363341324031353,0.01363341324031353
osi_target_t48h,23,pop_density,0.013631691224873066,0.013631691224873066
osi_target_t48h,24,pressure_change_6h,0.013494879007339478,0.013494879007339478
osi_target_t48h,25,t2m_at_t6h,0.013469032943248749,0.013469032943248749
osi_target_t48h,26,min_t2m_next_24h,0.013102015480399132,0.013102015480399132
osi_target_t48h,27,sp_t,0.012164633721113205,0.012164633721113205
osi_target_t48h,28,wind_sin_t,0.012059248983860016,0.012059248983860016
osi_target_t48h,29,gust_gt30_frac_next_24h,0.011630523018538952,0.011630523018538952
osi_target_t48h,30,tp_rate_next_48h,0.011459861882030964,0.011459861882030964
osi_target_t48h,31,hours_since_obs,0.011436235159635544,0.011436235159635544
osi_target_t48h,32,last_R_t,0.0107346810400486,0.0107346810400486
osi_target_t48h,33,wind_cos_t,0.010695629753172398,0.010695629753172398
osi_target_t48h,34,pct_wetland,0.01052166149020195,0.01052166149020195
osi_target_t48h,35,cumul_gust_obs,0.010501264594495296,0.010501264594495296
osi_target_t48h,36,last_N_t,0.010493985377252102,0.010493985377252102
osi_target_t48h,37,frac_zero_72h,0.010392989963293076,0.010392989963293076
osi_target_t48h,38,tree_canopy_pct,0.010327229276299477,0.010327229276299477
osi_target_t48h,39,gust_last_obs,0.0098269023001194,0.0098269023001194
osi_target_t48h,40,gust_max_last6h_obs,0.0088129173964262,0.0088129173964262
osi_target_t48h,41,gust_mean_obs,0.008436146192252636,0.008436146192252636
osi_target_t48h,42,min_t2m_next_48h,0.007950352504849434,0.007950352504849434
osi_target_t48h,43,t2m_at_t48h,0.007559261284768581,0.007559261284768581
osi_target_t48h,44,storm_onset_max_osi,0.007481824606657028,0.007481824606657028
osi_target_t48h,45,min_t2m_next_1h,0.007272246293723583,0.007272246293723583
osi_target_t48h,46,gust_gt40_next_48h,0.007240263279527426,0.007240263279527426
osi_target_t48h,47,pct_agriculture,0.006938272155821323,0.006938272155821323
osi_target_t48h,48,soil_moist_t,0.006866795476526022,0.006866795476526022
osi_target_t48h,49,pre_event_mean_osi,0.006862131878733635,0.006862131878733635
osi_target_t48h,50,R_t_max_72h,0.0066103944554924965,0.0066103944554924965
osi_target_t48h,51,wind_speed_max_next_24h,0.006542087998241186,0.006542087998241186
osi_target_t48h,52,n_utilities,0.006506755948066711,0.006506755948066711
osi_target_t48h,53,osi_trend_last6h,0.006073270924389362,0.006073270924389362
osi_target_t48h,54,wind_speed_at_t24h,0.006031956989318132,0.006031956989318132
osi_target_t48h,55,pct_unmapped,0.0058894287794828415,0.0058894287794828415
osi_target_t48h,56,gust_change_1h,0.005712724290788174,0.005712724290788174
osi_target_t48h,57,pct_developed,0.00559197785332799,0.00559197785332799
osi_target_t48h,58,gust_peak4h_mean_next_48h,0.00557154044508934,0.00557154044508934
osi_target_t48h,59,gust_gt30_frac_next_48h,0.005449697375297546,0.005449697375297546
osi_target_t48h,60,d2m_t,0.005440722219645977,0.005440722219645977
osi_target_t48h,61,R_t_mean_72h,0.004932064097374678,0.004932064097374678
osi_target_t48h,62,gust_gt40_obs,0.004901702981442213,0.004901702981442213
osi_target_t48h,63,hours_since_peak,0.004790627397596836,0.004790627397596836
osi_target_t48h,64,tree_canopy_std,0.004757204558700323,0.004757204558700323
osi_target_t48h,65,gust_exceed_30,0.004744287114590406,0.004744287114590406
osi_target_t48h,66,gust_max_next_48h,0.004621083382517099,0.004621083382517099
osi_target_t48h,67,total_tp_next_24h,0.004607136361300945,0.004607136361300945
osi_target_t48h,68,outage_pct_max_72h,0.004539818037301302,0.004539818037301302
osi_target_t48h,69,last_outage_pct,0.004489796701818705,0.004489796701818705
osi_target_t48h,70,r2_t,0.004438657779246569,0.004438657779246569
osi_target_t48h,71,osi_max_72h,0.004427889361977577,0.004427889361977577
osi_target_t48h,72,gust_trend_last6h_obs,0.0043298727832734585,0.0043298727832734585
osi_target_t48h,73,t2m_at_t24h,0.00431561004370451,0.00431561004370451
osi_target_t48h,74,dewpoint_c_t,0.004234539344906807,0.004234539344906807
osi_target_t48h,75,cumul_tp_since_onset,0.004131012130528688,0.004131012130528688
osi_target_t48h,76,osi_std_72h,0.004098828416317701,0.004098828416317701
osi_target_t48h,77,blh_t,0.004051670897752047,0.004051670897752047
osi_target_t48h,78,N_t_max_72h,0.004031983204185963,0.004031983204185963
osi_target_t48h,79,gust_gt30_next_48h,0.00395196583122015,0.00395196583122015
osi_target_t48h,80,sdswrf_t,0.003708974225446582,0.003708974225446582
osi_target_t48h,81,wind_speed_max_next_6h,0.0036649846006184816,0.0036649846006184816
osi_target_t48h,82,wind_speed_max_next_48h,0.0036641801707446575,0.0036641801707446575
osi_target_t48h,83,t2m_t,0.003660727059468627,0.003660727059468627
osi_target_t48h,84,gust_gt30_obs,0.0034797480329871178,0.0034797480329871178
osi_target_t48h,85,gust_max_obs,0.0033523174934089184,0.0033523174934089184
osi_target_t48h,86,rural_urban_code,0.003306018188595772,0.003306018188595772
osi_target_t48h,87,hour_sin,0.0031658972147852182,0.0031658972147852182
osi_target_t48h,88,pct_water,0.00300508551299572,0.00300508551299572
osi_target_t48h,89,pre_event_max_outage_pct,0.0028021822217851877,0.0028021822217851877
osi_target_t48h,90,gust_max_next_6h,0.0027345644775778055,0.0027345644775778055
osi_target_t48h,91,lcc_t,0.0026303580962121487,0.0026303580962121487
osi_target_t48h,92,gust_gt30_since_onset,0.0025044409558176994,0.0025044409558176994
osi_target_t48h,93,gust_peak4h_mean_next_6h,0.002467608079314232,0.002467608079314232
osi_target_t48h,94,tp_at_t24h,0.002325122244656086,0.002325122244656086
osi_target_t48h,95,gust_at_t48h,0.002302306704223156,0.002302306704223156
osi_target_t48h,96,pressure_change_3h,0.0020954525098204613,0.0020954525098204613
osi_target_t48h,97,gust_peak4h_mean_next_1h,0.0020276415161788464,0.0020276415161788464
osi_target_t48h,98,temp_change_6h,0.0019215510692447424,0.0019215510692447424
osi_target_t48h,99,vpd_t,0.0018471097573637962,0.0018471097573637962
osi_target_t48h,100,wind_speed_t,0.0018412789795547724,0.0018412789795547724
osi_target_t48h,101,temp_c_t,0.0018040869617834687,0.0018040869617834687
osi_target_t48h,102,wind_speed_at_t1h,0.0017703608609735966,0.0017703608609735966
osi_target_t48h,103,rain_t,0.0016531804576516151,0.0016531804576516151
osi_target_t48h,104,tp_at_t48h,0.0016156693454831839,0.0016156693454831839
osi_target_t48h,105,wind_speed_at_t48h,0.0015932837268337607,0.0015932837268337607
osi_target_t48h,106,storm_phase,0.0015577668091282248,0.0015577668091282248
osi_target_t48h,107,gust_gt30_next_6h,0.0015529217198491096,0.0015529217198491096
osi_target_t48h,108,gust_at_t6h,0.0015440937131643295,0.0015440937131643295
osi_target_t48h,109,hcc_t,0.0015318323858082294,0.0015318323858082294
osi_target_t48h,110,hour_cos,0.0015263044042512774,0.0015263044042512774
osi_target_t48h,111,hour_of_day,0.0015244603855535388,0.0015244603855535388
osi_target_t48h,112,gust_x_hso,0.0014997880207374692,0.0014997880207374692
osi_target_t48h,113,wind_speed_max_next_1h,0.001496159820817411,0.001496159820817411
osi_target_t48h,114,wind_speed_at_t6h,0.0014870008453726768,0.0014870008453726768
osi_target_t48h,115,tp_rate_next_24h,0.0014536752132698894,0.0014536752132698894
osi_target_t48h,116,t2m_at_t1h,0.0013919842895120382,0.0013919842895120382
osi_target_t48h,117,gust_gt40_next_24h,0.0013888885732740164,0.0013888885732740164
osi_target_t48h,118,soil_moist_x_gust,0.0013134903274476528,0.0013134903274476528
osi_target_t48h,119,gust_at_t24h,0.0012691114097833633,0.0012691114097833633
osi_target_t48h,120,gust_mean_next_1h,0.0012532153632491827,0.0012532153632491827
osi_target_t48h,121,gust_change_3h,0.0012171989073976874,0.0012171989073976874
osi_target_t48h,122,mcc_t,0.0012146779336035252,0.0012146779336035252
osi_target_t48h,123,total_tp_next_6h,0.001140290405601263,0.001140290405601263
osi_target_t48h,124,days_since_onset,0.0011307260720059276,0.0011307260720059276
osi_target_t48h,125,gust_mean_next_6h,0.0011208190117031336,0.0011208190117031336
osi_target_t48h,126,tp_rate_next_6h,0.0010884033981710672,0.0010884033981710672
osi_target_t48h,127,diffuse_rad_t,0.0010789110092446208,0.0010789110092446208
osi_target_t48h,128,is_metro,0.0010306028416380286,0.0010306028416380286
osi_target_t48h,129,tp_rate_next_1h,0.0009118119487538934,0.0009118119487538934
osi_target_t48h,130,is_worsening,0.0007348810322582722,0.0007348810322582722
osi_target_t48h,131,tcc_t,0.0006972380797378719,0.0006972380797378719
osi_target_t48h,132,et0_t,0.0006602273206226528,0.0006602273206226528
osi_target_t48h,133,direct_rad_t,0.0006183503428474069,0.0006183503428474069
osi_target_t48h,134,gust_max_next_1h,0.0006051900563761592,0.0006051900563761592
osi_target_t48h,135,tp_at_t6h,0.0005491920164786279,0.0005491920164786279
osi_target_t48h,136,gust_t,0.0005449625314213336,0.0005449625314213336
osi_target_t48h,137,gust_at_t1h,0.0005442338297143579,0.0005442338297143579
osi_target_t48h,138,gust_exceed30_x_hso,0.0005383792449720204,0.0005383792449720204
osi_target_t48h,139,sdwe_t,0.0005376670742407441,0.0005376670742407441
osi_target_t48h,140,total_tp_next_1h,0.00025032745907083154,0.00025032745907083154
osi_target_t48h,141,tp_t,0.0,0.0
osi_target_t48h,142,csnow_t,0.0,0.0
osi_target_t48h,143,icing_risk_t,0.0,0.0
osi_target_t48h,144,is_snowing,0.0,0.0
osi_target_t48h,145,wind_change_1h,0.0,0.0
osi_target_t48h,146,tp_at_t1h,0.0,0.0
osi_target_t48h,147,gust_gt30_next_1h,0.0,0.0
osi_target_t48h,148,gust_gt40_next_1h,0.0,0.0
osi_target_t48h,149,gust_gt40_next_6h,0.0,0.0
osi_target_t48h,150,window_len_next_6h,0.0,0.0
osi_target_t48h,151,has_weather_at_t1h,0.0,0.0
osi_target_t48h,152,window_len_next_1h,0.0,0.0
osi_target_t48h,153,gust_gt30_frac_next_6h,0.0,0.0
osi_target_t48h,154,is_full_next_6h,0.0,0.0
osi_target_t48h,155,window_len_next_24h,0.0,0.0
osi_target_t48h,156,has_weather_at_t6h,0.0,0.0
osi_target_t48h,157,is_full_next_24h,0.0,0.0
osi_target_t48h,158,has_weather_at_t24h,0.0,0.0
osi_target_t48h,159,gust_gt30_frac_next_1h,0.0,0.0
osi_target_t48h,160,is_full_next_1h,0.0,0.0
osi_target_t48h,161,is_full_next_48h,0.0,0.0
osi_target_t48h,162,window_len_next_48h,0.0,0.0
osi_target_t48h,163,has_weather_at_t48h,0.0,0.0
