domain,mode,horizon,comparison,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions
OSI,C0_direct_osi,osi_target_t01h,E2_minus_E1,34177,0.011412584634342813,0.0034878304326271497,4.4514547278076595,-6.92958228133906e-05,0.011412584634342813,0.0034878304326271497,4.4514547278076595,-6.92958228133906e-05,0.0,0.0,0.0,0
OSI,C0_direct_osi,osi_target_t01h,E2_minus_E0,34177,0.011412584634342813,0.0034878304326271497,4.4514547278076595,-6.92958228133906e-05,0.011412584634342813,0.0034878304326271497,4.4514547278076595,-6.92958228133906e-05,0.0,0.0,0.0,0
OSI,C0_direct_osi,osi_target_t01h,E1_minus_E0,34177,0.011412584634342813,0.0034878304326271497,4.4514547278076595,-6.92958228133906e-05,0.011412584634342813,0.0034878304326271497,4.4514547278076595,-6.92958228133906e-05,0.0,0.0,0.0,0
OSI,C1_component_osi,osi_target_t01h,E2_minus_E1,34177,0.011204763682491214,0.003456204872597054,4.290810563201062,-3.1877515487022615e-05,0.010625859276603061,0.003329873678314119,3.858886975159638,1.2576022187238832e-05,-0.0005789044058881528,-5.166591838012257,0.4319235880414243,18310
OSI,C1_component_osi,osi_target_t01h,E2_minus_E0,34177,0.011229805868044099,0.003456700382432816,4.310011565905171,-4.2281474971894176e-05,0.010625859276603061,0.003329873678314119,3.858886975159638,1.2576022187238832e-05,-0.0006039465914410378,-5.378067960726263,0.451124590745533,18332
OSI,C1_component_osi,osi_target_t01h,E1_minus_E0,34177,0.011229805868044099,0.003456700382432816,4.310011565905171,-4.2281474971894176e-05,0.011204763682491214,0.003456204872597054,4.290810563201062,-3.1877515487022615e-05,-2.5042185552884982e-05,-0.22299749298557714,0.01920100270410874,14159
OSI,C2_equal_blend,osi_target_t01h,E2_minus_E1,34177,0.011273449725736698,0.0034451109919759466,4.343577784799448,-6.012753914131155e-05,0.010824189513816604,0.0033388724418440922,4.004282538372279,-3.955919689664598e-05,-0.00044926021192009426,-3.9851174471861706,0.33929524642716924,17479
OSI,C2_equal_blend,osi_target_t01h,E2_minus_E0,34177,0.011285875119340155,0.003444816392285305,4.353157888083653,-6.588893718698626e-05,0.010824189513816604,0.0033388724418440922,4.004282538372279,-3.955919689664598e-05,-0.0004616856055235513,-4.090826813530645,0.3488753497113741,17480
OSI,C2_equal_blend,osi_target_t01h,E1_minus_E0,34177,0.011285875119340155,0.003444816392285305,4.353157888083653,-6.588893718698626e-05,0.011273449725736698,0.0034451109919759466,4.343577784799448,-6.012753914131155e-05,-1.2425393603457055e-05,-0.11009685533525104,0.009580103284204888,13750
OSI,C3_aligned_component,osi_target_t01h,E2_minus_E1,34177,0.011291286096635588,0.0034462652766837523,4.357333104430334,-7.152226020782756e-05,0.010748603143167522,0.003317938574683782,3.9485532111032526,-6.713967255880392e-05,-0.0005426829534680658,-4.806210283076318,0.40877989332708164,17287
OSI,C3_aligned_component,osi_target_t01h,E2_minus_E0,34177,0.011304946679319743,0.003449703103433012,4.367882782394664,-7.622197468302384e-05,0.010748603143167522,0.003317938574683782,3.9485532111032526,-6.713967255880392e-05,-0.0005563435361522207,-4.921239807083266,0.4193295712914118,17308
OSI,C3_aligned_component,osi_target_t01h,E1_minus_E0,34177,0.011304946679319743,0.003449703103433012,4.367882782394664,-7.622197468302384e-05,0.011291286096635588,0.0034462652766837523,4.357333104430334,-7.152226020782756e-05,-1.3660582684154807e-05,-0.12083721464289932,0.01054967796433015,13559
OSI,v18_rule,osi_target_t01h,E2_minus_E1,34177,0.011291286096635588,0.0034462652766837523,4.357333104430334,-7.152226020782756e-05,0.010748603143167522,0.003317938574683782,3.9485532111032526,-6.713967255880392e-05,-0.0005426829534680658,-4.806210283076318,0.40877989332708164,17287
OSI,v18_rule,osi_target_t01h,E2_minus_E0,34177,0.011304946679319743,0.003449703103433012,4.367882782394664,-7.622197468302384e-05,0.010748603143167522,0.003317938574683782,3.9485532111032526,-6.713967255880392e-05,-0.0005563435361522207,-4.921239807083266,0.4193295712914118,17308
OSI,v18_rule,osi_target_t01h,E1_minus_E0,34177,0.011304946679319743,0.003449703103433012,4.367882782394664,-7.622197468302384e-05,0.011291286096635588,0.0034462652766837523,4.357333104430334,-7.152226020782756e-05,-1.3660582684154807e-05,-0.12083721464289932,0.01054967796433015,13559
