D_reference,domain,mode,horizon,comparison,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions
B,OSI,C2_equal_blend,osi_target_t06h,E2_minus_E0,32982,0.010117001896246633,0.0033309819346660397,3.3758306360730765,-2.9651160602512773e-05,0.010117001896246633,0.0033309819346660397,3.3758306360730765,-2.9651160602512773e-05,0.0,0.0,0.0,0
B,OSI,C2_equal_blend,osi_target_t06h,E1_minus_E0,32982,0.010117001896246633,0.0033309819346660397,3.3758306360730765,-2.9651160602512773e-05,0.010117001896246633,0.0033309819346660397,3.3758306360730765,-2.9651160602512773e-05,0.0,0.0,0.0,0
B,OSI,C3_aligned_component,osi_target_t06h,E2_minus_E1,32982,0.010000027928479375,0.0032459958010621404,3.298218422767861,-5.170087493352425e-05,0.009754537404413665,0.0031814554611128637,3.1382702811459398,-4.4017728955019525e-05,-0.0002454905240657102,-2.4548983844992156,0.15994814162192128,16422
B,OSI,C3_aligned_component,osi_target_t06h,E2_minus_E0,32982,0.01001049575133449,0.0032462450567294922,3.30512705073366,-5.5944208495866444e-05,0.009754537404413665,0.0031814554611128637,3.1382702811459398,-4.4017728955019525e-05,-0.000255958346920826,-2.556899810748181,0.16685676958772033,16431
B,OSI,C3_aligned_component,osi_target_t06h,E1_minus_E0,32982,0.01001049575133449,0.0032462450567294922,3.30512705073366,-5.5944208495866444e-05,0.010000027928479375,0.0032459958010621404,3.298218422767861,-5.170087493352425e-05,-1.0467822855115758e-05,-0.10456847607892561,0.006908627965799052,12860
B,OSI,v18_rule,osi_target_t06h,E2_minus_E1,32982,0.010000027928479375,0.0032459958010621404,3.298218422767861,-5.170087493352425e-05,0.009754537404413665,0.0031814554611128637,3.1382702811459398,-4.4017728955019525e-05,-0.0002454905240657102,-2.4548983844992156,0.15994814162192128,16422
B,OSI,v18_rule,osi_target_t06h,E2_minus_E0,32982,0.01001049575133449,0.0032462450567294922,3.30512705073366,-5.5944208495866444e-05,0.009754537404413665,0.0031814554611128637,3.1382702811459398,-4.4017728955019525e-05,-0.000255958346920826,-2.556899810748181,0.16685676958772033,16431
B,OSI,v18_rule,osi_target_t06h,E1_minus_E0,32982,0.01001049575133449,0.0032462450567294922,3.30512705073366,-5.5944208495866444e-05,0.010000027928479375,0.0032459958010621404,3.298218422767861,-5.170087493352425e-05,-1.0467822855115758e-05,-0.10456847607892561,0.006908627965799052,12860
B,OSI,C0_direct_osi,osi_target_t24h,E2_minus_E1,28680,0.008226384409228592,0.002869898651939075,1.9408731248600906,3.959187710729487e-05,0.008226384409228592,0.002869898651939075,1.9408731248600906,3.959187710729487e-05,0.0,0.0,0.0,0
B,OSI,C0_direct_osi,osi_target_t24h,E2_minus_E0,28680,0.008226384409228592,0.002869898651939075,1.9408731248600906,3.959187710729487e-05,0.008226384409228592,0.002869898651939075,1.9408731248600906,3.959187710729487e-05,0.0,0.0,0.0,0
B,OSI,C0_direct_osi,osi_target_t24h,E1_minus_E0,28680,0.008226384409228592,0.002869898651939075,1.9408731248600906,3.959187710729487e-05,0.008226384409228592,0.002869898651939075,1.9408731248600906,3.959187710729487e-05,0.0,0.0,0.0,0
B,OSI,C1_component_osi,osi_target_t24h,E2_minus_E1,28680,0.008094958237266874,0.002818108889202019,1.8793530453935594,-1.765012952478964e-05,0.008094958237266874,0.002818108889202019,1.8793530453935594,-1.765012952478964e-05,0.0,0.0,0.0,0
B,OSI,C1_component_osi,osi_target_t24h,E2_minus_E0,28680,0.008094958237266874,0.002818108889202019,1.8793530453935594,-1.765012952478964e-05,0.008094958237266874,0.002818108889202019,1.8793530453935594,-1.765012952478964e-05,0.0,0.0,0.0,0
B,OSI,C1_component_osi,osi_target_t24h,E1_minus_E0,28680,0.008094958237266874,0.002818108889202019,1.8793530453935594,-1.765012952478964e-05,0.008094958237266874,0.002818108889202019,1.8793530453935594,-1.765012952478964e-05,0.0,0.0,0.0,0
B,OSI,C2_equal_blend,osi_target_t24h,E2_minus_E1,28680,0.008138086784558686,0.0028236708893098423,1.8994321327930908,-6.211636473420419e-07,0.008138086784558686,0.0028236708893098423,1.8994321327930908,-6.211636473420419e-07,0.0,0.0,0.0,0
B,OSI,C2_equal_blend,osi_target_t24h,E2_minus_E0,28680,0.008138086784558686,0.0028236708893098423,1.8994321327930908,-6.211636473420419e-07,0.008138086784558686,0.0028236708893098423,1.8994321327930908,-6.211636473420419e-07,0.0,0.0,0.0,0
B,OSI,C2_equal_blend,osi_target_t24h,E1_minus_E0,28680,0.008138086784558686,0.0028236708893098423,1.8994321327930908,-6.211636473420419e-07,0.008138086784558686,0.0028236708893098423,1.8994321327930908,-6.211636473420419e-07,0.0,0.0,0.0,0
B,OSI,C3_aligned_component,osi_target_t24h,E2_minus_E1,28680,0.007854434826759755,0.00271456413083158,1.7693307601233785,-1.9334179928003383e-05,0.00781254741394307,0.0027011018256662732,1.7505095286877133,-3.229570696974946e-07,-4.188741281668448e-05,-0.5332963318248618,0.018821231435665275,13605
B,OSI,C3_aligned_component,osi_target_t24h,E2_minus_E0,28680,0.007856603329105922,0.0027102846330645763,1.7703078711779354,-2.2646388751735365e-05,0.00781254741394307,0.0027011018256662732,1.7505095286877133,-3.229570696974946e-07,-4.405591516285119e-05,-0.5607501526727177,0.019798342490222165,13610
B,OSI,C3_aligned_component,osi_target_t24h,E1_minus_E0,28680,0.007856603329105922,0.0027102846330645763,1.7703078711779354,-2.2646388751735365e-05,0.007854434826759755,0.00271456413083158,1.7693307601233785,-1.9334179928003383e-05,-2.168502346166709e-06,-0.027601016054012995,0.0009771110545568895,10630
B,OSI,v18_rule,osi_target_t24h,E2_minus_E1,28680,0.008094958237266874,0.002818108889202019,1.8793530453935594,-1.765012952478964e-05,0.008094958237266874,0.002818108889202019,1.8793530453935594,-1.765012952478964e-05,0.0,0.0,0.0,0
B,OSI,v18_rule,osi_target_t24h,E2_minus_E0,28680,0.008094958237266874,0.002818108889202019,1.8793530453935594,-1.765012952478964e-05,0.008094958237266874,0.002818108889202019,1.8793530453935594,-1.765012952478964e-05,0.0,0.0,0.0,0
B,OSI,v18_rule,osi_target_t24h,E1_minus_E0,28680,0.008094958237266874,0.002818108889202019,1.8793530453935594,-1.765012952478964e-05,0.008094958237266874,0.002818108889202019,1.8793530453935594,-1.765012952478964e-05,0.0,0.0,0.0,0
B,OSI,C0_direct_osi,osi_target_t48h,E2_minus_E1,22944,0.0074109081985547385,0.0022779802965589716,1.2601202801519995,-4.1053581039796424e-05,0.0074109081985547385,0.0022779802965589716,1.2601202801519995,-4.1053581039796424e-05,0.0,0.0,0.0,0
B,OSI,C0_direct_osi,osi_target_t48h,E2_minus_E0,22944,0.0074109081985547385,0.0022779802965589716,1.2601202801519995,-4.1053581039796424e-05,0.0074109081985547385,0.0022779802965589716,1.2601202801519995,-4.1053581039796424e-05,0.0,0.0,0.0,0
B,OSI,C0_direct_osi,osi_target_t48h,E1_minus_E0,22944,0.0074109081985547385,0.0022779802965589716,1.2601202801519995,-4.1053581039796424e-05,0.0074109081985547385,0.0022779802965589716,1.2601202801519995,-4.1053581039796424e-05,0.0,0.0,0.0,0
B,OSI,C1_component_osi,osi_target_t48h,E2_minus_E1,22944,0.007386039443917857,0.0022817618160767186,1.2516773089381812,9.232167604194413e-06,0.007386039443917857,0.0022817618160767186,1.2516773089381812,9.232167604194413e-06,0.0,0.0,0.0,0
B,OSI,C1_component_osi,osi_target_t48h,E2_minus_E0,22944,0.007386039443917857,0.0022817618160767186,1.2516773089381812,9.232167604194413e-06,0.007386039443917857,0.0022817618160767186,1.2516773089381812,9.232167604194413e-06,0.0,0.0,0.0,0
B,OSI,C1_component_osi,osi_target_t48h,E1_minus_E0,22944,0.007386039443917857,0.0022817618160767186,1.2516773089381812,9.232167604194413e-06,0.007386039443917857,0.0022817618160767186,1.2516773089381812,9.232167604194413e-06,0.0,0.0,0.0,0
B,OSI,C2_equal_blend,osi_target_t48h,E2_minus_E1,22944,0.00738168056554288,0.002262974292109194,1.2502003877029932,-2.7401805582575556e-05,0.00738168056554288,0.002262974292109194,1.2502003877029932,-2.7401805582575556e-05,0.0,0.0,0.0,0
B,OSI,C2_equal_blend,osi_target_t48h,E2_minus_E0,22944,0.00738168056554288,0.002262974292109194,1.2502003877029932,-2.7401805582575556e-05,0.00738168056554288,0.002262974292109194,1.2502003877029932,-2.7401805582575556e-05,0.0,0.0,0.0,0
B,OSI,C2_equal_blend,osi_target_t48h,E1_minus_E0,22944,0.00738168056554288,0.002262974292109194,1.2502003877029932,-2.7401805582575556e-05,0.00738168056554288,0.002262974292109194,1.2502003877029932,-2.7401805582575556e-05,0.0,0.0,0.0,0
B,OSI,C3_aligned_component,osi_target_t48h,E2_minus_E1,22944,0.0068560855510706245,0.002160905420820778,1.0785035780141043,2.7577540918459557e-05,0.0068208124125698115,0.002160228939948222,1.0674347702615494,4.776562000748714e-05,-3.527313850081298e-05,-0.5144792642691742,0.011068807752554921,9599
B,OSI,C3_aligned_component,osi_target_t48h,E2_minus_E0,22944,0.006860012921890601,0.002158720126001388,1.079739530107482,2.5927869457105387e-05,0.0068208124125698115,0.002160228939948222,1.0674347702615494,4.776562000748714e-05,-3.920050932078919e-05,-0.5714349195421908,0.01230475984593249,9592
B,OSI,C3_aligned_component,osi_target_t48h,E1_minus_E0,22944,0.006860012921890601,0.002158720126001388,1.079739530107482,2.5927869457105387e-05,0.0068560855510706245,0.002160905420820778,1.0785035780141043,2.7577540918459557e-05,-3.927370819976211e-06,-0.05725019565843148,0.001235952093377568,7445
B,OSI,v18_rule,osi_target_t48h,E2_minus_E1,22944,0.007386039443917857,0.0022817618160767186,1.2516773089381812,9.232167604194413e-06,0.007386039443917857,0.0022817618160767186,1.2516773089381812,9.232167604194413e-06,0.0,0.0,0.0,0
B,OSI,v18_rule,osi_target_t48h,E2_minus_E0,22944,0.007386039443917857,0.0022817618160767186,1.2516773089381812,9.232167604194413e-06,0.007386039443917857,0.0022817618160767186,1.2516773089381812,9.232167604194413e-06,0.0,0.0,0.0,0
B,OSI,v18_rule,osi_target_t48h,E1_minus_E0,22944,0.007386039443917857,0.0022817618160767186,1.2516773089381812,9.232167604194413e-06,0.007386039443917857,0.0022817618160767186,1.2516773089381812,9.232167604194413e-06,0.0,0.0,0.0,0
