domain,mode,horizon,comparison,slice_type,slice_value,counties,countyName,n,baseline_rmse,baseline_mae,baseline_sse,baseline_bias,candidate_rmse,candidate_mae,candidate_sse,candidate_bias,rmse_delta,rmse_change_pct,sse_reduction,changed_predictions
OSI,v18_rule,osi_target_t01h,E2_minus_E1,fold,0,48,,6864,0.008265597154906237,0.0031284386314846336,0.46894914118986025,0.00026671798778333573,0.007835195958687608,0.002976034763525107,0.4213829897605416,0.00024015075487630319,-0.00043040119621862855,-5.207139764404733,0.04756615142931864,3495
OSI,v18_rule,osi_target_t01h,E2_minus_E1,fold,1,47,,6721,0.009693436504003823,0.0033844942281318043,0.6315233823593311,0.0006833039683682053,0.00792055413337616,0.0031236892443039658,0.4216431298576473,0.0008267834094766189,-0.0017728823706276622,-18.289513423803648,0.20988025250168385,3650
OSI,v18_rule,osi_target_t01h,E2_minus_E1,fold,2,48,,6864,0.017108697067681373,0.0036683919443278494,2.0091443853877227,-0.0009379919567140616,0.016886911964065894,0.0036485038885334838,1.9573917495620154,-0.0010206190923429408,-0.00022178510361547943,-1.296329596217094,0.051752635825707216,3420
OSI,v18_rule,osi_target_t01h,E2_minus_E1,fold,3,48,,6864,0.010700950839736047,0.0037334903626559442,0.7859990346742084,-0.000765716284346487,0.010284489815991027,0.0036042453951514067,0.7260102960411319,-0.0007201046970582289,-0.00041646102374501975,-3.8918132601690636,0.05998873863307652,3260
OSI,v18_rule,osi_target_t01h,E2_minus_E1,fold,4,48,,6864,0.008201614849121788,0.0033152243199736937,0.4617171608192116,0.00041180053029853694,0.00784209182044726,0.0032331727208553688,0.4221250458819163,0.0003567146597966327,-0.0003595230286745285,-4.383563911356136,0.03959211493729531,3462
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18009,1,Blackford County,143,0.007666685061261687,0.004172842850234115,0.008405262555485956,0.0037738864913045276,0.0068018524805726855,0.004091357634914288,0.006615923194948609,0.0030753045612969304,-0.0008648325806890015,-11.2803979005064,0.0017893393605373474,87
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18013,1,Brown County,143,0.029496241968918348,0.013201829825852752,0.12441404551132416,-0.009719209262309533,0.02923585380925098,0.012764880301749965,0.12222712615769302,-0.010031717990329337,-0.0002603881596673664,-0.8827841863439767,0.0021869193536311476,94
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18023,1,Clinton County,143,0.0022805054177812666,0.0008776017551228288,0.0007437008093557482,0.0008314479089689828,0.002203540601720293,0.0007942711362187061,0.0006943495392304658,0.0007481172900648599,-7.696481606097368e-05,-3.3749016977058455,4.935127012528249e-05,33
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18025,1,Crawford County,143,0.012636858747527074,0.0021969525995703966,0.022835698457708067,-0.0016884422249474342,0.012584747662355128,0.0021878269453316614,0.022647749942696856,-0.0017362759609233507,-5.21110851719464e-05,-0.4123737252514914,0.00018794851501121104,43
OSI,v18_rule,osi_target_t01h,E2_minus_E1,county,18027,1,Daviess County,143,0.003079885395496176,0.0014262924715302842,0.0013564542490628608,0.001417900863138676,0.0029619742354426003,0.0013364057066380852,0.001254580666113886,0.001329412699645078,-0.00011791116005357549,-3.828426870233581,0.00010187358294897484,44
